ST,YEAR,FIPS_CODE,TELEWORKERS,TELEWORK
21,2013,21183,689.00000,0.01588509245
26,2009,26123,2513.00000,0.06836421013
54,2010,54091,2285.00000,0.03758532774
54,2010,54061,1560.00000,0.02513858450
55,2010,55125,5978.00000,0.04262692527
1,2010,01131,1283.00000,0.01686227608
1,2010,01089,4573.00000,0.02920066920
1,2010,01041,3157.00000,0.03393638406
31,2015,31097,3652.00000,0.05405325400
31,2015,31149,3501.00000,0.06134249120
38,2015,38061,5143.00000,0.04630329876
1,2017,01101,5294.00000,0.03338104456
8,2018,08101,9412.00000,0.06403766601
5,2005,05015,1480.00000,0.02300673102
35,2014,35049,5719.00000,0.08153925119
46,2012,46063,3805.00000,0.04445612805
47,2012,47021,3397.00000,0.04219561275
47,2012,47069,1074.00000,0.02288758657
47,2012,47003,2361.00000,0.03607995354
47,2012,47057,756.00000,0.01665528409
51,2012,51045,3193.00000,0.03434145712
51,2012,51095,3197.00000,0.04430186797
5,2008,05135,1934.00000,0.04303132787
50,2010,50027,4749.00000,0.07142105184
40,2015,40031,6718.00000,0.06941588568
41,2015,41049,2552.00000,0.05464551080
18,2010,18099,2488.00000,0.03665507690
18,2010,18007,3110.00000,0.05195456064
16,2017,16005,2305.00000,0.04254023328
16,2017,16083,2136.00000,0.04230624492
16,2017,16085,3113.00000,0.07043623857
37,2018,37077,1997.00000,0.03649688397
37,2018,37115,2970.00000,0.06303724928
49,2015,49021,2150.00000,0.03763149143
33,2016,33015,18870.00000,0.06624329932
31,2007,31107,6176.00000,0.06940729586
31,2007,31115,3866.00000,0.08004803710
26,2018,26035,2536.00000,0.04063190951
26,2018,26141,2296.00000,0.04392156863
26,2018,26127,1630.00000,0.03490812524
18,2007,18073,2182.00000,0.02290693402
30,2012,30097,4028.00000,0.05992175064
19,2016,19131,3307.00000,0.06048246978
47,2014,47181,777.00000,0.01975741857
47,2014,47095,1255.00000,0.02344698739
47,2014,47111,1622.00000,0.03128797670
47,2014,47083,1229.00000,0.02404805698
15,2012,15003,15712.00000,0.03233846717
29,2018,29183,11344.00000,0.05383012950
13,2008,13299,3690.00000,0.04266487836
13,2008,13105,1060.00000,0.01912321847
13,2008,13085,298.00000,0.00758733069
45,2008,45021,866.00000,0.01837587795
29,2014,29127,2882.00000,0.05062446205
2,2010,02100,4268.00000,0.04881787091
27,2007,27069,3631.00000,0.04939195255
37,2011,37053,3040.00000,0.04563399733
37,2011,37091,1624.00000,0.02823513048
5,2017,05085,2125.00000,0.02336499978
23,2007,23019,5311.00000,0.06543783344
23,2007,23003,4608.00000,0.04892498806
39,2007,39069,1656.00000,0.03180517410
39,2007,39151,7238.00000,0.05117653713
28,2007,28081,1051.00000,0.02492706876
28,2007,28057,460.00000,0.00799874802
28,2010,28065,1117.00000,0.01920134770
29,2011,29073,2053.00000,0.02397888270
10,2008,10005,2657.00000,0.03319590205
27,2006,27059,4152.00000,0.07504202136
38,2017,38057,3893.00000,0.03590765286
1,2015,01107,1726.00000,0.03891506775
2,2015,02195,2953.00000,0.05822390473
29,2013,29061,2212.00000,0.04344325078
20,2018,20095,2888.00000,0.05709202333
20,2018,20099,2696.00000,0.04605791407
1,2008,01089,3964.00000,0.02527062004
1,2008,01065,1912.00000,0.03008986041
35,2017,35039,1767.00000,0.03993220339
49,2013,49035,26091.00000,0.04980215426
45,2007,45069,2444.00000,0.03279656468
46,2007,46033,2324.00000,0.03856621308
8,2013,08055,2972.00000,0.07191250484
8,2013,08087,2034.00000,0.04276253548
8,2013,08089,2633.00000,0.06447110676
8,2013,08057,4054.00000,0.06129793154
38,2010,38005,5628.00000,0.05383379247
22,2015,22029,820.00000,0.01951033810
22,2015,22049,1455.00000,0.03073965310
46,2010,46073,3630.00000,0.06173154431
46,2010,46093,2318.00000,0.03945531915
21,2015,21199,1432.00000,0.04051492432
29,2015,29137,3270.00000,0.06090633091
29,2015,29027,1519.00000,0.02133606765
30,2015,30017,4745.00000,0.07012798912
30,2015,30099,4157.00000,0.06424542153
19,2005,19081,3741.00000,0.05892637747
19,2005,19075,4294.00000,0.05044820659
44,2013,44009,2448.00000,0.03776379119
50,2013,50009,4768.00000,0.06733702407
28,2006,28075,1468.00000,0.01966431356
28,2006,28129,1587.00000,0.02152564902
31,2017,31177,2577.00000,0.04650281507
56,2012,56013,2792.00000,0.04851602141
1,2009,01003,1055.00000,0.01765306293
2,2009,02230,5667.00000,0.06216337769
5,2012,05039,646.00000,0.01530406766
31,2008,31147,5725.00000,0.07921463361
31,2008,31123,6301.00000,0.10809929832
56,2009,56019,2096.00000,0.03315301636
38,2016,38035,2747.00000,0.04909038922
38,2011,38017,2155.00000,0.04254773046
19,2010,19083,5702.00000,0.06808033049
19,2010,19173,3532.00000,0.05356384592
19,2010,19119,6017.00000,0.08273633551
20,2010,20045,3860.00000,0.05180095550
20,2010,20129,2828.00000,0.04024305210
20,2010,20119,2828.00000,0.04024305210
2,2011,02060,2561.00000,0.05420564704
40,2009,40041,2578.00000,0.04970788423
30,2014,30075,5529.00000,0.07896766453
31,2014,31039,5341.00000,0.05608291157
12,2019,12003,3994.00000,0.08100762616
34,2019,34035,11994.00000,0.06909782233
34,2019,34003,22843.00000,0.04718146367
34,2019,34025,18067.00000,0.05635002074
4,2019,04013,172375.00000,0.07954317874
6,2019,06003,7862.00000,0.10399608460
5,2019,05085,3792.00000,0.04022104604
39,2019,39155,4026.00000,0.04078944702
39,2019,39081,1734.00000,0.03055506608
40,2019,40095,2707.00000,0.04974365571
41,2019,41015,5074.00000,0.07883043843
13,2019,13277,653.00000,0.01271046229
17,2019,17035,1863.00000,0.03658752136
17,2019,17007,2521.00000,0.03593010661
17,2019,17179,2422.00000,0.04052267898
51,2019,51165,2582.00000,0.03949038741
51,2019,51085,7682.00000,0.07079531840
18,2019,18147,2297.00000,0.03329757625
19,2019,19083,4681.00000,0.08018843683
19,2019,19181,5542.00000,0.06986536231
19,2019,19001,2612.00000,0.05423137613
46,2019,46039,5019.00000,0.07381099444
46,2019,46127,3326.00000,0.04635023273
47,2019,47159,3228.00000,0.05390781563
47,2019,47075,2702.00000,0.05513273072
1,2019,01095,2472.00000,0.04509796767
1,2019,01063,967.00000,0.02176114499
2,2019,02050,1862.00000,0.03882321053
26,2019,26067,3458.00000,0.04221500598
37,2019,37153,1752.00000,0.03303416547
38,2019,38047,2896.00000,0.03910765408
20,2019,20185,2883.00000,0.05875998696
21,2019,21127,1146.00000,0.02430386190
21,2019,21205,1155.00000,0.02051655535
21,2019,21133,2021.00000,0.06493589950
22,2019,22007,1405.00000,0.02746339842
48,2019,48157,28446.00000,0.07226344683
48,2019,48135,3815.00000,0.04887892377
48,2019,48373,4041.00000,0.05485346618
48,2019,48355,7589.00000,0.04572843732
27,2019,27055,3761.00000,0.06318672088
27,2019,27113,4306.00000,0.05706561353
28,2019,28089,2936.00000,0.03030553262
28,2019,28053,536.00000,0.01387558570
55,2019,55117,1890.00000,0.03292109389
29,2019,29105,2474.00000,0.05891037242
31,2019,31035,1734.00000,0.02898114721
8,2019,08091,4206.00000,0.09266562383
6,2020,06003,9164.00000,0.13696009565
26,2020,26067,5264.00000,0.06650831354
27,2020,27113,7615.00000,0.10643204562
27,2020,27055,6861.00000,0.12172663402
8,2020,08091,6084.00000,0.12518260941
34,2020,34003,104794.00000,0.22950489368
34,2020,34025,55033.00000,0.18510931719
34,2020,34035,41196.00000,0.24746949883
5,2020,05085,6033.00000,0.06497716698
28,2020,28089,7032.00000,0.07855491136
28,2020,28053,1671.00000,0.04144550821
12,2020,12003,3953.00000,0.08700532641
21,2020,21127,2577.00000,0.05811252678
21,2020,21205,5712.00000,0.11066979249
21,2020,21133,2296.00000,0.07946011421
22,2020,22007,3834.00000,0.07533452538
18,2020,18147,2558.00000,0.04297931683
19,2020,19083,3467.00000,0.06038491683
19,2020,19181,10626.00000,0.11886836777
19,2020,19001,3044.00000,0.06817774592
20,2020,20185,3099.00000,0.05953089882
1,2020,01063,689.00000,0.01437453058
1,2020,01095,3082.00000,0.05916796253
46,2020,46039,3670.00000,0.05492449752
46,2020,46127,13290.00000,0.14531578027
47,2020,47159,2964.00000,0.05652066131
47,2020,47075,3446.00000,0.06699718091
48,2020,48373,2223.00000,0.03529131608
48,2020,48355,9908.00000,0.06348514750
48,2020,48157,73447.00000,0.19168404377
48,2020,48135,3022.00000,0.04407496536
2,2020,02050,6504.00000,0.12727735269
4,2020,04013,438476.00000,0.20555328974
39,2020,39081,4620.00000,0.08381712627
39,2020,39155,8187.00000,0.08310072169
40,2020,40095,3418.00000,0.06766039155
41,2020,41015,7324.00000,0.11205630355
17,2020,17179,7329.00000,0.11795664140
17,2020,17035,4045.00000,0.09609902119
17,2020,17007,5318.00000,0.09152554041
51,2020,51085,19401.00000,0.17758352403
51,2020,51165,4762.00000,0.08122953057
37,2020,37153,3005.00000,0.05563166469
13,2020,13277,2065.00000,0.03754886808
38,2020,38047,8245.00000,0.12420348583
55,2020,55117,6506.00000,0.11395841726
29,2020,29105,2902.00000,0.06715416300
31,2020,31035,3964.00000,0.06760006139
47,2011,47183,1680.00000,0.04031387229
47,2011,47145,1960.00000,0.02841362114
47,2011,47121,1338.00000,0.02321264378
48,2011,48479,4602.00000,0.03302807602
48,2011,48375,2278.00000,0.04394713996
36,2011,36079,2344.00000,0.05765872137
42,2017,42129,7119.00000,0.04202330496
22,2017,22119,3616.00000,0.04901655122
26,2016,26125,30731.00000,0.04849662207
26,2016,26161,11429.00000,0.06272846025
26,2016,26119,2229.00000,0.04399747345
12,2018,12111,8616.00000,0.06583230184
35,2016,35009,820.00000,0.02002588712
21,2016,21021,3038.00000,0.05623114369
12,2006,12041,3567.00000,0.03152926202
39,2017,39113,9777.00000,0.04002472633
34,2011,34039,8781.00000,0.03445840152
21,2016,21077,3904.00000,0.05366175500
21,2016,21073,1616.00000,0.02990820255
6,2009,06031,3776.00000,0.04260023918
54,2008,54071,2256.00000,0.04572911177
1,2014,01079,1189.00000,0.01872765361
1,2014,01069,1623.00000,0.02035901103
48,2014,48203,2161.00000,0.04495153305
48,2014,48411,2569.00000,0.03635514548
48,2014,48175,2824.00000,0.04664838614
48,2014,48503,4098.00000,0.05928219075
48,2014,48343,2004.00000,0.03197498165
48,2014,48347,1603.00000,0.02449459835
48,2014,48489,637.00000,0.01657386689
29,2016,29011,4469.00000,0.08759825156
31,2016,31131,4337.00000,0.06676519035
31,2016,31121,2374.00000,0.04490344058
31,2016,31007,3064.00000,0.05525898139
31,2016,31005,2373.00000,0.04658055905
22,2016,22001,829.00000,0.01833908504
46,2016,46041,2795.00000,0.07009228609
47,2016,47027,1248.00000,0.02432084811
48,2016,48145,2340.00000,0.03905206943
48,2016,48339,15673.00000,0.06172732536
48,2016,48163,2169.00000,0.04400754763
48,2016,48209,8366.00000,0.07899905571
47,2016,47111,2497.00000,0.04732931499
48,2016,48151,2557.00000,0.03529428004
48,2016,48261,773.00000,0.01861439545
4,2016,04009,2058.00000,0.05534043240
37,2005,37095,2064.00000,0.02264846596
38,2005,38013,4057.00000,0.07172279678
38,2005,38105,4057.00000,0.07172279678
38,2005,38019,1921.00000,0.02472806848
20,2015,20015,6597.00000,0.04108283825
20,2015,20085,1464.00000,0.02524268497
20,2015,20049,2488.00000,0.05052392170
20,2015,20115,2488.00000,0.05052392170
49,2016,49035,32670.00000,0.05766206535
51,2016,51131,3507.00000,0.04926807339
51,2016,51810,8545.00000,0.03536208374
51,2016,51840,2171.00000,0.03544200473
51,2016,51023,5571.00000,0.06057080728
13,2015,13167,824.00000,0.01647505748
13,2015,13287,514.00000,0.01079310417
13,2015,13253,1259.00000,0.02820340502
13,2015,13047,3525.00000,0.04455764685
13,2015,13105,2159.00000,0.04480275582
51,2016,51690,1335.00000,0.01794475435
47,2013,47015,855.00000,0.01718247588
47,2013,47071,2197.00000,0.04236977610
25,2006,25027,9796.00000,0.04175707070
4,2007,04012,2879.00000,0.03498177400
17,2008,17091,1512.00000,0.02825851306
17,2008,17019,4074.00000,0.04221193000
45,2018,45063,7343.00000,0.04885074677
45,2018,45053,7389.00000,0.07732152948
6,2012,06093,3068.00000,0.06804924032
21,2018,21165,2874.00000,0.05439884918
21,2018,21189,1070.00000,0.03435212534
48,2008,48401,1273.00000,0.01984535279
48,2008,48223,2851.00000,0.04173742461
48,2007,48361,991.00000,0.01741621413
48,2007,48089,1607.00000,0.02993164335
39,2008,39003,2106.00000,0.03114140802
39,2008,39117,2547.00000,0.03893900015
48,2009,48123,4331.00000,0.03917011097
48,2009,48325,1526.00000,0.03285889623
48,2009,48427,1408.00000,0.03261146497
12,2014,12043,2200.00000,0.06158842138
34,2005,34005,8204.00000,0.03687605349
1,2007,01109,3026.00000,0.03814301741
1,2007,01095,2223.00000,0.02815349544
1,2007,01063,2634.00000,0.04277015507
17,2012,17113,3329.00000,0.03709688203
17,2012,17051,2045.00000,0.03370138431
18,2012,18145,2044.00000,0.03895188185
39,2012,39077,1126.00000,0.02353285404
55,2015,55041,2181.00000,0.04340039401
55,2015,55051,4051.00000,0.05021631069
55,2015,55029,2989.00000,0.05559275378
56,2015,56013,2426.00000,0.04220598469
12,2005,12041,2173.00000,0.02075334747
54,2005,54069,1065.00000,0.01721490342
48,2006,48125,1970.00000,0.03738069486
48,2006,48099,944.00000,0.02397277668
48,2006,48163,1483.00000,0.03395146520
48,2006,48251,6470.00000,0.05533177686
12,2015,12089,932.00000,0.02117941143
37,2016,37105,3322.00000,0.06212248714
37,2016,37009,2407.00000,0.04524946423
37,2016,37087,2194.00000,0.04889245443
34,2008,34007,5923.00000,0.02350546066
53,2013,53047,2215.00000,0.05783893879
12,2015,12085,4939.00000,0.07894190042
2,2008,02290,4655.00000,0.10398052180
37,2008,37125,12859.00000,0.13263811528
48,2017,48455,2865.00000,0.04586641906
48,2017,48259,4614.00000,0.07543899807
6,2013,06085,38414.00000,0.04299320642
36,2013,36105,2737.00000,0.06168443353
36,2013,36035,1344.00000,0.02807486631
36,2013,36031,3861.00000,0.05647378891
36,2018,36041,2876.00000,0.03894855162
36,2018,36093,2719.00000,0.03658552995
8,2012,08015,2528.00000,0.06037880054
8,2012,08029,2691.00000,0.06105224947
37,2010,37019,2114.00000,0.02816526107
37,2010,37023,1537.00000,0.02820493999
37,2010,37115,2744.00000,0.04239212718
24,2010,,7443.00000,0.04494131002
24,2010,24013,4608.00000,0.05310468815
17,2011,17151,1626.00000,0.03017257376
28,2011,28109,1386.00000,0.02368299643
28,2011,28083,315.00000,0.01189621965
54,2011,54077,3908.00000,0.06947926112
29,2017,29005,2444.00000,0.04833478364
30,2017,30029,4331.00000,0.07416095890
20,2005,20025,2700.00000,0.03666137114
20,2005,20115,2578.00000,0.04536496093
21,2005,21083,3049.00000,0.03753400712
42,2011,42015,1339.00000,0.03330514377
47,2007,47183,2058.00000,0.04280188012
47,2007,47117,1454.00000,0.03030934712
47,2007,47143,2570.00000,0.04435699615
47,2007,47135,1821.00000,0.03334065693
16,2010,16057,5727.00000,0.06501748331
16,2010,16079,5727.00000,0.06501748331
17,2010,17091,1049.00000,0.02194652496
47,2008,47151,1981.00000,0.02897469650
26,2015,26163,19168.00000,0.02742791729
41,2016,41065,5712.00000,0.11459984351
42,2016,42099,4539.00000,0.06937714941
19,2012,19185,3552.00000,0.06922357343
19,2012,19191,4197.00000,0.06852133026
20,2012,20065,3359.00000,0.06026949922
5,2009,05029,1874.00000,0.02406358745
5,2009,05143,3715.00000,0.04019866690
45,2017,45023,1058.00000,0.01808052498
45,2017,45025,2135.00000,0.03253928337
47,2009,47153,1409.00000,0.02523009705
47,2009,47025,2776.00000,0.04342113496
47,2009,47045,1648.00000,0.02275049007
47,2009,47183,975.00000,0.02224148550
27,2009,27167,7643.00000,0.07715136527
27,2009,27087,2844.00000,0.05651828299
17,2014,17045,1796.00000,0.03798325015
17,2014,17041,1796.00000,0.03798325015
17,2014,17125,1300.00000,0.02550419838
31,2005,31085,2404.00000,0.04511757972
31,2005,31053,2446.00000,0.04610049380
13,2018,13123,2390.00000,0.03145523223
13,2018,13051,5832.00000,0.04115040501
16,2018,16003,2967.00000,0.06914794444
47,2009,47157,5782.00000,0.03939577698
36,2006,36085,6562.00000,0.03132593388
36,2009,36033,3606.00000,0.04947587948
47,2015,47001,1869.00000,0.04318890815
47,2015,47107,2616.00000,0.03703546401
47,2015,47083,746.00000,0.01415559772
48,2015,48493,3488.00000,0.05504963621
48,2015,48143,5393.00000,0.09331741417
48,2015,48019,3882.00000,0.07361195388
28,2015,28037,411.00000,0.00636469222
28,2015,28085,411.00000,0.00636469222
6,2015,06065,50395.00000,0.05307373769
6,2015,06055,3497.00000,0.05121408277
48,2013,48459,1254.00000,0.02760655160
48,2013,48069,1727.00000,0.02166087622
6,2014,06021,3287.00000,0.06653846154
6,2014,06017,5145.00000,0.06749399835
22,2012,22069,1479.00000,0.02170690541
48,2012,48051,2115.00000,0.03947663133
48,2012,48049,1922.00000,0.02599475236
48,2012,48179,2101.00000,0.02529222694
48,2012,48461,1871.00000,0.04466246539
2,2005,02068,2884.00000,0.03630824237
4,2005,04011,2788.00000,0.02669143060
36,2005,36107,1618.00000,0.03197818052
54,2009,54063,964.00000,0.02589170606
54,2009,54027,6052.00000,0.05136169599
24,2009,24027,8993.00000,0.06021063344
28,2013,28113,1548.00000,0.02542957585
19,2013,19147,4291.00000,0.06938650108
20,2013,20157,3668.00000,0.04760359752
54,2006,54087,1533.00000,0.02169575001
54,2006,54021,1533.00000,0.02169575001
54,2006,54055,612.00000,0.01527174727
55,2006,55135,4578.00000,0.03646181783
55,2006,55007,4277.00000,0.04555379224
39,2014,39113,6932.00000,0.02937113900
39,2014,39123,1870.00000,0.03669688763
40,2014,40085,1366.00000,0.02992791885
40,2014,40149,1684.00000,0.03489576858
22,2014,22007,552.00000,0.01109547739
55,2014,55131,3537.00000,0.03009316374
55,2014,55031,4852.00000,0.05903897400
25,2013,25007,2846.00000,0.05387804555
42,2013,42123,2324.00000,0.04306255559
25,2012,25011,4636.00000,0.07630773282
47,2017,47183,1998.00000,0.04013418235
47,2017,47023,1037.00000,0.02110812571
18,2017,18171,910.00000,0.02139062573
19,2017,19033,3079.00000,0.05248086724
19,2017,19189,3079.00000,0.05248086724
29,2006,29143,2935.00000,0.05965325908
29,2006,29229,2519.00000,0.03471274822
26,2013,26159,2719.00000,0.05140372436
19,2017,19089,5709.00000,0.09297591323
5,2013,05099,301.00000,0.00701648057
55,2017,55079,19598.00000,0.04397384635
56,2017,56001,2992.00000,0.04332652736
56,2017,56017,2035.00000,0.03856650116
53,2017,53077,3927.00000,0.04029428061
27,2008,27149,8802.00000,0.08370819108
29,2008,29133,1582.00000,0.03487885001
29,2008,29183,5654.00000,0.03394694814
29,2008,29017,2540.00000,0.05748166923
37,2009,37041,1813.00000,0.02743021409
37,2009,37023,1750.00000,0.03146123975
39,2009,39089,1784.00000,0.03729408813
22,2005,22103,1405.00000,0.03406886518
24,2005,24037,4397.00000,0.04659566577
48,2005,48207,1362.00000,0.02079040161
48,2005,48507,1535.00000,0.02999159844
24,2011,24023,697.00000,0.01656565657
24,2011,24011,2864.00000,0.04136695843
49,2014,49025,2705.00000,0.04667897634
49,2014,49055,2705.00000,0.04667897634
50,2014,50005,4937.00000,0.06891593847
51,2014,51109,2858.00000,0.05456697724
51,2014,51035,2837.00000,0.03548778505
51,2014,51077,2837.00000,0.03548778505
51,2014,51011,1929.00000,0.03488119779
51,2014,51680,2912.00000,0.04725048273
42,2014,42039,1849.00000,0.03421666235
51,2015,51159,4942.00000,0.06690312449
51,2015,51800,2433.00000,0.03594486386
26,2014,26025,2594.00000,0.03218561946
26,2014,26121,2765.00000,0.04028028670
27,2012,27035,4098.00000,0.06819089457
27,2012,27001,2733.00000,0.05435993317
37,2012,37191,2260.00000,0.04323786566
37,2012,37121,2882.00000,0.05600248727
38,2012,38035,3640.00000,0.06567433469
13,2017,13189,855.00000,0.01924548688
13,2017,13181,855.00000,0.01924548688
13,2017,13279,1378.00000,0.02487454421
47,2006,47131,1871.00000,0.02615685726
29,2009,29057,4632.00000,0.07130102826
29,2009,29179,5590.00000,0.05229822149
29,2009,29033,1665.00000,0.02655671813
29,2009,29159,1665.00000,0.02655671813
29,2009,29009,2929.00000,0.03964376108
27,2015,27017,4837.00000,0.04432247187
39,2011,39045,3141.00000,0.04377029306
39,2011,39075,2052.00000,0.03155515232
40,2011,40129,4531.00000,0.04714291660
