ST,YEAR,FIPS_CODE,TELEWORKERS
47,2015,47079,6714.00000
47,2015,47089,30321.00000
48,2015,48129,3764.00000
48,2015,48349,20520.00000
28,2015,28031,4872.00000
28,2015,28045,10168.00000
54,2011,54101,3393.00000
55,2011,55011,24610.00000
55,2011,55053,24610.00000
6,2011,06013,176035.00000
26,2017,26139,202551.00000
26,2017,26033,42336.00000
27,2017,27129,20622.00000
27,2017,27017,18868.00000
27,2017,27059,42208.00000
32,2018,32009,3009.00000
46,2008,46065,11416.00000
36,2009,36109,72887.00000
29,2015,29125,2967.00000
29,2015,29001,22890.00000
30,2015,30063,141620.00000
31,2015,31127,7304.00000
31,2015,31165,3501.00000
48,2010,48377,4002.00000
48,2010,48073,36936.00000
48,2010,48111,8624.00000
48,2010,48211,4312.00000
48,2010,48017,2806.00000
48,2010,48125,2806.00000
48,2010,48131,3363.00000
48,2010,48009,4536.00000
5,2011,05061,9372.00000
39,2012,39157,29694.00000
39,2012,39047,3941.00000
42,2008,42113,2176.00000
48,2011,48407,6208.00000
48,2011,48411,2576.00000
28,2005,,2177.00000
28,2005,28091,3312.00000
28,2005,28107,2820.00000
28,2005,28029,4476.00000
29,2005,29067,3930.00000
42,2006,42067,6130.00000
55,2006,55083,66187.00000
20,2006,20155,50592.00000
20,2006,20087,11048.00000
34,2007,34031,152781.00000
36,2007,36015,47390.00000
36,2007,36113,52839.00000
13,2018,13175,13221.00000
13,2018,13129,21510.00000
40,2007,40073,18412.00000
19,2008,19009,7506.00000
19,2008,19185,7506.00000
19,2008,19065,8862.00000
19,2008,19089,3798.00000
19,2008,19133,4332.00000
21,2008,21123,10752.00000
36,2013,36007,117611.00000
36,2013,36057,21504.00000
36,2013,36115,62067.00000
55,2005,55123,40628.00000
17,2007,17125,13458.00000
13,2008,13019,13356.00000
13,2008,13125,1397.00000
13,2008,13045,39746.00000
16,2008,16083,45626.00000
45,2016,45001,9984.00000
45,2016,45043,32535.00000
46,2016,46093,28940.00000
47,2016,47079,9216.00000
47,2016,47061,5544.00000
48,2016,48065,1792.00000
48,2016,48037,13770.00000
48,2016,48481,28677.00000
48,2016,48077,8169.00000
48,2016,48013,17352.00000
17,2007,17193,14715.00000
47,2016,47147,57596.00000
48,2017,48463,8890.00000
48,2017,48299,29994.00000
48,2017,48473,16920.00000
48,2017,48087,2099.00000
48,2017,48001,28094.00000
22,2015,22017,46309.00000
23,2015,23009,90918.00000
42,2017,42071,323346.00000
42,2017,42117,23710.00000
26,2015,26061,34656.00000
27,2018,27009,27450.00000
29,2007,29161,37570.00000
29,2007,29039,8991.00000
30,2007,30043,16665.00000
6,2013,06107,57060.00000
46,2015,46075,4012.00000
46,2010,46089,2849.00000
47,2010,47169,2618.00000
47,2010,47077,15726.00000
13,2011,13111,8675.00000
13,2011,13017,29755.00000
17,2009,17105,31540.00000
13,2009,13127,33952.00000
13,2009,13113,33480.00000
16,2009,16001,119390.00000
42,2010,42033,33940.00000
49,2013,49027,7953.00000
46,2007,46115,10275.00000
47,2007,47129,10710.00000
47,2007,47019,27047.00000
1,2005,01117,10176.00000
1,2005,01017,11547.00000
1,2015,01069,48796.00000
28,2010,28053,3921.00000
29,2011,29219,11100.00000
29,2011,29185,8316.00000
30,2011,30047,33200.00000
48,2018,48039,140768.00000
48,2018,48205,2406.00000
48,2018,48483,4812.00000
21,2013,21237,992.00000
22,2013,22115,8904.00000
6,2007,06013,153403.00000
48,2007,48437,5022.00000
48,2007,48487,14332.00000
18,2012,18089,118649.00000
18,2012,18175,13506.00000
18,2012,18091,33466.00000
18,2012,18095,75628.00000
18,2013,18111,3304.00000
42,2013,42047,22059.00000
42,2013,42127,39494.00000
1,2014,01027,7764.00000
48,2014,48033,1317.00000
48,2014,48219,11305.00000
48,2014,48063,5484.00000
45,2018,45037,20850.00000
47,2018,47045,10032.00000
47,2018,47003,24264.00000
47,2018,47165,232848.00000
6,2018,06101,92190.00000
17,2014,17043,814276.00000
17,2014,17095,48464.00000
17,2014,17039,15350.00000
31,2013,31173,9800.00000
1,2009,01127,34488.00000
1,2009,01009,20871.00000
4,2009,04015,93740.00000
24,2015,24043,130400.00000
39,2016,39133,150850.00000
12,2018,12123,2760.00000
12,2018,12095,628620.00000
39,2018,39101,55386.00000
39,2018,39019,19390.00000
55,2009,55045,53072.00000
55,2009,55049,39804.00000
55,2009,55011,29935.00000
42,2009,42027,133269.00000
5,2018,05019,9710.00000
5,2018,05077,2584.00000
5,2018,05099,2130.00000
16,2016,16011,33301.00000
35,2017,35009,7848.00000
36,2017,36079,45581.00000
37,2018,37165,8932.00000
37,2018,37187,8520.00000
37,2018,37041,5754.00000
17,2018,17113,205492.00000
17,2018,17175,5028.00000
18,2018,18175,14760.00000
37,2013,37035,88505.00000
37,2013,37045,39524.00000
37,2013,37095,5268.00000
26,2018,26005,66375.00000
26,2018,26047,27117.00000
2,2006,02013,3588.00000
49,2018,49015,14421.00000
17,2006,17019,173892.00000
18,2006,18093,18070.00000
18,2006,18171,1786.00000
19,2007,19039,5955.00000
19,2007,19005,10650.00000
37,2011,37015,10784.00000
56,2011,56033,18222.00000
6,2012,06077,325602.00000
6,2012,06045,103740.00000
36,2015,36123,16755.00000
40,2017,40107,13204.00000
40,2017,40025,4954.00000
40,2017,40139,12385.00000
17,2017,17181,10640.00000
17,2017,17013,6258.00000
17,2017,17005,9760.00000
17,2017,17055,36156.00000
46,2014,46047,6506.00000
46,2014,46075,3253.00000
47,2014,47033,6275.00000
26,2007,26121,90687.00000
5,2005,05077,3156.00000
37,2007,37111,16270.00000
38,2007,38025,4014.00000
38,2007,38035,41508.00000
38,2007,38015,88806.00000
39,2007,39007,96200.00000
33,2016,33019,49480.00000
33,2016,33001,47040.00000
34,2016,34013,485448.00000
13,2015,13243,1936.00000
27,2009,27077,5688.00000
28,2018,28021,3234.00000
28,2018,28051,2665.00000
28,2018,28073,4576.00000
32,2012,32017,4742.00000
33,2012,33003,31614.00000
55,2013,55045,28624.00000
41,2016,41013,22848.00000
18,2005,18151,11574.00000
18,2005,18085,72884.00000
26,2005,26089,16590.00000
26,2005,26045,48468.00000
39,2005,39121,5052.00000
41,2006,41055,3797.00000
41,2006,41037,7292.00000
20,2015,20153,2574.00000
34,2009,34025,375275.00000
54,2008,54089,4912.00000
55,2008,55115,56804.00000
55,2014,55101,168345.00000
39,2015,39157,15876.00000
12,2013,12129,6920.00000
36,2012,36113,47082.00000
55,2016,55063,77025.00000
24,2008,24027,187130.00000
29,2009,29011,13896.00000
21,2005,21051,1974.00000
23,2007,23021,10536.00000
29,2016,29175,16476.00000
29,2016,29119,8824.00000
30,2016,30101,9345.00000
30,2016,30095,23223.00000
30,2016,30105,14028.00000
31,2016,31003,12609.00000
31,2016,31051,8406.00000
31,2016,31073,2373.00000
22,2016,22019,58858.00000
22,2016,22021,1602.00000
22,2016,22117,14245.00000
22,2016,22011,4942.00000
23,2016,23011,64697.00000
19,2005,19053,7947.00000
19,2005,19143,11128.00000
19,2005,19019,8886.00000
27,2007,27077,5226.00000
42,2007,42055,79215.00000
42,2007,42025,20352.00000
54,2010,54019,4968.00000
54,2010,54043,5315.00000
54,2010,54039,50827.00000
6,2005,06005,25902.00000
5,2007,05117,5151.00000
37,2015,37105,23725.00000
37,2015,37009,15594.00000
37,2015,37035,71021.00000
37,2015,37049,22827.00000
27,2012,27009,23436.00000
28,2012,28077,4938.00000
28,2012,28095,12843.00000
38,2012,38081,8630.00000
38,2012,38083,4315.00000
38,2012,38023,6691.00000
