YEAR,STATE,COUNTY,LNMILES
2001,27,167,"2,655"
2001,27,169,"2,592"
2001,27,171,"3,806"
2001,27,173,"3,000"
2001,28,1,"1,198"
2001,28,3,"1,743"
2001,28,5,"1,875"
2001,28,7,"2,210"
2001,28,9,"1,063"
2001,28,11,"2,925"
2001,28,13,"1,499"
2001,28,15,"1,638"
2001,28,17,"1,464"
2001,28,19,"1,346"
2001,28,21,892
2001,28,23,"1,747"
2001,28,25,"1,146"
2001,28,27,"1,815"
2001,28,29,"2,098"
2001,28,31,"1,712"
2001,28,33,"2,457"
2001,28,35,"2,232"
2001,28,37,"1,392"
2001,28,39,"1,356"
2001,28,41,"1,453"
2001,28,43,"1,228"
2001,28,45,"1,822"
2001,28,47,"3,438"
2001,28,49,"4,956"
2001,28,51,"2,126"
2001,28,53,"1,181"
2001,28,55,520
2001,28,57,"1,916"
2001,28,59,"3,149"
2001,28,61,"1,797"
2001,28,63,"1,037"
2001,28,65,"1,517"
2001,28,67,"3,208"
2001,28,69,"1,776"
2001,28,71,"1,825"
2001,28,73,"1,891"
2001,28,75,"2,986"
2001,28,77,"1,278"
2001,28,79,"1,938"
2001,28,81,"2,443"
2001,28,83,"1,881"
2001,28,85,"2,454"
2001,28,87,"2,078"
2001,28,89,"2,271"
2001,28,91,"1,776"
2001,28,93,"1,929"
2001,28,95,"2,379"
2001,28,97,"1,255"
2001,28,99,"2,117"
2001,28,101,"1,968"
2001,28,103,"1,407"
2001,28,105,"1,507"
2001,28,107,"2,392"
2001,28,109,"2,489"
2001,28,111,"1,452"
2001,28,113,"2,085"
2001,28,115,"1,711"
2001,28,117,"1,736"
2001,28,119,"1,398"
2001,28,121,"3,404"
2001,28,123,"1,883"
2001,28,125,875
2001,28,127,"2,114"
2001,28,129,"1,777"
2001,28,131,"1,150"
2001,28,133,"2,339"
2001,28,135,"1,591"
2001,28,137,"1,258"
2001,28,139,"1,633"
2001,28,141,"1,739"
2001,28,143,"1,260"
2001,28,145,"1,567"
2001,28,147,"1,639"
2001,28,149,"1,647"
2001,28,151,"2,756"
2001,28,153,"1,938"
2001,28,155,"1,251"
2001,28,157,"1,082"
2001,28,159,"1,839"
2001,28,161,"1,455"
2001,28,163,"2,325"
2001,29,1,"2,068"
2001,29,3,"1,759"
2001,29,5,"1,939"
2001,29,7,"2,565"
2001,29,9,"3,122"
2001,29,11,"2,130"
2001,29,13,"2,977"
2001,29,15,"2,025"
2001,29,17,"1,624"
2001,29,19,"3,218"
2001,29,21,"2,394"
2001,29,23,"2,660"
2001,29,25,"1,677"
2001,29,27,"2,646"
2001,29,29,"2,524"
2001,29,31,"2,247"
2001,29,33,"2,579"
2001,29,35,"1,103"
2001,29,37,"3,266"
2001,29,39,"1,797"
2001,29,41,"2,427"
2001,29,43,"2,173"
2001,29,45,"1,617"
2001,29,47,"3,197"
2001,29,49,"1,706"
2001,29,51,"1,820"
2001,29,53,"1,866"
2001,29,55,"1,988"
2001,29,57,"1,727"
2001,29,59,"1,794"
2001,29,61,"2,122"
2001,29,63,"1,757"
2001,29,65,"1,840"
2001,29,67,"2,167"
2001,29,69,"2,506"
2001,29,71,"3,053"
2001,29,73,"1,542"
2001,29,75,"1,730"
2001,29,77,"4,938"
2001,29,79,"1,525"
2001,29,81,"2,615"
2001,29,83,"2,378"
2001,29,85,"1,277"
2001,29,87,"1,639"
2001,29,89,"1,313"
2001,29,91,"3,205"
2001,29,93,"1,009"
2001,29,95,"7,928"
2001,29,97,"3,564"
2001,29,99,"3,052"
2001,29,101,"3,264"
2001,29,103,"1,576"
2001,29,105,"2,344"
2001,29,107,"2,486"
2001,29,109,"2,773"
2001,29,111,"1,604"
2001,29,113,"1,923"
2001,29,115,"2,259"
2001,29,117,"1,828"
2001,29,119,"1,918"
2001,29,121,"2,724"
2001,29,123,"1,149"
2001,29,125,"1,284"
2001,29,127,"1,659"
2001,29,129,"1,362"
2001,29,131,"2,126"
2001,29,133,"1,363"
2001,29,135,"1,536"
2001,29,137,"2,053"
2001,29,139,"1,786"
2001,29,141,"1,947"
2001,29,143,"2,123"
2001,29,145,"2,969"
2001,29,147,"3,232"
2001,29,149,"1,724"
2001,29,151,"1,453"
2001,29,153,"2,159"
2001,29,155,"1,956"
2001,29,157,"1,512"
2001,29,159,"2,684"
2001,29,161,"2,131"
2001,29,163,"1,913"
2001,29,165,"2,084"
2001,29,167,"2,427"
2001,29,169,"1,766"
2001,29,171,"1,597"
2001,29,173,"1,468"
2001,29,175,"1,771"
2001,29,177,"2,134"
2001,29,179,"1,724"
2001,29,181,"1,353"
2001,29,183,"3,256"
2001,29,185,"1,962"
2001,29,186,"1,154"
2001,29,187,"1,642"
2001,29,189,"9,697"
2001,29,195,"2,582"
2001,29,197,"1,068"
2001,29,199,"1,483"
2001,29,201,"1,694"
2001,29,203,"2,287"
2001,29,205,"1,766"
2001,29,207,"3,052"
2001,29,209,"1,655"
2001,29,211,"1,804"
2001,29,213,"1,744"
2001,29,215,"3,089"
2001,29,217,"2,946"
2001,29,219,"1,132"
2001,29,221,"1,465"
2001,29,223,"1,802"
2001,29,225,"2,302"
2001,29,227,883
2001,29,229,"2,154"
2001,29,510,"2,333"
2001,30,1,"3,415"
2001,30,3,"2,663"
2001,30,5,"3,165"
2001,30,7,"1,562"
2001,30,9,"2,021"
2001,30,11,"1,745"
2001,30,13,"4,175"
2001,30,15,"4,453"
2001,30,17,"2,199"
2001,30,19,"1,861"
2001,30,21,"2,793"
2001,30,23,835
2001,30,25,"1,812"
2001,30,27,"3,714"
2001,30,29,"5,092"
2001,30,31,"3,697"
2001,30,33,"2,508"
2001,30,35,"1,883"
2001,30,37,"1,159"
2001,30,39,"1,376"
2001,30,41,"3,852"
2001,30,43,"2,139"
2001,30,45,"2,147"
2001,30,47,"2,681"
2001,30,49,"3,539"
2001,30,51,"1,898"
2001,30,53,"4,192"
2001,30,55,"2,487"
2001,30,57,"2,639"
2001,30,59,"1,549"
2001,30,61,"2,462"
2001,30,63,"4,268"
2001,30,65,"1,396"
2001,30,67,"1,985"
2001,30,69,"1,153"
2001,30,71,"3,452"
2001,30,73,"2,271"
2001,30,75,"1,847"
2001,30,77,"1,793"
2001,30,79,"1,426"
2001,30,81,"3,236"
2001,30,83,"2,896"
2001,30,85,"2,898"
2001,30,87,"2,818"
2001,30,89,"3,104"
2001,30,91,"2,987"
2001,30,93,"1,485"
2001,30,95,"2,044"
2001,30,97,"1,340"
2001,30,99,"3,207"
2001,30,101,"2,662"
2001,30,103,685
2001,30,105,"4,337"
2001,30,107,"1,134"
2001,30,109,"1,067"
2001,30,111,"4,652"
2001,31,1,"2,489"
2001,31,3,"2,880"
2001,31,5,599
2001,31,7,"1,049"
2001,31,9,517
2001,31,11,"2,212"
2001,31,13,"2,056"
2001,31,15,"1,277"
2001,31,17,"1,092"
2001,31,19,"3,762"
2001,31,21,"1,738"
2001,31,23,"2,373"
2001,31,25,"2,271"
2001,31,27,"2,727"
2001,31,29,"1,645"
2001,31,31,"3,098"
2001,31,33,"2,986"
2001,31,35,"2,178"
2001,31,37,"1,675"
2001,31,39,"2,248"
2001,31,41,"4,956"
2001,31,43,"1,031"
2001,31,45,"1,830"
2001,31,47,"3,311"
2001,31,49,"1,278"
2001,31,51,"1,693"
2001,31,53,"2,475"
2001,31,55,"5,098"
2001,31,57,"1,451"
2001,31,59,"2,438"
2001,31,61,"1,809"
2001,31,63,"1,987"
2001,31,65,"2,312"
2001,31,67,"3,657"
2001,31,69,"1,460"
2001,31,71,670
2001,31,73,"1,418"
2001,31,75,476
2001,31,77,"1,243"
2001,31,79,"2,601"
2001,31,81,"2,384"
2001,31,83,"1,848"
2001,31,85,"1,305"
2001,31,87,"1,621"
2001,31,89,"4,338"
2001,31,91,396
2001,31,93,"1,843"
2001,31,95,"2,189"
2001,31,97,"1,380"
2001,31,99,"1,908"
2001,31,101,"2,078"
2001,31,103,"1,065"
2001,31,105,"1,902"
2001,31,107,"3,218"
2001,31,109,"5,187"
2001,31,111,"4,192"
2001,31,113,533
2001,31,115,577
2001,31,117,671
2001,31,119,"2,543"
2001,31,121,"1,950"
2001,31,123,"1,838"
2001,31,125,"1,348"
2001,31,127,"1,582"
2001,31,129,"2,173"
2001,31,131,"2,594"
2001,31,133,"1,547"
2001,31,135,"2,261"
2001,31,137,"2,076"
2001,31,139,"2,154"
2001,31,141,"2,861"
2001,31,143,"1,667"
2001,31,145,"1,924"
2001,31,147,"1,937"
2001,31,149,"1,046"
2001,31,151,"2,443"
2001,31,153,"1,816"
2001,31,155,"3,053"
2001,31,157,"2,473"
2001,31,159,"2,428"
2001,31,161,"2,628"
2001,31,163,"1,633"
2001,31,165,"1,671"
2001,31,167,"1,548"
2001,31,169,"2,379"
2001,31,171,540
2001,31,173,"1,415"
2001,31,175,"1,533"
2001,31,177,"1,484"
2001,31,179,"1,828"
2001,31,181,"2,007"
2001,31,183,636
2001,31,185,"2,564"
2001,32,1,"2,160"
2001,32,3,"14,698"
2001,32,5,"1,331"
2001,32,7,"10,853"
2001,32,9,"2,647"
2001,32,11,"4,012"
2001,32,13,"3,788"
2001,32,15,"3,094"
2001,32,17,"7,783"
2001,32,19,"2,588"
2001,32,21,"3,160"
2001,32,23,"6,587"
2001,32,27,"4,981"
2001,32,29,161
2001,32,31,"6,009"
2001,32,33,"6,254"
2001,32,510,657
2001,33,1,"1,938"
2001,33,3,"2,357"
2001,33,5,"2,608"
2001,33,7,"1,869"
2001,33,9,"4,243"
2001,33,11,"6,212"
2001,33,13,"4,169"
2001,33,15,"4,818"
2001,33,17,"1,930"
2001,33,19,"1,819"
2001,34,1,"4,145"
2001,34,3,"6,199"
2001,34,5,"5,490"
2001,34,7,"4,269"
2001,34,9,"2,176"
2001,34,11,"2,602"
2001,34,13,"3,860"
2001,34,15,"2,933"
2001,34,17,"1,462"
2001,34,19,"2,705"
2001,34,21,"3,282"
2001,34,23,"5,466"
2001,34,25,"6,665"
2001,34,27,"5,029"
2001,34,29,"5,989"
2001,34,31,"2,831"
2001,34,33,"1,829"
2001,34,35,"3,351"
2001,34,37,"2,726"
2001,34,39,"3,147"
2001,34,41,"2,529"
2001,35,1,"5,903"
2001,35,3,"3,773"
2001,35,5,"5,707"
2001,35,6,"4,324"
2001,35,7,"2,361"
2001,35,9,"4,235"
2001,35,11,"2,446"
2001,35,13,"5,591"
2001,35,15,"5,213"
2001,35,17,"2,617"
2001,35,19,"2,044"
2001,35,21,"1,612"
2001,35,23,"2,051"
2001,35,25,"5,464"
2001,35,27,"3,252"
2001,35,28,"2,677"
2001,35,29,"1,179"
2001,35,31,"6,105"
2001,35,33,"1,136"
2001,35,35,"5,019"
2001,35,37,"3,399"
2001,35,39,"7,917"
2001,35,41,"4,003"
2001,35,43,"5,110"
2001,35,45,"8,510"
2001,35,47,"3,167"
2001,35,49,"3,914"
2001,35,51,"1,944"
2001,35,53,"4,146"
2001,35,55,"1,397"
2001,35,57,"3,592"
2001,35,59,"4,312"
2001,35,61,873
2001,36,1,"4,417"
2001,36,3,"3,881"
2001,36,5,"1,834"
2001,36,7,"4,266"
2001,36,9,"4,436"
2001,36,11,"3,340"
2001,36,13,"5,155"
2001,36,15,"2,343"
2001,36,17,"3,527"
2001,36,19,"3,167"
2001,36,21,"3,159"
2001,36,23,"2,127"
2001,36,25,"4,530"
2001,36,27,"5,030"
2001,36,29,"10,022"
2001,36,31,"2,841"
2001,36,33,"2,841"
2001,36,35,"1,712"
2001,36,37,"2,178"
2001,36,39,"2,475"
2001,36,41,924
2001,36,43,"3,157"
2001,36,45,"4,428"
2001,36,47,"3,348"
2001,36,49,"2,667"
2001,36,51,"2,803"
2001,36,53,"3,004"
2001,36,55,"7,745"
2001,36,57,"2,175"
2001,36,59,"10,016"
2001,36,61,"1,333"
2001,36,63,"3,450"
2001,36,65,"6,031"
2001,36,67,"6,679"
2001,36,69,"3,162"
2001,36,71,"5,378"
2001,36,73,"1,645"
2001,36,75,"4,009"
2001,36,77,"4,304"
2001,36,79,"1,727"
2001,36,81,"5,524"
2001,36,83,"3,643"
2001,36,85,"1,603"
2001,36,87,"2,601"
2001,36,89,"6,315"
2001,36,91,"4,340"
2001,36,93,"2,011"
2001,36,95,"2,438"
2001,36,97,"1,434"
2001,36,99,"1,530"
2001,36,101,"6,502"
2001,36,103,"15,820"
2001,36,105,"4,213"
2001,36,107,"2,308"
2001,36,109,"2,503"
2001,36,111,"4,761"
2001,36,113,"2,620"
2001,36,115,"3,178"
2001,36,117,"3,129"
2001,36,119,"7,797"
2001,36,121,"2,252"
2001,36,123,"1,617"
2001,37,1,"2,711"
2001,37,3,"1,195"
2001,37,5,998
2001,37,7,"1,873"
2001,37,9,"1,720"
2001,37,11,840
2001,37,13,"2,037"
2001,37,15,"1,401"
2001,37,17,"1,924"
2001,37,19,"2,512"
2001,37,21,"3,941"
2001,37,23,"2,253"
2001,37,25,"2,621"
2001,37,27,"1,953"
2001,37,29,429
2001,37,31,"1,375"
2001,37,33,"1,327"
2001,37,35,"3,002"
2001,37,37,"2,415"
2001,37,39,"1,489"
2001,37,41,578
2001,37,43,629
2001,37,45,"2,949"
2001,37,47,"2,828"
2001,37,49,"2,300"
2001,37,51,"4,530"
2001,37,53,699
2001,37,55,"1,342"
2001,37,57,"3,650"
2001,37,59,"1,135"
2001,37,61,"2,723"
2001,37,63,"2,972"
2001,37,65,"1,859"
2001,37,67,"4,585"
2001,37,69,"1,691"
2001,37,71,"3,297"
2001,37,73,733
2001,37,75,739
2001,37,77,"1,900"
2001,37,79,970
2001,37,81,"6,591"
2001,37,83,"2,211"
2001,37,85,"2,471"
2001,37,87,"1,858"
2001,37,89,"2,052"
2001,37,91,"1,020"
2001,37,93,"1,182"
2001,37,95,728
2001,37,97,"3,640"
2001,37,99,"1,614"
2001,37,101,"3,892"
2001,37,103,814
2001,37,105,"1,293"
2001,37,107,"1,884"
2001,37,109,"1,656"
2001,37,111,"1,419"
2001,37,113,"1,798"
2001,37,115,"1,432"
2001,37,117,"1,395"
2001,37,119,"7,262"
2001,37,121,734
2001,37,123,"1,546"
2001,37,125,"2,852"
2001,37,127,"2,847"
2001,37,129,"1,917"
2001,37,131,"1,317"
2001,37,133,"3,729"
2001,37,135,"2,195"
2001,37,137,620
2001,37,139,793
2001,37,141,"1,774"
2001,37,143,696
2001,37,145,"1,439"
2001,37,147,"3,025"
2001,37,149,991
2001,37,151,"3,955"
2001,37,153,"2,154"
2001,37,155,"4,153"
2001,37,157,"2,966"
2001,37,159,"3,043"
2001,37,161,"2,526"
2001,37,163,"3,223"
2001,37,165,"1,628"
2001,37,167,"2,135"
2001,37,169,"1,948"
2001,37,171,"2,632"
2001,37,173,913
2001,37,175,"1,122"
2001,37,177,473
2001,37,179,"3,418"
2001,37,181,"1,221"
2001,37,183,"8,135"
2001,37,185,"1,372"
2001,37,187,703
2001,37,189,"1,502"
2001,37,191,"2,810"
2001,37,193,"2,889"
2001,37,195,"2,103"
2001,37,197,"1,577"
2001,37,199,882
2001,38,1,"2,151"
2001,38,3,"4,461"
2001,38,5,"3,814"
2001,38,7,"1,630"
2001,38,9,"4,643"
2001,38,11,"1,941"
2001,38,13,"2,856"
2001,38,15,"4,310"
2001,38,17,"7,865"
2001,38,19,"4,177"
2001,38,21,"3,058"
2001,38,23,"3,088"
2001,38,25,"3,219"
2001,38,27,"1,620"
2001,38,29,"3,154"
2001,38,31,"1,730"
2001,38,33,"1,759"
2001,38,35,"5,589"
2001,38,37,"3,269"
2001,38,39,"1,886"
2001,38,41,"2,657"
2001,38,43,"2,947"
2001,38,45,"3,111"
2001,38,47,"1,960"
2001,38,49,"4,899"
2001,38,51,"2,084"
2001,38,53,"3,866"
2001,38,55,"5,070"
2001,38,57,"2,141"
2001,38,59,"4,402"
2001,38,61,"4,053"
2001,38,63,"2,842"
2001,38,65,"1,497"
2001,38,67,"4,059"
2001,38,69,"3,055"
2001,38,71,"3,423"
2001,38,73,"2,468"
2001,38,75,"2,286"
2001,38,77,"5,392"
2001,38,79,"2,551"
2001,38,81,"2,537"
2001,38,83,"2,254"
2001,38,85,"1,234"
2001,38,87,"1,702"
2001,38,89,"3,511"
2001,38,91,"2,276"
2001,38,93,"5,645"
2001,38,95,"2,670"
2001,38,97,"3,626"
2001,38,99,"4,214"
2001,38,101,"5,816"
2001,38,103,"3,787"
2001,38,105,"5,060"
2001,39,1,"2,156"
2001,39,3,"2,756"
2001,39,5,"2,218"
2001,39,7,"3,371"
2001,39,9,"2,561"
2001,39,11,"2,062"
2001,39,13,"3,038"
2001,39,15,"2,130"
2001,39,17,"3,727"
2001,39,19,"1,830"
2001,39,21,"1,747"
2001,39,23,"2,664"
2001,39,25,"2,797"
2001,39,27,"1,710"
2001,39,29,"3,248"
2001,39,31,"2,582"
2001,39,33,"2,012"
2001,39,35,"9,416"
2001,39,37,"2,937"
2001,39,39,"2,022"
2001,39,41,"2,472"
2001,39,43,"1,694"
2001,39,45,"2,689"
2001,39,47,"1,546"
2001,39,49,"8,258"
2001,39,51,"2,043"
2001,39,53,"2,121"
2001,39,55,"2,083"
2001,39,57,"2,727"
2001,39,59,"2,818"
2001,39,61,"6,800"
2001,39,63,"2,978"
2001,39,65,"2,009"
2001,39,67,"1,789"
2001,39,69,"2,162"
2001,39,71,"2,330"
2001,39,73,"1,711"
2001,39,75,"2,027"
2001,39,77,"2,183"
2001,39,79,"1,947"
2001,39,81,"2,319"
2001,39,83,"2,651"
2001,39,85,"2,294"
2001,39,87,"8,159"
2001,39,89,"3,701"
2001,39,91,"2,171"
2001,39,93,"3,382"
2001,39,95,"4,941"
2001,39,97,"1,551"
2001,39,99,"4,118"
2001,39,101,"2,066"
2001,39,103,"2,453"
2001,39,105,"2,007"
2001,39,107,"2,283"
2001,39,109,"2,398"
2001,39,111,"2,270"
2001,39,113,"6,939"
2001,39,115,"1,886"
2001,39,117,"1,891"
2001,39,119,"3,481"
2001,39,121,"1,960"
2001,39,123,"1,432"
2001,39,125,"2,083"
2001,39,127,"1,906"
2001,39,129,"1,863"
2001,39,131,"1,616"
2001,39,133,"2,736"
2001,39,135,"1,927"
2001,39,137,"2,498"
2001,39,139,"3,184"
2001,39,141,"2,552"
2001,39,143,"2,377"
2001,39,145,"2,565"
2001,39,147,"2,743"
2001,39,149,"2,056"
2001,39,151,"6,084"
2001,39,153,"6,095"
2001,39,155,"4,027"
2001,39,157,"3,287"
2001,39,159,"1,812"
2001,39,161,"2,154"
2001,39,163,"1,408"
2001,39,165,"2,399"
2001,39,167,"3,245"
2001,39,169,"3,198"
2001,39,171,"2,161"
2001,39,173,"3,899"
2001,39,175,"1,836"
2001,40,1,"1,797"
2001,40,3,"3,047"
2001,40,5,"2,141"
2001,40,7,"4,712"
2001,40,9,"3,148"
2001,40,11,"3,102"
2001,40,13,"2,884"
2001,40,15,"4,582"
2001,40,17,"4,219"
2001,40,19,"3,015"
2001,40,21,"2,544"
2001,40,23,"2,087"
2001,40,25,"3,553"
2001,40,27,"3,400"
2001,40,29,"1,270"
2001,40,31,"3,979"
2001,40,33,"2,367"
2001,40,35,"2,505"
2001,40,37,"3,392"
2001,40,39,"3,579"
2001,40,41,"2,861"
2001,40,43,"2,601"
2001,40,45,"2,936"
2001,40,47,"4,977"
2001,40,49,"2,763"
2001,40,51,"4,005"
2001,40,53,"3,861"
2001,40,55,"1,959"
2001,40,57,"1,681"
2001,40,59,"2,379"
2001,40,61,"1,592"
2001,40,63,"2,200"
2001,40,65,"2,963"
2001,40,67,"1,770"
2001,40,69,"1,461"
2001,40,71,"3,955"
2001,40,73,"3,486"
2001,40,75,"3,688"
2001,40,77,"1,307"
2001,40,79,"3,950"
2001,40,81,"3,770"
2001,40,83,"2,947"
2001,40,85,"1,270"
2001,40,87,"2,058"
2001,40,89,"3,744"
2001,40,91,"2,426"
2001,40,93,"2,853"
2001,40,95,"1,198"
2001,40,97,"2,859"
2001,40,99,"1,047"
2001,40,101,"3,745"
2001,40,103,"2,863"
2001,40,105,"1,713"
2001,40,107,"1,822"
2001,40,109,"9,335"
2001,40,111,"2,677"
2001,40,113,"4,474"
2001,40,115,"2,246"
2001,40,117,"2,062"
2001,40,119,"3,303"
2001,40,121,"3,642"
2001,40,123,"2,347"
2001,40,125,"3,410"
2001,40,127,"1,938"
2001,40,129,"2,830"
2001,40,131,"2,985"
2001,40,133,"2,390"
2001,40,135,"2,395"
2001,40,137,"3,080"
2001,40,139,"5,818"
2001,40,141,"3,293"
2001,40,143,"7,528"
2001,40,145,"2,586"
2001,40,147,"1,762"
2001,40,149,"3,754"
2001,40,151,"3,200"
2001,40,153,"3,446"
2001,41,1,"3,367"
2001,41,3,"2,039"
2001,41,5,"6,252"
2001,41,7,"3,167"
2001,41,9,"1,732"
2001,41,11,"2,973"
2001,41,13,"2,048"
2001,41,15,"1,614"
2001,41,17,"4,957"
2001,41,19,"6,051"
2001,41,21,"1,226"
2001,41,23,"4,566"
2001,41,25,"6,301"
2001,41,27,"1,190"
2001,41,29,"5,226"
2001,41,31,"2,739"
2001,41,33,"2,296"
2001,41,35,"8,619"
2001,41,37,"4,533"
2001,41,39,"8,593"
2001,41,41,"2,098"
2001,41,43,"4,924"
2001,41,45,"5,355"
2001,41,47,"5,138"
2001,41,49,"2,657"
2001,41,51,"6,544"
2001,41,53,"1,893"
2001,41,55,"1,253"
2001,41,57,"4,123"
2001,41,59,"5,806"
2001,41,61,"2,664"
2001,41,63,"2,332"
2001,41,65,"3,609"
2001,41,67,"5,529"
2001,41,69,"1,283"
2001,41,71,"2,314"
2001,42,1,"2,839"
2001,42,3,"12,253"
2001,42,5,"3,679"
2001,42,7,"3,529"
2001,42,9,"3,776"
2001,42,11,"6,772"
2001,42,13,"2,535"
2001,42,15,"5,000"
2001,42,17,"7,048"
2001,42,19,"4,691"
2001,42,21,"3,564"
2001,42,23,625
2001,42,25,"1,542"
2001,42,27,"3,493"
2001,42,29,"7,046"
2001,42,31,"2,907"
2001,42,33,"4,245"
2001,42,35,"2,233"
2001,42,37,"2,830"
2001,42,39,"4,944"
2001,42,41,"4,019"
2001,42,43,"4,008"
2001,42,45,"3,840"
2001,42,47,"1,820"
2001,42,49,"5,427"
2001,42,51,"4,263"
2001,42,53,"1,083"
2001,42,55,"3,488"
2001,42,57,"1,564"
2001,42,59,"3,092"
2001,42,61,"2,883"
2001,42,63,"4,207"
2001,42,65,"2,867"
2001,42,67,"1,508"
2001,42,69,"3,300"
2001,42,71,"7,863"
2001,42,73,"2,485"
2001,42,75,"2,422"
2001,42,77,"4,169"
2001,42,79,"5,644"
2001,42,81,"4,516"
2001,42,83,"2,232"
2001,42,85,"4,185"
2001,42,87,"1,450"
2001,42,89,"3,187"
2001,42,91,"7,493"
2001,42,93,862
2001,42,95,"3,923"
2001,42,97,"2,910"
2001,42,99,"2,243"
2001,42,101,"5,577"
2001,42,103,"1,326"
2001,42,105,"2,596"
2001,42,107,"3,952"
2001,42,109,"1,758"
2001,42,111,"4,722"
2001,42,113,"1,235"
2001,42,115,"3,805"
2001,42,117,"3,899"
2001,42,119,"1,463"
2001,42,121,"2,807"
2001,42,123,"2,688"
2001,42,125,"5,894"
2001,42,127,"2,875"
2001,42,129,"7,635"
2001,42,131,"1,536"
2001,42,133,"7,565"
2001,44,1,540
2001,44,3,"2,256"
2001,44,5,"1,343"
2001,44,7,"5,957"
2001,44,9,"2,716"
2001,45,1,"2,078"
2001,45,3,"4,995"
2001,45,5,"1,336"
2001,45,7,"5,680"
2001,45,9,"1,602"
2001,45,11,"1,673"
2001,45,13,"1,885"
2001,45,15,"4,016"
2001,45,17,"1,335"
2001,45,19,"4,284"
2001,45,21,"2,286"
2001,45,23,"2,166"
2001,45,25,"3,687"
2001,45,27,"2,350"
2001,45,29,"2,792"
2001,45,31,"2,646"
2001,45,33,"1,904"
2001,45,35,"2,336"
2001,45,37,"1,913"
2001,45,39,"1,954"
2001,45,41,"4,011"
2001,45,43,"1,949"
2001,45,45,"7,022"
2001,45,47,"2,352"
2001,45,49,"1,691"
2001,45,51,"5,301"
2001,45,53,"1,416"
2001,45,55,"3,024"
2001,45,57,"2,582"
2001,45,59,"3,177"
2001,45,61,"1,535"
2001,45,63,"5,426"
2001,45,65,"1,681"
2001,45,67,"2,040"
2001,45,69,"2,082"
2001,45,71,"2,557"
2001,45,73,"3,271"
2001,45,75,"5,242"
2001,45,77,"3,033"
2001,45,79,"6,264"
2001,45,81,"2,120"
2001,45,83,"6,554"
2001,45,85,"3,188"
2001,45,87,"1,795"
2001,45,89,"2,693"
2001,45,91,"3,872"
2001,46,3,"2,544"
2001,46,5,"4,339"
2001,46,7,"1,654"
2001,46,9,"2,227"
2001,46,11,"3,162"
2001,46,13,"6,329"
2001,46,15,"2,485"
2001,46,17,760
2001,46,19,"2,018"
2001,46,21,"1,952"
2001,46,23,"3,758"
2001,46,25,"3,126"
2001,46,27,"1,747"
2001,46,29,"2,898"
2001,46,31,"3,861"
2001,46,33,"1,786"
2001,46,35,"1,912"
2001,46,37,"3,537"
2001,46,39,"2,205"
2001,46,41,"2,538"
2001,46,43,"1,728"
2001,46,45,"2,919"
2001,46,47,"1,810"
2001,46,49,"2,456"
2001,46,51,"2,639"
2001,46,53,"2,559"
2001,46,55,"2,066"
2001,46,57,"1,958"
2001,46,59,"3,497"
2001,46,61,"1,714"
2001,46,63,"2,108"
2001,46,65,"1,824"
2001,46,67,"3,212"
2001,46,69,"1,523"
2001,46,71,"2,194"
2001,46,73,"1,682"
2001,46,75,"1,506"
2001,46,77,"3,082"
2001,46,79,"2,258"
2001,46,81,"1,583"
2001,46,83,"2,487"
2001,46,85,"2,957"
2001,46,87,"2,383"
2001,46,89,"2,441"
2001,46,91,"2,500"
2001,46,93,"3,548"
2001,46,95,"1,585"
2001,46,97,"2,196"
2001,46,99,"4,769"
2001,46,101,"2,095"
2001,46,103,"4,709"
2001,46,105,"3,244"
2001,46,107,"2,112"
2001,46,109,"3,891"
2001,46,111,"2,034"
2001,46,113,"1,870"
2001,46,115,"5,508"
2001,46,117,"1,439"
2001,46,119,"2,064"
2001,46,121,"1,980"
2001,46,123,"3,833"
2001,46,125,"2,522"
2001,46,127,"2,003"
2001,46,129,"1,911"
2001,46,135,"2,033"
2001,46,137,"1,980"
2001,47,1,"1,788"
2001,47,3,"1,929"
2001,47,5,"1,510"
2001,47,7,"1,007"
2001,47,9,"2,776"
2001,47,11,"2,252"
2001,47,13,"1,701"
2001,47,15,"1,020"
2001,47,17,"2,163"
2001,47,19,"1,579"
2001,47,21,"1,292"
2001,47,23,"1,127"
2001,47,25,"1,660"
2001,47,27,861
2001,47,29,"1,805"
2001,47,31,"2,026"
2001,47,33,"1,143"
2001,47,35,"2,031"
2001,47,37,"6,249"
2001,47,39,"1,318"
2001,47,41,"1,213"
2001,47,43,"2,169"
2001,47,45,"1,892"
2001,47,47,"1,950"
2001,47,49,"1,273"
2001,47,51,"2,046"
2001,47,53,"2,618"
2001,47,55,"2,371"
2001,47,57,"1,392"
2001,47,59,"3,178"
2001,47,61,923
2001,47,63,"1,423"
2001,47,65,"5,344"
2001,47,67,831
2001,47,69,"1,823"
2001,47,71,"2,088"
2001,47,73,"2,180"
2001,47,75,"1,589"
2001,47,77,"2,081"
2001,47,79,"2,240"
2001,47,81,"2,067"
2001,47,83,805
2001,47,85,"1,626"
2001,47,87,"1,288"
2001,47,89,"1,928"
2001,47,91,908
2001,47,93,"5,925"
2001,47,95,557
2001,47,97,"1,476"
2001,47,99,"2,690"
2001,47,101,874
2001,47,103,"2,181"
2001,47,105,"1,434"
2001,47,107,"2,323"
2001,47,109,"2,106"
2001,47,111,"1,454"
2001,47,113,"2,610"
2001,47,115,"1,440"
2001,47,117,"1,591"
2001,47,119,"2,723"
