ST,YEAR,FIPS_CODE,TMS_COUNT
40,2017,40139,0.00000
40,2017,40107,700.00000
26,2012,26041,5083.00000
26,2012,26141,1932.00000
27,2012,27009,9783.00000
29,2014,29121,1285.00000
31,2014,31113,105.00000
31,2017,31041,480.00000
31,2017,31063,0.00000
31,2017,31091,0.00000
15,2017,15007,41242.00000
26,2006,26129,19047.00000
26,2006,26127,560.00000
18,2005,18151,2169.00000
18,2005,18085,2641.00000
23,2011,23019,9292.00000
40,2014,40033,0.00000
40,2014,40137,0.00000
41,2014,41041,5274.00000
25,2009,25025,4343667.00000
47,2010,47077,4266.00000
47,2010,47169,804.00000
28,2009,28017,484.00000
16,2006,16021,1540.00000
18,2018,18175,3330.00000
51,2012,51570,2470.00000
5,2005,05077,296.00000
22,2011,22041,0.00000
37,2011,37015,608.00000
38,2011,38067,1985.00000
47,2013,47121,0.00000
47,2013,47125,16029.00000
21,2005,21051,798.00000
18,2014,18001,343.00000
18,2014,18037,2289.00000
48,2017,48299,150.00000
48,2017,48463,165.00000
48,2017,48087,49.00000
48,2017,48001,902.00000
48,2017,48473,624.00000
21,2014,21211,1115.00000
21,2014,21123,1708.00000
22,2014,22127,784.00000
32,2018,32009,3362.00000
36,2009,36109,60858.00000
42,2009,42027,7006.00000
16,2009,16001,24561.00000
17,2009,17105,2550.00000
30,2007,30043,2874.00000
5,2007,05117,498.00000
55,2018,55071,1320.00000
28,2012,28077,1755.00000
28,2012,28095,297.00000
38,2012,38081,412.00000
38,2012,38083,206.00000
38,2012,38023,619.00000
38,2012,38085,1238.00000
18,2012,18089,175665.00000
18,2012,18091,24534.00000
18,2012,18175,3954.00000
18,2012,18095,7326.00000
19,2012,19101,2288.00000
20,2012,20095,0.00000
20,2012,20191,0.00000
20,2012,20027,302.00000
20,2012,20073,150.00000
21,2012,21105,301.00000
21,2012,21223,274.00000
21,2012,21059,10258.00000
21,2012,21129,0.00000
37,2007,37111,210.00000
38,2007,38025,186.00000
38,2007,38035,22320.00000
38,2007,38015,3249.00000
55,2012,55089,15485.00000
55,2012,55053,370.00000
16,2012,16003,16.00000
19,2017,19003,362.00000
5,2006,05117,261.00000
5,2006,05131,7800.00000
22,2006,22069,1089.00000
22,2006,22111,954.00000
18,2013,18111,12.00000
19,2013,19041,1156.00000
19,2013,19043,204.00000
13,2005,13251,1865.00000
17,2005,17151,636.00000
18,2010,18139,805.00000
18,2010,18045,260.00000
51,2014,51105,432.00000
51,2014,51049,486.00000
22,2015,22017,107991.00000
8,2016,08033,869.00000
20,2009,20089,70.00000
20,2009,20193,0.00000
33,2016,33019,1670.00000
33,2016,33001,0.00000
46,2010,46089,191.00000
51,2018,51031,9900.00000
51,2018,51195,726.00000
28,2018,28021,468.00000
28,2018,28051,2695.00000
28,2018,28073,1520.00000
13,2006,13103,2910.00000
13,2006,13071,5790.00000
13,2006,13187,0.00000
27,2015,27043,336.00000
27,2015,27101,168.00000
27,2015,27057,4788.00000
9,2009,09013,39991.00000
16,2014,16017,1251.00000
17,2014,17095,5168.00000
17,2014,17039,1725.00000
17,2014,17043,1001957.00000
54,2007,54093,96.00000
1,2008,01007,1516.00000
54,2008,54089,328.00000
55,2008,55115,12111.00000
5,2018,05019,1975.00000
5,2018,05077,0.00000
5,2018,05099,843.00000
23,2005,23025,42007.00000
31,2005,31051,0.00000
40,2008,40129,491.00000
27,2014,27147,4712.00000
27,2014,27117,845.00000
27,2014,27133,507.00000
27,2014,27023,224.00000
37,2018,37187,1632.00000
37,2018,37165,357.00000
37,2018,37041,960.00000
38,2018,38081,0.00000
38,2018,38047,150.00000
31,2006,31085,0.00000
31,2006,31165,103.00000
33,2012,33003,2049.00000
28,2015,28031,180.00000
28,2015,28045,2480.00000
50,2013,50011,16350.00000
42,2013,42127,7056.00000
42,2013,42047,2520.00000
51,2017,51163,424.00000
28,2017,28071,5450.00000
27,2017,27129,1902.00000
27,2017,27017,1944.00000
27,2017,27059,11440.00000
38,2015,38035,8208.00000
38,2015,38027,26.00000
38,2015,38051,547.00000
46,2016,46093,505.00000
47,2016,47079,459.00000
47,2016,47147,308.00000
47,2016,47061,0.00000
19,2008,19009,1551.00000
19,2008,19185,1551.00000
19,2008,19065,3052.00000
19,2008,19133,2372.00000
19,2008,19089,1308.00000
21,2008,21123,0.00000
20,2017,20035,3399.00000
20,2017,20045,18590.00000
22,2017,22001,516.00000
22,2017,22083,1128.00000
46,2012,46041,274.00000
46,2012,46009,0.00000
47,2012,47121,0.00000
47,2012,47019,5389.00000
47,2012,47135,248.00000
1,2015,01069,0.00000
19,2005,19053,369.00000
19,2005,19143,66.00000
19,2005,19019,22824.00000
18,2009,18039,58968.00000
19,2010,19187,1728.00000
56,2008,56033,3624.00000
49,2018,49015,168.00000
2,2006,02013,0.00000
19,2009,19113,17055.00000
19,2009,19103,10704.00000
28,2006,28009,2906.00000
28,2006,28029,0.00000
1,2016,01073,63388.00000
1,2016,01115,0.00000
2,2016,02068,1186.00000
2,2016,02270,296.00000
5,2015,05005,0.00000
5,2015,05025,434.00000
49,2014,49015,1167.00000
16,2015,16053,2400.00000
23,2017,23013,12331.00000
29,2012,29203,276.00000
9,2013,09009,446970.00000
30,2016,30101,240.00000
30,2016,30095,4512.00000
30,2016,30105,1056.00000
31,2016,31003,0.00000
31,2016,31051,0.00000
31,2016,31073,0.00000
23,2016,23011,0.00000
30,2010,30055,223.00000
31,2010,31185,1068.00000
30,2018,30009,5165.00000
30,2018,30091,866.00000
30,2018,30099,1170.00000
18,2007,18027,980.00000
1,2009,01127,14760.00000
1,2009,01009,630.00000
8,2013,08123,56501.00000
8,2013,08009,0.00000
20,2019,20047,96.00000
20,2019,20159,0.00000
20,2019,20015,5283.00000
21,2019,21009,4100.00000
21,2019,21119,1600.00000
22,2019,22109,4378.00000
13,2019,13025,135.00000
13,2019,13279,2136.00000
17,2019,17067,1694.00000
36,2019,36029,588946.00000
26,2019,26101,6980.00000
26,2019,26021,14749.00000
27,2019,27097,1528.00000
27,2019,27159,573.00000
27,2019,27085,1904.00000
6,2019,06065,408870.00000
9,2019,09015,4475.00000
51,2019,51047,6016.00000
51,2019,51057,1173.00000
51,2019,51193,1564.00000
53,2019,53037,2312.00000
54,2019,54087,0.00000
12,2019,12049,1776.00000
12,2019,12029,92.00000
30,2019,30097,523.00000
55,2019,55047,342.00000
55,2019,55005,850.00000
18,2019,18055,0.00000
18,2019,18179,6825.00000
35,2019,35005,2480.00000
37,2019,37181,0.00000
38,2019,38035,23328.00000
38,2019,38003,2052.00000
39,2019,39133,8225.00000
42,2019,42117,290.00000
48,2019,48209,23400.00000
48,2019,48243,271.00000
2,2019,02282,212.00000
45,2019,45007,4290.00000
33,2019,33003,2638.00000
51,2020,51057,1905.00000
51,2020,51193,2540.00000
51,2020,51047,3624.00000
53,2020,53037,6336.00000
17,2020,17067,735.00000
33,2020,33003,3585.00000
35,2020,35005,912.00000
6,2020,06065,207535.00000
12,2020,12049,2652.00000
12,2020,12029,720.00000
26,2020,26021,2695.00000
26,2020,26101,1450.00000
42,2020,42117,840.00000
21,2020,21009,610.00000
21,2020,21119,0.00000
13,2020,13025,1944.00000
13,2020,13279,156.00000
18,2020,18055,0.00000
18,2020,18179,427.00000
37,2020,37181,0.00000
38,2020,38035,11988.00000
38,2020,38003,100.00000
39,2020,39133,4200.00000
36,2020,36029,443990.00000
45,2020,45007,40170.00000
2,2020,02282,84.00000
30,2020,30097,474.00000
54,2020,54087,36.00000
55,2020,55047,450.00000
55,2020,55005,80.00000
9,2020,09015,11900.00000
48,2020,48209,6125.00000
48,2020,48243,0.00000
27,2020,27085,2884.00000
27,2020,27097,1168.00000
27,2020,27159,438.00000
20,2020,20047,148.00000
20,2020,20015,597.00000
20,2020,20159,456.00000
22,2020,22109,10978.00000
17,2016,17041,3935.00000
36,2017,36089,4816.00000
51,2013,51678,103.00000
51,2013,51185,1727.00000
51,2013,51173,3231.00000
51,2013,51515,498.00000
28,2014,28153,140.00000
28,2014,28089,0.00000
28,2014,28115,2166.00000
27,2007,27067,9480.00000
27,2007,27073,600.00000
41,2007,41053,10224.00000
42,2007,42019,5412.00000
42,2007,42015,2086.00000
22,2013,22047,0.00000
22,2013,22001,1152.00000
36,2013,36117,1633.00000
38,2017,38001,162.00000
4,2017,04017,22909.00000
28,2007,28067,1288.00000
22,2013,22081,222.00000
38,2017,38073,303.00000
39,2017,39099,129555.00000
37,2016,37153,3740.00000
37,2016,37095,1155.00000
37,2016,37181,1530.00000
38,2016,38005,2768.00000
39,2016,39173,5166.00000
39,2016,39009,5985.00000
6,2016,06111,154834.00000
6,2016,06049,380.00000
6,2016,06093,1330.00000
41,2010,41049,0.00000
40,2013,40079,1668.00000
41,2013,41007,4824.00000
13,2014,13151,9165.00000
38,2016,38039,177.00000
41,2013,41013,424.00000
45,2005,45061,490.00000
46,2005,46115,1461.00000
47,2005,47159,1110.00000
53,2016,53057,51030.00000
53,2016,53039,0.00000
55,2016,55019,1344.00000
13,2016,13127,0.00000
48,2009,48343,855.00000
48,2009,48323,11178.00000
48,2009,48479,58194.00000
48,2009,48243,48.00000
4,2009,04007,1840.00000
5,2009,05025,154.00000
5,2009,05079,308.00000
6,2009,06025,46035.00000
6,2005,06055,108040.00000
27,2005,27111,18734.00000
27,2008,27073,516.00000
48,2014,48405,0.00000
48,2014,48303,36108.00000
4,2009,04017,9238.00000
26,2005,26009,2096.00000
30,2008,30015,3526.00000
30,2008,30099,5289.00000
31,2008,31139,424.00000
31,2008,31157,462.00000
46,2009,46047,360.00000
47,2009,47039,1920.00000
47,2009,47123,9975.00000
48,2013,48251,0.00000
48,2013,48299,2256.00000
48,2013,48483,248.00000
48,2013,48127,1024.00000
48,2013,48187,6351.00000
48,2013,48477,1056.00000
48,2013,48297,656.00000
12,2014,12127,49219.00000
20,2015,20041,1686.00000
20,2015,20175,260.00000
48,2016,48067,378.00000
48,2016,48293,136.00000
35,2010,35041,3200.00000
28,2005,28087,0.00000
46,2009,46087,82.00000
29,2005,29029,0.00000
55,2017,55103,215.00000
1,2017,01097,39217.00000
13,2015,13231,1168.00000
13,2015,13005,1893.00000
9,2015,09005,65025.00000
10,2015,10003,369549.00000
6,2017,06095,224412.00000
34,2018,34021,294470.00000
34,2018,34031,507244.00000
35,2018,35023,166.00000
45,2008,45047,6538.00000
45,2008,45005,522.00000
46,2008,46051,308.00000
46,2008,46055,460.00000
46,2008,46043,255.00000
28,2011,28075,0.00000
39,2011,39125,115.00000
27,2006,27049,20900.00000
13,2007,13295,6175.00000
13,2007,13155,196.00000
16,2007,16049,10985.00000
48,2018,48117,2004.00000
48,2018,48393,501.00000
48,2018,48103,0.00000
13,2018,13043,0.00000
13,2018,13037,838.00000
13,2018,13039,1705.00000
13,2008,13095,4860.00000
28,2011,28161,360.00000
22,2007,22099,3883.00000
24,2007,24009,55366.00000
39,2007,39137,2674.00000
39,2007,39103,6475.00000
40,2007,40009,2944.00000
37,2009,37129,4938.00000
37,2009,37089,5913.00000
37,2009,37159,13920.00000
21,2010,21125,1664.00000
22,2010,22055,0.00000
4,2018,04025,0.00000
22,2010,22111,594.00000
30,2011,30037,298.00000
31,2011,31179,456.00000
31,2011,31019,0.00000
31,2011,31045,98.00000
12,2012,12091,17415.00000
12,2012,12081,21996.00000
13,2012,13213,0.00000
13,2012,13085,366.00000
37,2013,37025,7573.00000
39,2013,39087,7920.00000
39,2013,39123,5655.00000
39,2013,39031,1820.00000
20,2013,20079,1272.00000
20,2013,20011,1880.00000
21,2013,21135,1120.00000
29,2013,29033,438.00000
30,2013,30033,797.00000
31,2013,31035,0.00000
31,2013,31033,0.00000
31,2013,31157,0.00000
6,2011,,777495.00000
6,2011,06031,11124.00000
13,2011,13189,1765.00000
13,2011,13177,0.00000
31,2013,31109,109852.00000
31,2013,31003,222.00000
13,2011,13195,210.00000
20,2016,20059,310.00000
20,2016,20199,0.00000
20,2016,20171,0.00000
45,2017,45065,453.00000
46,2017,46065,616.00000
55,2015,55067,0.00000
42,2005,42079,26238.00000
26,2013,26129,791.00000
13,2009,13133,2940.00000
53,2012,53039,1713.00000
53,2012,53049,2992.00000
53,2012,53069,374.00000
12,2013,12077,784.00000
12,2013,12075,3290.00000
13,2013,13279,1824.00000
13,2013,13319,900.00000
13,2013,13231,904.00000
42,2011,42089,792.00000
12,2016,12095,388927.00000
19,2007,19141,276.00000
27,2009,27043,4974.00000
48,2010,48127,434.00000
48,2010,48465,2170.00000
48,2010,48467,0.00000
48,2010,48105,175.00000
29,2017,29021,3925.00000
29,2017,29209,738.00000
29,2017,29167,0.00000
30,2017,30015,788.00000
28,2016,28001,2502.00000
28,2016,28153,1320.00000
9,2011,09005,10302.00000
18,2011,18165,2520.00000
18,2011,18005,42960.00000
18,2011,18027,2940.00000
18,2011,18093,4200.00000
5,2011,05121,292.00000
5,2011,05037,0.00000
17,2013,17009,542.00000
47,2008,47041,644.00000
47,2008,47019,10455.00000
47,2008,47153,186.00000
47,2008,47027,0.00000
47,2008,47129,1790.00000
48,2008,48135,0.00000
48,2008,48241,3088.00000
48,2008,48011,92.00000
48,2008,48249,1386.00000
8,2017,08059,330718.00000
39,2018,39067,0.00000
39,2018,39061,464950.00000
39,2018,39121,1515.00000
39,2018,39105,4218.00000
6,2018,06037,10693992.00000
6,2018,06005,13842.00000
6,2018,06031,9207.00000
48,2005,48167,57010.00000
48,2005,48267,210.00000
36,2015,36101,15539.00000
36,2015,36013,1836.00000
37,2015,37011,3835.00000
37,2015,37135,197204.00000
37,2015,37015,64.00000
37,2015,37153,209.00000
34,2016,34035,138000.00000
35,2016,35041,985.00000
37,2008,37031,24960.00000
54,2009,54095,213.00000
53,2017,53043,5844.00000
54,2017,54073,730.00000
54,2017,54019,1668.00000
31,2012,31101,1701.00000
1,2013,01001,1716.00000
26,2015,26051,171.00000
26,2015,26141,2037.00000
39,2010,39033,0.00000
39,2010,39099,9333.00000
39,2010,39021,1720.00000
48,2006,48069,186.00000
48,2006,48263,250.00000
48,2006,48463,390.00000
26,2016,26065,216842.00000
42,2017,42091,884866.00000
42,2017,42039,1288.00000
42,2017,42047,9936.00000
27,2013,27001,1836.00000
28,2013,28027,2968.00000
28,2013,28107,2544.00000
28,2013,28007,348.00000
28,2008,28003,1183.00000
28,2008,28069,2168.00000
47,2018,47115,666.00000
29,2011,29141,240.00000
36,2007,,273139.00000
36,2007,36093,140223.00000
36,2007,36021,45171.00000
9,2008,09015,14075.00000
55,2005,55081,972.00000
55,2005,55007,1710.00000
55,2005,55105,9500.00000
45,2007,45047,6412.00000
45,2007,45009,724.00000
46,2011,46029,749.00000
27,2018,27005,3740.00000
27,2018,27051,2186.00000
18,2016,18021,0.00000
19,2016,19099,3699.00000
19,2016,19157,935.00000
19,2016,19079,415.00000
19,2016,19087,940.00000
26,2009,26055,3230.00000
26,2009,26025,18486.00000
33,2007,33013,813.00000
45,2018,45091,13258.00000
22,2018,22083,1110.00000
22,2018,22059,150.00000
21,2016,21009,2330.00000
8,2009,08101,197052.00000
48,2007,48153,0.00000
48,2007,48359,156.00000
48,2007,48319,0.00000
48,2007,48497,220.00000
26,2014,26077,35308.00000
26,2014,26055,23766.00000
26,2014,26089,9786.00000
26,2014,26031,1611.00000
42,2014,42055,3780.00000
17,2010,17003,1380.00000
51,2015,51105,1248.00000
51,2015,51177,71970.00000
17,2015,17097,458943.00000
36,2012,36037,1065.00000
37,2012,37011,3845.00000
33,2009,33017,34400.00000
2,2010,02090,33421.00000
45,2014,45003,3036.00000
45,2014,45029,1350.00000
46,2014,46015,1094.00000
47,2014,47125,28548.00000
47,2014,47017,2016.00000
17,2018,17093,12010.00000
22,2016,22067,1160.00000
37,2010,37175,0.00000
17,2008,17003,1312.00000
2,2012,02013,135.00000
2,2012,02282,135.00000
17,2017,17195,9720.00000
18,2017,18039,1908.00000
18,2017,18107,2169.00000
18,2017,18165,410.00000
40,2018,40127,579.00000
40,2018,40007,150.00000
40,2018,40025,100.00000
41,2018,41049,916.00000
48,2015,48047,0.00000
18,2015,18165,1540.00000
18,2015,18047,480.00000
6,2013,06011,425.00000
1,2014,01041,0.00000
20,2007,20077,768.00000
20,2007,20053,272.00000
29,2007,29123,1779.00000
29,2007,29183,192313.00000
29,2007,29171,700.00000
29,2007,29063,432.00000
53,2011,,172762.00000
54,2011,54091,104.00000
54,2011,54105,566.00000
55,2014,55071,420.00000
55,2014,55107,1835.00000
55,2014,55033,2104.00000
21,2009,21183,966.00000
21,2009,21113,0.00000
21,2009,21151,5244.00000
21,2009,21097,3810.00000
22,2009,22003,2280.00000
53,2014,53007,952.00000
39,2015,39113,227018.00000
27,2010,27059,240.00000
27,2010,27145,48285.00000
27,2011,27027,9490.00000
27,2011,27043,2502.00000
27,2011,27145,29464.00000
23,2010,23013,1243.00000
48,2012,48137,173.00000
48,2012,48017,133.00000
48,2012,48417,368.00000
48,2012,48171,0.00000
48,2012,48321,957.00000
49,2012,49031,130.00000
56,2011,56029,10890.00000
5,2012,05023,0.00000
21,2006,21203,264.00000
20,2011,20039,506.00000
48,2011,48205,96.00000
48,2011,48049,0.00000
48,2011,48059,0.00000
26,2017,26093,27389.00000
24,2005,24045,10374.00000
50,2011,50013,3742.00000
40,2017,40063,875.00000
29,2015,29189,359630.00000
29,2015,29181,1456.00000
46,2015,46073,1390.00000
46,2015,46119,190.00000
47,2015,47165,9996.00000
50,2008,50027,4680.00000
13,2017,13033,78.00000
13,2017,13099,930.00000
13,2017,13029,2772.00000
24,2013,24510,2066688.00000
40,2005,40079,0.00000
29,2006,29215,3080.00000
55,2010,55047,2982.00000
35,2011,35006,504.00000
31,2017,31059,0.00000
25,2006,25021,368349.00000
26,2006,26041,338.00000
26,2006,26153,104.00000
1,2007,01089,2069.00000
1,2007,01005,1314.00000
1,2007,01049,1876.00000
18,2005,18161,114.00000
36,2005,36081,24715163.00000
37,2005,37079,2436.00000
37,2005,37121,0.00000
39,2006,39077,8996.00000
40,2006,40055,1394.00000
1,2005,01051,7110.00000
27,2012,27083,1554.00000
12,2007,12075,14980.00000
29,2014,29219,390.00000
30,2014,30019,129.00000
31,2014,31161,434.00000
25,2012,25007,1880.00000
35,2012,35033,234.00000
19,2018,19043,636.00000
19,2018,19123,1554.00000
19,2018,19063,0.00000
19,2018,19079,0.00000
19,2018,19163,24863.00000
20,2018,20005,80.00000
20,2018,20131,507.00000
21,2018,21223,226.00000
21,2018,21093,4160.00000
21,2018,21007,1512.00000
21,2018,21143,0.00000
21,2018,21221,0.00000
21,2018,21003,0.00000
51,2012,51089,5586.00000
51,2012,51790,1170.00000
16,2013,16067,430.00000
5,2005,05087,156.00000
5,2005,05047,4683.00000
22,2011,22027,1950.00000
49,2014,49021,2696.00000
50,2014,50023,10963.00000
51,2014,51051,288.00000
51,2014,51121,45088.00000
37,2007,37195,19285.00000
8,2016,08047,1041.00000
8,2016,08123,51230.00000
8,2016,08063,873.00000
8,2016,08057,3221.00000
8,2016,08081,6324.00000
34,2006,34041,15203.00000
40,2014,40051,350.00000
40,2014,40077,492.00000
40,2014,40005,128.00000
41,2014,41007,3516.00000
25,2011,25009,70710.00000
22,2008,22023,765.00000
4,2008,04027,84810.00000
18,2014,18029,1030.00000
18,2014,18105,56668.00000
18,2014,18175,4110.00000
33,2014,33007,4367.00000
48,2017,48269,312.00000
48,2017,48249,0.00000
20,2014,20015,4805.00000
20,2014,20041,948.00000
20,2014,20147,0.00000
21,2014,21167,0.00000
21,2014,21153,360.00000
29,2016,29217,0.00000
29,2016,29043,308.00000
29,2016,29113,2009.00000
29,2016,29025,26.00000
34,2015,34033,7750.00000
35,2015,35023,674.00000
23,2015,23031,21405.00000
18,2013,18015,1204.00000
13,2005,13079,519.00000
2,2007,02060,158.00000
4,2007,04027,22495.00000
18,2010,18081,5060.00000
47,2010,47113,2808.00000
47,2010,47125,2223.00000
47,2010,47109,4977.00000
47,2010,47139,330.00000
28,2009,28133,1274.00000
18,2018,18077,791.00000
21,2015,21037,34225.00000
21,2015,21047,0.00000
21,2015,21215,616.00000
22,2015,22087,21348.00000
38,2011,38031,80.00000
38,2011,38065,58.00000
2,2005,02164,59.00000
2,2005,02100,1951.00000
47,2013,47027,442.00000
47,2013,47063,0.00000
46,2010,46035,0.00000
46,2010,46125,196.00000
50,2018,50007,57785.00000
51,2018,51097,226.00000
51,2018,51740,53382.00000
28,2018,28153,1004.00000
13,2006,13275,6369.00000
13,2006,13065,1984.00000
13,2006,13011,1404.00000
27,2015,27163,63030.00000
27,2015,27133,168.00000
27,2015,27093,3186.00000
27,2015,27069,2098.00000
17,2009,17041,340.00000
30,2007,30057,2874.00000
31,2007,31007,196.00000
31,2007,31165,196.00000
54,2018,54061,25560.00000
55,2018,55093,856.00000
55,2018,55125,1465.00000
28,2012,28035,2346.00000
19,2012,19061,23088.00000
20,2012,20003,0.00000
21,2012,21075,602.00000
21,2012,21123,636.00000
21,2012,21125,1066.00000
21,2012,21133,0.00000
54,2012,54079,0.00000
54,2012,54097,0.00000
55,2012,55005,2930.00000
55,2012,55123,518.00000
55,2012,55025,395566.00000
16,2012,16061,24.00000
16,2012,16055,6033.00000
19,2017,19011,0.00000
5,2006,05041,360.00000
5,2010,05069,4992.00000
5,2010,05145,0.00000
41,2017,41071,9061.00000
41,2017,41025,572.00000
16,2014,16031,2568.00000
17,2014,17165,3978.00000
54,2007,54023,96.00000
1,2008,01131,3484.00000
20,2009,20043,192.00000
35,2009,35033,89.00000
49,2015,49019,224.00000
32,2016,32027,4674.00000
33,2016,33005,2672.00000
37,2018,37137,1215.00000
38,2006,38103,488.00000
31,2006,31177,900.00000
31,2006,31017,103.00000
1,2006,01079,1188.00000
28,2015,28011,536.00000
28,2015,28061,616.00000
50,2013,50007,57225.00000
50,2013,50023,5225.00000
32,2013,32003,1251117.00000
42,2013,42039,5681.00000
19,2014,19003,248.00000
20,2017,20201,0.00000
20,2017,20007,1146.00000
21,2017,21161,740.00000
22,2017,22097,0.00000
23,2005,23009,12402.00000
23,2005,23001,1148.00000
