ST_code,ST_name,COUNTY,DVMT,Total_VMT,
36,New York,57,"1,587,694",579508404.9,2011
36,New York,59,"21,923,666",8002137922,2011
36,New York,61,"8,078,396",2948614690,2011
36,New York,63,"3,012,801",1099672314,2011
36,New York,65,"4,470,082",1631580083,2011
36,New York,67,"9,708,204",3543494369,2011
36,New York,69,"2,857,009",1042808110,2011
36,New York,71,"9,571,741",3493685359,2011
36,New York,73,"524,568",191467217.8,2011
36,New York,75,"2,124,665",775502754.2,2011
36,New York,77,"1,342,073",489856615.8,2011
36,New York,79,"2,688,729",981386012,2011
36,New York,81,"16,541,879",6037785864,2011
36,New York,83,"2,825,169",1031186590,2011
36,New York,85,"4,577,564",1670810980,2011
36,New York,87,"6,800,677",2482247152,2011
36,New York,89,"1,705,743",622596081.9,2011
36,New York,91,"5,125,815",1870922636,2011
36,New York,93,"2,604,307",950572098.8,2011
36,New York,95,"700,930",255839625.2,2011
36,New York,97,"343,587",125409328,2011
36,New York,99,"1,070,216",390628785.3,2011
36,New York,101,"2,560,115",934441799.8,2011
36,New York,103,"29,069,339",10610308764,2011
36,New York,105,"1,700,612",620723449.4,2011
36,New York,107,"1,270,595",463767113,2011
36,New York,109,"1,505,113",549366252.3,2011
36,New York,111,"4,315,571",1575183510,2011
36,New York,113,"1,967,640",718188454,2011
36,New York,115,"1,078,483",393646360.7,2011
36,New York,117,"1,267,503",462638613.3,2011
36,New York,119,"19,217,822",7014504851,2011
36,New York,121,"561,711",205024661,2011
36,New York,123,"355,920",129910763.5,2011
37,North Carolina,1,"3,397,079",1239933923,2011
37,North Carolina,3,"386,898",141217587.5,2011
37,North Carolina,5,"176,241",64327870.1,2011
37,North Carolina,7,"745,870",272242568.3,2011
37,North Carolina,9,"417,810",152500511.3,2011
37,North Carolina,11,"401,513",146552285.2,2011
37,North Carolina,13,"1,005,888",367149074,2011
37,North Carolina,15,"640,868",233916747,2011
37,North Carolina,17,"962,712",351389937.3,2011
37,North Carolina,19,"2,721,596",993382357.5,2011
37,North Carolina,21,"6,012,800",2194671843,2011
37,North Carolina,23,"2,175,318",793991205.1,2011
37,North Carolina,25,"3,762,303",1373240462,2011
37,North Carolina,27,"1,349,133",492433516.9,2011
37,North Carolina,29,"259,708",94793281.3,2011
37,North Carolina,31,"1,512,093",551913863.2,2011
37,North Carolina,33,"457,343",166930330.1,2011
37,North Carolina,35,"3,578,625",1306198020,2011
37,North Carolina,37,"1,500,209",547576365.3,2011
37,North Carolina,39,"549,694",200638277.2,2011
37,North Carolina,41,"218,375",79706816.6,2011
37,North Carolina,43,"190,606",69571306.8,2011
37,North Carolina,45,"2,089,541",762682552.6,2011
37,North Carolina,47,"1,563,673",570740659.6,2011
37,North Carolina,49,"2,178,565",795176243.3,2011
37,North Carolina,51,"7,567,136",2762004531,2011
37,North Carolina,53,"785,160",286583422.3,2011
37,North Carolina,55,"1,143,939",417537578.1,2011
37,North Carolina,57,"3,445,458",1257592071,2011
37,North Carolina,59,"1,160,641",423633892,2011
37,North Carolina,61,"1,524,903",556589730.1,2011
37,North Carolina,63,"6,614,314",2414224705,2011
37,North Carolina,65,"1,235,473",450947816.6,2011
37,North Carolina,67,"7,786,392",2842032938,2011
37,North Carolina,69,"956,995",349303291.8,2011
37,North Carolina,71,"4,601,807",1679659380,2011
37,North Carolina,73,"226,650",82727359.5,2011
37,North Carolina,75,"157,020",57312409.5,2011
37,North Carolina,77,"1,480,794",540489704.2,2011
37,North Carolina,79,"494,356",180440034.9,2011
37,North Carolina,81,"12,709,834",4639089475,2011
37,North Carolina,83,"1,574,021",574517526.3,2011
37,North Carolina,85,"1,983,313",723909296.1,2011
37,North Carolina,87,"2,107,652",769292987.3,2011
37,North Carolina,89,"2,164,001",789860532.9,2011
37,North Carolina,91,"409,570",149493050,2011
37,North Carolina,93,"587,031",214266260.3,2011
37,North Carolina,95,"110,552",40351574.9,2011
37,North Carolina,97,"4,518,060",1649091801,2011
37,North Carolina,99,"1,188,192",433690240.6,2011
37,North Carolina,101,"4,493,886",1640268394,2011
37,North Carolina,103,"430,500",157132530.7,2011
37,North Carolina,105,"1,270,866",463865976.9,2011
37,North Carolina,107,"1,388,318",506736135.7,2011
37,North Carolina,109,"1,258,723",459433731.1,2011
37,North Carolina,111,"1,527,858",557667987.5,2011
37,North Carolina,113,"684,652",249897870.5,2011
37,North Carolina,115,"458,326",167288917,2011
37,North Carolina,117,"684,142",249711757,2011
37,North Carolina,119,"21,027,868",7675171820,2011
37,North Carolina,121,"238,098",86905722.55,2011
37,North Carolina,123,"744,232",271644672.7,2011
37,North Carolina,125,"1,877,490",685283678.5,2011
37,North Carolina,127,"3,362,620",1227356300,2011
37,North Carolina,129,"3,501,736",1278133527,2011
37,North Carolina,131,"695,321",253792150.4,2011
37,North Carolina,133,"3,233,053",1180064194,2011
37,North Carolina,135,"3,374,367",1231644028,2011
37,North Carolina,137,"250,636",91482286.73,2011
37,North Carolina,139,"654,567",238916816.3,2011
37,North Carolina,141,"1,607,823",586855387.7,2011
37,North Carolina,143,"244,449",89223979.17,2011
37,North Carolina,145,"591,399",215860503.6,2011
37,North Carolina,147,"3,436,207",1254215497,2011
37,North Carolina,149,"745,066",271949104.6,2011
37,North Carolina,151,"3,020,456",1102466491,2011
37,North Carolina,153,"1,115,196",407046485.6,2011
37,North Carolina,155,"3,512,851",1282190448,2011
37,North Carolina,157,"2,003,019",731102008,2011
37,North Carolina,159,"3,038,901",1109198799,2011
37,North Carolina,161,"1,022,528",373222537.5,2011
37,North Carolina,163,"1,632,133",595728410,2011
37,North Carolina,165,"882,789",322217871.9,2011
37,North Carolina,167,"996,002",363540655.2,2011
37,North Carolina,169,"584,072",213186433.3,2011
37,North Carolina,171,"1,920,015",700805628.3,2011
37,North Carolina,173,"395,527",144367380.6,2011
37,North Carolina,175,"534,517",195098883.9,2011
37,North Carolina,177,"133,945",48889793.6,2011
37,North Carolina,179,"2,884,312",1052774011,2011
37,North Carolina,181,"1,077,465",393274845.5,2011
37,North Carolina,183,"19,674,167",7181070923,2011
37,North Carolina,185,"476,443",173901819.1,2011
37,North Carolina,187,"323,090",117928025.2,2011
37,North Carolina,189,"875,380",319513594.2,2011
37,North Carolina,191,"2,362,519",862319303.6,2011
37,North Carolina,193,"1,209,547",441484804.7,2011
37,North Carolina,195,"2,251,810",821910650,2011
37,North Carolina,197,"1,033,912",377377814.3,2011
37,North Carolina,199,"296,136",108089545.1,2011
38,North Dakota,1,"66,345",24215999.1,2011
38,North Dakota,3,"611,009",223018242.7,2011
38,North Dakota,5,"203,026",74104368.09,2011
38,North Dakota,7,"176,578",64450849.55,2011
38,North Dakota,9,"221,507",80849890.75,2011
38,North Dakota,11,"111,364",40647949.79,2011
38,North Dakota,13,"125,993",45987402.66,2011
38,North Dakota,15,"1,557,321",568422341.7,2011
38,North Dakota,17,"3,257,004",1188806329,2011
38,North Dakota,19,"102,325",37348503.82,2011
38,North Dakota,21,"129,850",47395320.45,2011
38,North Dakota,23,"116,480",42515232.85,2011
38,North Dakota,25,"381,654",139303867,2011
38,North Dakota,27,"52,418",19132732.79,2011
38,North Dakota,29,"109,517",39973825.82,2011
38,North Dakota,31,"94,066",34333920.28,2011
38,North Dakota,33,"110,065",40173627.55,2011
38,North Dakota,35,"1,391,547",507914689.3,2011
38,North Dakota,37,"55,305",20186328.29,2011
38,North Dakota,39,"65,036",23738157.16,2011
38,North Dakota,41,"75,636",27607068.83,2011
38,North Dakota,43,"321,451",117329682.9,2011
38,North Dakota,45,"126,369",46124702.16,2011
38,North Dakota,47,"38,838",14176005.42,2011
38,North Dakota,49,"290,854",106161776.1,2011
38,North Dakota,51,"60,161",21958938.74,2011
38,North Dakota,53,"839,638",306467832.8,2011
38,North Dakota,55,"502,384",183370000.9,2011
38,North Dakota,57,"209,576",76495261.9,2011
38,North Dakota,59,"996,192",363610103.4,2011
38,North Dakota,61,"732,290",267285909.9,2011
38,North Dakota,63,"153,253",55937246.09,2011
38,North Dakota,65,"90,128",32896752.85,2011
38,North Dakota,67,"285,355",104154623.9,2011
38,North Dakota,69,"126,976",46346256.43,2011
38,North Dakota,71,"340,835",124404659.3,2011
38,North Dakota,73,"101,935",37206288.51,2011
38,North Dakota,75,"93,180",34010835.42,2011
38,North Dakota,77,"604,218",220539664.2,2011
38,North Dakota,79,"186,739",68159666.38,2011
38,North Dakota,81,"125,748",45898149.94,2011
38,North Dakota,83,"46,874",17109041.39,2011
38,North Dakota,85,"97,808",35699979.86,2011
38,North Dakota,87,"73,433",26802957.4,2011
38,North Dakota,89,"858,622",313396981.5,2011
38,North Dakota,91,"67,959",24804913.82,2011
38,North Dakota,93,"818,357",298700302.1,2011
38,North Dakota,95,"59,770",21816217.17,2011
38,North Dakota,97,"493,626",180173351.7,2011
38,North Dakota,99,"404,724",147724320.2,2011
38,North Dakota,101,"1,491,233",544300097.2,2011
38,North Dakota,103,"168,471",61491880.33,2011
38,North Dakota,105,"1,204,436",439619225.8,2011
39,Ohio,1,"561,553",204966799,2011
39,Ohio,3,"2,205,396",804969493.3,2011
39,Ohio,5,"1,571,083",573445306,2011
39,Ohio,7,"2,215,325",808593566.6,2011
39,Ohio,9,"1,279,866",467151000.9,2011
39,Ohio,11,"1,222,386",446170733.1,2011
39,Ohio,13,"2,131,445",777977363,2011
39,Ohio,15,"892,094",325614171.7,2011
39,Ohio,17,"5,405,647",1973061114,2011
39,Ohio,19,"436,896",159467040,2011
39,Ohio,21,"621,915",226998933,2011
39,Ohio,23,"3,735,683",1363524383,2011
39,Ohio,25,"3,767,205",1375029707,2011
39,Ohio,27,"1,463,484",534171538.1,2011
39,Ohio,29,"1,974,571",720718378.5,2011
39,Ohio,31,"560,299",204508970.8,2011
39,Ohio,33,"737,267",269102394,2011
39,Ohio,35,"24,203,294",8834202186,2011
39,Ohio,37,"835,016",304780887.5,2011
39,Ohio,39,"739,801",270027245.3,2011
39,Ohio,41,"4,208,181",1535985952,2011
39,Ohio,43,"2,942,415",1073981423,2011
39,Ohio,45,"2,534,317",925025778.7,2011
39,Ohio,47,"1,231,155",449371477.9,2011
39,Ohio,49,"25,404,754",9272735349,2011
39,Ohio,51,"1,392,574",508289635.2,2011
39,Ohio,53,"760,875",277719302,2011
39,Ohio,55,"1,931,260",704909830.7,2011
39,Ohio,57,"4,075,558",1487578658,2011
39,Ohio,59,"1,734,404",633057446.5,2011
39,Ohio,61,"19,787,918",7222590199,2011
39,Ohio,63,"2,327,291",849461226.7,2011
39,Ohio,65,"452,674",165225852,2011
39,Ohio,67,"333,008",121548058.7,2011
39,Ohio,69,"639,252",233326808.5,2011
39,Ohio,71,"706,071",257716035.5,2011
39,Ohio,73,"745,709",272183609.8,2011
39,Ohio,75,"554,365",202343284.9,2011
39,Ohio,77,"880,527",321392232.4,2011
39,Ohio,79,"780,663",284942079,2011
39,Ohio,81,"1,244,991",454421634.7,2011
39,Ohio,83,"805,692",294077514.3,2011
39,Ohio,85,"5,303,087",1935626890,2011
39,Ohio,87,"1,091,904",398545127.9,2011
39,Ohio,89,"4,182,295",1526537695,2011
39,Ohio,91,"970,724",354314420.6,2011
39,Ohio,93,"5,939,672",2167980302,2011
39,Ohio,95,"7,851,760",2865892353,2011
39,Ohio,97,"1,827,154",666911075,2011
39,Ohio,99,"5,312,639",1939113228,2011
39,Ohio,101,"1,251,267",456712311.9,2011
39,Ohio,103,"3,974,232",1450594698,2011
39,Ohio,105,"491,762",179493093.5,2011
39,Ohio,107,"671,070",244940505.8,2011
39,Ohio,109,"2,388,718",871882036.1,2011
39,Ohio,111,"296,009",108043179.2,2011
39,Ohio,113,"11,260,081",4109929622,2011
39,Ohio,115,"221,866",80981091.1,2011
39,Ohio,117,"1,448,572",528728698.2,2011
39,Ohio,119,"2,304,070",840985511.3,2011
39,Ohio,121,"481,220",175645146.7,2011
39,Ohio,123,"1,019,801",372227302.6,2011
39,Ohio,125,"428,472",156392455.2,2011
39,Ohio,127,"451,165",164675349.1,2011
39,Ohio,129,"1,299,980",474492630.7,2011
39,Ohio,131,"636,891",232465050.8,2011
39,Ohio,133,"3,961,054",1445784678,2011
39,Ohio,135,"1,188,556",433823013,2011
39,Ohio,137,"480,817",175498309.8,2011
39,Ohio,139,"2,945,941",1075268293,2011
39,Ohio,141,"1,736,904",633970003.8,2011
39,Ohio,143,"2,295,407",837823423.6,2011
39,Ohio,145,"1,329,877",485405061.2,2011
39,Ohio,147,"808,764",295198977.2,2011
39,Ohio,149,"1,366,194",498660880.1,2011
39,Ohio,151,"6,227,596",2273072540,2011
39,Ohio,153,"12,068,742",4405090737,2011
39,Ohio,155,"4,208,009",1535923329,2011
39,Ohio,157,"2,095,513",764862332.6,2011
39,Ohio,159,"1,684,223",614741361.1,2011
39,Ohio,161,"724,178",264324850.3,2011
39,Ohio,163,"245,154",89481326.8,2011
39,Ohio,165,"4,119,036",1503447990,2011
39,Ohio,167,"1,434,170",523471963.5,2011
39,Ohio,169,"2,223,287",811499670,2011
39,Ohio,171,"1,068,133",389868626.8,2011
39,Ohio,173,"4,140,921",1511436271,2011
39,Ohio,175,"857,145",312858056.4,2011
40,Oklahoma,1,"372,561",135984637.3,2011
40,Oklahoma,3,"237,718",86767051.75,2011
40,Oklahoma,5,"921,191",336234587.3,2011
40,Oklahoma,7,"400,618",146225588.3,2011
40,Oklahoma,9,"988,714",360880511.5,2011
40,Oklahoma,11,"336,268",122737695.9,2011
40,Oklahoma,13,"1,371,086",500446470.3,2011
40,Oklahoma,15,"987,761",360532608.1,2011
40,Oklahoma,17,"2,997,994",1094267821,2011
40,Oklahoma,19,"1,619,594",591151846.5,2011
40,Oklahoma,21,"828,658",302460345.2,2011
40,Oklahoma,23,"502,462",183398476.7,2011
40,Oklahoma,25,"202,461",73898192,2011
40,Oklahoma,27,"4,785,833",1746829155,2011
40,Oklahoma,29,"213,510",77930967.5,2011
40,Oklahoma,31,"2,271,811",829211186.6,2011
40,Oklahoma,33,"319,876",116754703.5,2011
40,Oklahoma,35,"758,370",276805159.5,2011
40,Oklahoma,37,"2,195,493",801354835.5,2011
40,Oklahoma,39,"1,077,606",393326259.4,2011
40,Oklahoma,41,"916,327",334459318.5,2011
40,Oklahoma,43,"261,873",95583718,2011
40,Oklahoma,45,"227,769",83135863.85,2011
40,Oklahoma,47,"1,249,045",455901341.1,2011
40,Oklahoma,49,"1,386,439",506050202.2,2011
40,Oklahoma,51,"1,502,739",548499782.5,2011
40,Oklahoma,53,"204,862",74774520.5,2011
40,Oklahoma,55,"108,782",39705430,2011
40,Oklahoma,57,"53,133",19393654.5,2011
40,Oklahoma,59,"200,224",73081869.5,2011
40,Oklahoma,61,"303,122",110639420.5,2011
40,Oklahoma,63,"324,698",118514890.5,2011
40,Oklahoma,65,"490,070",178875385.8,2011
40,Oklahoma,67,"167,048",60972520,2011
40,Oklahoma,69,"269,856",98497275.75,2011
40,Oklahoma,71,"1,330,544",485648516.2,2011
40,Oklahoma,73,"428,304",156330850.5,2011
40,Oklahoma,75,"267,369",97589831,2011
40,Oklahoma,77,"251,524",91806077.5,2011
40,Oklahoma,79,"1,294,639",472543162,2011
40,Oklahoma,81,"1,326,927",484328245.5,2011
40,Oklahoma,83,"1,063,698",388249835.7,2011
40,Oklahoma,85,"880,246",321289790,2011
40,Oklahoma,87,"1,852,782",676265517.6,2011
40,Oklahoma,89,"951,487",347292853.6,2011
40,Oklahoma,91,"1,116,870",407657513.5,2011
40,Oklahoma,93,"379,851",138645469,2011
40,Oklahoma,95,"369,117",134727741.5,2011
40,Oklahoma,97,"1,464,699",534615058.4,2011
40,Oklahoma,99,"599,821",218934628.5,2011
40,Oklahoma,101,"1,932,655",705419005.7,2011
40,Oklahoma,103,"926,107",338029201,2011
40,Oklahoma,105,"271,931",99254968.3,2011
40,Oklahoma,107,"478,274",174569900.5,2011
40,Oklahoma,109,"21,521,570",7855372981,2011
40,Oklahoma,111,"1,145,321",418042223.4,2011
40,Oklahoma,113,"722,662",263771761.4,2011
40,Oklahoma,115,"1,315,554",480177304.9,2011
40,Oklahoma,117,"557,526",203496990,2011
40,Oklahoma,119,"1,566,380",571728751.1,2011
40,Oklahoma,121,"1,709,059",623806400,2011
40,Oklahoma,123,"915,054",333994841.4,2011
40,Oklahoma,125,"1,842,639",672563329.9,2011
40,Oklahoma,127,"372,246",135869717,2011
40,Oklahoma,129,"224,735",82028311.5,2011
40,Oklahoma,131,"2,518,365",919203272.5,2011
40,Oklahoma,133,"927,789",338642802.5,2011
40,Oklahoma,135,"1,339,765",489014141.1,2011
40,Oklahoma,137,"877,452",320270107.8,2011
40,Oklahoma,139,"754,971",275564236.2,2011
40,Oklahoma,141,"167,316",61070157.5,2011
40,Oklahoma,143,"15,892,981",5800937897,2011
40,Oklahoma,145,"1,681,435",613723917.4,2011
40,Oklahoma,147,"947,511",345841624.5,2011
40,Oklahoma,149,"532,228",194263074,2011
40,Oklahoma,151,"238,786",87157061.55,2011
40,Oklahoma,153,"632,806",230974018.5,2011
41,Oregon,1,"771,515",281602964.1,2011
41,Oregon,3,"1,163,118",424538040.8,2011
41,Oregon,5,"7,256,088",2648472266,2011
41,Oregon,7,"986,573",360099298.3,2011
41,Oregon,9,"847,417",309307241.5,2011
41,Oregon,11,"1,098,420",400923336.5,2011
41,Oregon,13,"389,102",142022120.5,2011
41,Oregon,15,"398,783",145555882.6,2011
41,Oregon,17,"3,027,741",1105125585,2011
41,Oregon,19,"3,724,610",1359482730,2011
41,Oregon,21,"404,590",147675350,2011
41,Oregon,23,"183,195",66866211.5,2011
41,Oregon,25,"237,449",86668702.5,2011
41,Oregon,27,"855,607",312296642.6,2011
41,Oregon,29,"3,980,316",1452815475,2011
41,Oregon,31,"567,675",207201411.5,2011
41,Oregon,33,"1,597,605",583125799.5,2011
41,Oregon,35,"1,574,884",574832623.5,2011
41,Oregon,37,"234,512",85596843.5,2011
41,Oregon,39,"6,583,844",2403103016,2011
41,Oregon,41,"1,059,059",386556681,2011
41,Oregon,43,"3,659,811",1335831165,2011
41,Oregon,45,"882,720",322192818.3,2011
41,Oregon,47,"7,151,235",2610200651,2011
41,Oregon,49,"515,673",188220535.5,2011
41,Oregon,51,"13,966,688",5097841171,2011
41,Oregon,53,"1,417,043",517220844.7,2011
41,Oregon,55,"311,298",113623916,2011
41,Oregon,57,"709,271",258884068.3,2011
41,Oregon,59,"2,009,389",733427076.3,2011
41,Oregon,61,"758,668",276913783.5,2011
41,Oregon,63,"142,830",52133059.5,2011
41,Oregon,65,"1,071,805",391208795.8,2011
41,Oregon,67,"8,745,561",3192129787,2011
41,Oregon,69,"58,174",21233437,2011
41,Oregon,71,"1,473,637",537877505,2011
42,Pennsylvania,NULL,"8,382",3059558.115,2011
42,Pennsylvania,1,"1,966,482",717765872.7,2011
42,Pennsylvania,3,"18,520,322",6759917526,2011
42,Pennsylvania,5,"1,292,857",471892830.9,2011
42,Pennsylvania,7,"2,826,675",1031736201,2011
42,Pennsylvania,9,"2,244,645",819295322.8,2011
42,Pennsylvania,11,"7,692,212",2807657446,2011
42,Pennsylvania,13,"2,408,636",879152051.7,2011
42,Pennsylvania,15,"1,166,399",425735458.3,2011
42,Pennsylvania,17,"11,428,059",4171241695,2011
42,Pennsylvania,19,"3,919,253",1430527411,2011
42,Pennsylvania,21,"2,318,729",846335979.9,2011
42,Pennsylvania,23,"97,313",35519302.67,2011
42,Pennsylvania,25,"1,805,144",658877438.1,2011
42,Pennsylvania,27,"3,397,479",1240079960,2011
42,Pennsylvania,29,"10,168,190",3711389359,2011
42,Pennsylvania,31,"1,366,196",498661512.3,2011
42,Pennsylvania,33,"2,402,477",876904057.6,2011
42,Pennsylvania,35,"1,351,334",493237052.7,2011
42,Pennsylvania,37,"1,576,819",575538782.4,2011
42,Pennsylvania,39,"1,782,973",650785179.3,2011
42,Pennsylvania,41,"6,182,326",2256548834,2011
42,Pennsylvania,43,"7,149,229",2609468449,2011
42,Pennsylvania,45,"7,995,507",2918359965,2011
42,Pennsylvania,47,"633,252",231136832.5,2011
42,Pennsylvania,49,"4,426,345",1615616021,2011
42,Pennsylvania,51,"2,099,550",766335785.8,2011
42,Pennsylvania,53,"143,157",52252240.03,2011
42,Pennsylvania,55,"3,216,185",1173907662,2011
42,Pennsylvania,57,"960,237",350486567.8,2011
42,Pennsylvania,59,"877,361",320236834.7,2011
42,Pennsylvania,61,"786,094",286924423.2,2011
42,Pennsylvania,63,"1,740,829",635402541.2,2011
42,Pennsylvania,65,"1,420,067",518324527.3,2011
42,Pennsylvania,67,"469,562",171390287,2011
42,Pennsylvania,69,"4,426,899",1615818092,2011
42,Pennsylvania,71,"9,244,328",3374179777,2011
42,Pennsylvania,73,"1,533,252",559637130.4,2011
42,Pennsylvania,75,"2,647,876",966474862.3,2011
42,Pennsylvania,77,"6,903,027",2519604771,2011
42,Pennsylvania,79,"6,774,023",2472518529,2011
42,Pennsylvania,81,"2,451,336",894737733.4,2011
42,Pennsylvania,83,"746,546",272489298.8,2011
42,Pennsylvania,85,"2,867,960",1046805251,2011
42,Pennsylvania,87,"860,304",314011006.7,2011
42,Pennsylvania,89,"3,680,819",1343498831,2011
42,Pennsylvania,91,"16,013,674",5844990902,2011
42,Pennsylvania,93,"702,289",256335375.5,2011
42,Pennsylvania,95,"4,691,561",1712419870,2011
42,Pennsylvania,97,"1,767,393",645098331.5,2011
42,Pennsylvania,99,"1,118,700",408325490.9,2011
42,Pennsylvania,101,"12,591,450",4595879407,2011
42,Pennsylvania,103,"1,282,668",468173886.8,2011
42,Pennsylvania,105,"294,564",107515773.5,2011
42,Pennsylvania,107,"3,198,307",1167382231,2011
