ST,CO,2016,2017,2018,2019,2020,average
37,161,0.460437153,0.46326925,0.470984202,0.483154865,0.486134117,0.472795917
37,163,0.46225505,0.480205922,0.492895088,0.496775492,0.502703794,0.486967069
37,165,0.629944703,0.635782927,0.65606167,0.653723678,0.653529442,0.645808484
37,167,0.355528702,0.341470122,0.34805677,0.349779894,0.348338355,0.348634769
37,169,0.299135679,0.287093746,0.327460606,0.331625436,0.333396881,0.31574247
37,171,0.581508052,0.612264374,0.639742186,0.626820295,0.627543243,0.61757563
37,173,0.374146393,0.373592257,0.417731969,0.388604316,0.387666097,0.388348206
37,175,0.35870735,0.3601626,0.358039316,0.352346031,0.353366026,0.356524265
37,177,0.84719438,0.830365322,0.839106961,0.846288091,0.852391268,0.843069204
37,179,0.300231202,0.303004428,0.293050711,0.326039927,0.33326431,0.311118116
37,181,0.644652272,0.657492722,0.666516531,0.663691768,0.659688301,0.658408319
37,183,0.613071416,0.61983239,0.619310994,0.616227936,0.605420365,0.61477262
37,185,0.651671287,0.661636544,0.664591235,0.633682722,0.639632436,0.650242845
37,187,0.564210684,0.569814296,0.603505348,0.577199876,0.568925202,0.576731081
37,189,0.731685614,0.73582716,0.728542445,0.721840751,0.727908741,0.729160942
37,191,0.486107718,0.486108897,0.512150114,0.516015261,0.515408388,0.503158076
37,193,0.482985446,0.492522272,0.484594266,0.480564867,0.483491121,0.484831594
37,195,0.706578689,0.727774508,0.712214859,0.711165212,0.711556779,0.713858009
37,197,0.70828473,0.734868641,0.731862143,0.727039637,0.720357412,0.724482513
37,199,0.654959608,0.653979306,0.682941506,0.6886469,0.683868558,0.672879176
38,,,,,#DIV/0!,,#DIV/0!
38,1,0.529885818,0.584656413,0.574881139,0.531849732,0.581506709,0.560555962
38,3,0.774572804,0.771456417,0.753634644,0.761921797,0.758545854,0.764026303
38,5,0.675935553,0.66574958,0.671252699,0.681887789,0.66977902,0.672920928
38,7,0.866240871,0.866357517,0.909821754,0.908696085,0.860464009,0.882316047
38,9,0.533325022,0.545390585,0.551050721,0.542755139,0.543715674,0.543247428
38,11,0.57107427,0.585117269,0.605966711,0.620806971,0.612841049,0.599161254
38,13,0.541170635,0.544011665,0.521091455,0.542093562,0.496324066,0.528938277
38,15,0.666295551,0.668337459,0.667576965,0.675863298,0.663910889,0.668396832
38,17,0.619699521,0.619529386,0.607730507,0.600146277,0.605284117,0.610477962
38,19,0.618875719,0.615131808,0.598296864,0.596699984,0.586033366,0.603007548
38,21,0.310782938,0.324759285,0.319142415,0.308219564,0.293315531,0.311243947
38,23,0.519627911,0.549445253,0.565301543,0.558393508,0.539033444,0.546360332
38,25,0.225224481,0.198442651,0.177967182,0.183561322,0.196873649,0.196413857
38,27,0.62767495,0.590199709,0.63214445,0.591320856,0.578561704,0.603980334
38,29,0.717151706,0.715301691,0.645342838,0.732689163,0.723795936,0.706856267
38,31,0.800170856,0.792943554,0.787195008,0.797843921,0.791464995,0.793923667
38,33,0.669328329,0.714659679,0.755335136,0.754697941,0.721748511,0.723153919
38,35,0.649062359,0.643376996,0.66566424,0.654235026,0.644823175,0.651432359
38,37,0.370892153,0.370241962,0.370664136,0.362713697,0.352756788,0.365453747
38,39,0.598437608,0.615454507,0.594473235,0.591914067,0.586471326,0.597350149
38,41,0.50468121,0.546443051,0.544870859,0.517143018,0.543190282,0.531265684
38,43,0.876865226,0.886327535,0.88941331,0.885319818,0.876675663,0.88292031
38,45,0.753645621,0.757943205,0.761752287,0.753129154,0.7425132,0.753796693
38,47,0.388316032,0.384813799,0.382005293,0.429056036,0.415987098,0.400035652
38,49,0.71169399,0.740743507,0.724043263,0.725281207,0.696480179,0.719648429
38,51,0.376048783,0.374943068,0.355459397,0.341376452,0.329817112,0.355528962
38,53,0.65261711,0.634196916,0.641658429,0.64595457,0.627996009,0.640484607
38,55,0.681533107,0.690633633,0.677480887,0.67464922,0.675615542,0.679982478
38,57,0.638139665,0.652296413,0.626456071,0.656447332,0.685005773,0.651669051
38,59,0.752393939,0.741807288,0.75304744,0.755320853,0.746863019,0.749886508
38,61,0.611441944,0.611686374,0.603317124,0.616173782,0.615147713,0.611553387
38,63,0.715971029,0.723200524,0.712440186,0.71027402,0.704225207,0.713222193
38,65,0.221658494,0.221632337,0.20808351,0.253052454,0.238999475,0.228685254
38,67,0.586988743,0.569279991,0.61168886,0.605729791,0.557157859,0.586169049
38,69,0.824617272,0.8095821,0.811028984,0.796615827,0.790367751,0.806442387
38,71,0.649716009,0.636529976,0.639246787,0.635102714,0.625721812,0.63726346
38,73,0,0,0,0,0,0
38,75,0.478492642,0.522473325,0.532195899,0.516647685,0.498292699,0.50962045
38,77,0.698325833,0.697305385,0.689854098,0.685289073,0.682847871,0.690724452
38,79,0.672065878,0.671668633,0.65178669,0.686594856,0.679478156,0.672318843
38,81,0.467813612,0.469618341,0.457813778,0.449365797,0.446871549,0.458296615
38,83,0.554273794,0.585060059,0.58525482,0.535172556,0.521737299,0.556299706
38,85,0.1582345,0.158263798,0.158177149,0.145003352,0.138524897,0.151640739
38,87,0.774537796,0.789185964,0.777713855,0.814968015,0.796116692,0.790504464
38,89,0.657712177,0.659367224,0.67434569,0.63874718,0.646850953,0.655404645
38,91,0.36859462,0.26191474,0.377873877,0.378165732,0.365485949,0.350406984
38,93,0.780693454,0.769568654,0.768515454,0.785130456,0.76987323,0.77475625
38,95,0.553523111,0.556969274,0.551701528,0.600456106,0.587463473,0.570022698
38,97,0.815356744,0.803249124,0.822080541,0.819765562,0.808783641,0.813847122
38,99,0.558184983,0.535767421,0.569334948,0.577170484,0.544421738,0.556975915
38,101,0.696857747,0.709630536,0.698759298,0.706667966,0.721079697,0.706599049
38,103,0.830029546,0.827514349,0.821857816,0.842077675,0.833443667,0.830984611
38,105,0.557808473,0.557763985,0.558405169,0.576383181,0.54949543,0.559971248
39,1,0.389204035,0.396202253,0.39414341,0.396974986,0.388676004,0.393040138
39,3,0.531183817,0.545521629,0.547764576,0.544341168,0.531208833,0.540004005
39,5,0.722382812,0.723719646,0.748285904,0.750390914,0.730589103,0.735073676
39,7,0.536130204,0.558693792,0.579970074,0.575677575,0.550959032,0.560286135
39,9,0.68040154,0.683535436,0.658996127,0.65943009,0.649998979,0.666472434
39,11,0.626145383,0.63082896,0.632708669,0.632877178,0.616938977,0.627899833
39,13,0.661290221,0.669391721,0.703633638,0.70025416,0.679338383,0.682781625
39,15,0.581011867,0.567838296,0.582367904,0.581105517,0.574794666,0.57742365
39,17,0.481635012,0.546513772,0.54777804,0.538551653,0.516285207,0.526152737
39,19,0,0,0,0,0,0
39,21,0.312056909,0.321212133,0.322206852,0.321881288,0.284034109,0.312278258
39,23,0.653228831,0.651328389,0.663353844,0.660381851,0.636157758,0.652890135
39,25,0.521250568,0.558153673,0.548095326,0.550039054,0.541173385,0.543742401
39,27,0.473057203,0.474691935,0.493449752,0.481056421,0.452431281,0.474937318
39,29,0.322841691,0.330474854,0.319185168,0.320266864,0.307593455,0.320072406
39,31,0.389002893,0.408032108,0.404351135,0.403270542,0.386641684,0.398259672
39,33,0.442451435,0.451703206,0.436326229,0.443094509,0.4282616,0.440367396
39,35,0.716599418,0.709171647,0.707847909,0.716498971,0.696483411,0.709320271
39,37,0.259017977,0.261595547,0.26161249,0.266091649,0.257845746,0.261232682
39,39,0.274592277,0.29201434,0.327471799,0.344295011,0.327625382,0.313199762
39,41,0.588981937,0.619772713,0.62553713,0.622330761,0.600221356,0.611368779
39,43,0.752683058,0.749701224,0.749123423,0.741439007,0.723461947,0.743281732
39,45,0.547413708,0.562137784,0.567682411,0.56884336,0.557052002,0.560625853
39,47,0.654850377,0.674763028,0.67443635,0.66426239,0.63580542,0.660823513
39,49,0.720759269,0.718821714,0.719046306,0.716988275,0.696387738,0.71440066
39,51,0.549111157,0.541922835,0.543011471,0.534978623,0.543088864,0.54242259
39,53,0.612861221,0.617906946,0.617771262,0.624378559,0.610217582,0.616627114
39,55,0.388323109,0.380932984,0.37849422,0.394838329,0.383362954,0.385190319
39,57,0.662916875,0.660472514,0.664076675,0.668925682,0.639762637,0.659230877
39,59,0.819558702,0.840789969,0.841689005,0.837083155,0.826960966,0.833216359
39,61,0.611655484,0.693040608,0.6959957,0.695134688,0.676323496,0.674429995
39,63,0.659170766,0.657765007,0.658264153,0.652582504,0.635281715,0.652612829
39,65,0,0,0,0,0,0
39,67,0.48376008,0.528456867,0.527028249,0.527218717,0.531889754,0.519670733
39,69,0.567715233,0.555894582,0.564329915,0.565158348,0.568334005,0.564286417
39,71,0.008466255,0.008608869,0.008546825,0.008752997,0.008444856,0.00856396
39,73,0.568998678,0.58082313,0.581095785,0.58482453,0.569697346,0.577087894
39,75,0,0,0,0,0,0
39,77,0.545814198,0.546082419,0.547478802,0.548909108,0.539155658,0.545488037
39,79,0.617899752,0.622999834,0.622614507,0.646587461,0.63639662,0.629299635
39,81,0.672030374,0.680903749,0.68067484,0.685555296,0.671594855,0.678151823
39,83,0.29971746,0.298454174,0.298017025,0.294040266,0.287850999,0.295615985
39,85,0.664378919,0.66070627,0.665709532,0.672624368,0.6526341,0.663210638
39,87,0.538709789,0.538950416,0.544190861,0.546231054,0.529791478,0.53957472
39,89,0.650542032,0.668695543,0.689902915,0.698421292,0.682201157,0.677952588
39,91,0.5059191,0.513723804,0.509871917,0.51235518,0.520279756,0.512429951
39,93,0.528381745,0.548554724,0.550745439,0.559635451,0.549726684,0.547408809
39,95,0.675339533,0.665083038,0.65815487,0.670416977,0.657958906,0.665390665
39,97,0.746497694,0.748331105,0.750334342,0.741219712,0.70581229,0.738439029
39,99,0.561811718,0.553402741,0.554447733,0.558680579,0.538981431,0.55346484
39,101,0.408279325,0.409136213,0.426567276,0.42640435,0.417038597,0.417485152
39,103,0.612183382,0.61076734,0.612042436,0.602133654,0.576160602,0.602657483
39,105,0.599482701,0.599698577,0.637010852,0.632679799,0.62243322,0.61826103
39,107,0.212873592,0.219362537,0.219621938,0.218418817,0.205962836,0.215247944
39,109,0.463962713,0.47312108,0.504675748,0.509428423,0.483866557,0.487010904
39,111,0.423703929,0.428410304,0.42931764,0.449592839,0.443137804,0.434832503
39,113,0.651843316,0.655380412,0.657168563,0.666304779,0.655060178,0.65715145
39,115,0,0,0,0,0,0
39,117,0.649394004,0.660059983,0.661813723,0.658741712,0.625952171,0.651192319
39,119,0.601020876,0.601344295,0.596681009,0.602820144,0.582363287,0.596845922
39,121,0.597132661,0.639418666,0.64732798,0.640195474,0.639227872,0.632660531
39,123,0.474796502,0.466436058,0.464714769,0.472493766,0.452857545,0.466259728
39,125,0.484161236,0.4920045,0.525293205,0.51830017,0.503947192,0.504741261
39,127,0,0,0,0,0,0
39,129,0.535547148,0.558673627,0.56104456,0.557936758,0.544504009,0.55154122
39,131,0.686312578,0.681602452,0.68719488,0.691111262,0.668712574,0.682986749
39,133,0.668265571,0.675128813,0.670536894,0.679964161,0.667437432,0.672266574
39,135,0.496843816,0.495001234,0.506342992,0.508497634,0.491156387,0.499568413
39,137,0.034133375,0.033369599,0.036751502,0.036630848,0.035321283,0.035241321
39,139,0.596946618,0.599365594,0.600434694,0.601629105,0.571484034,0.593972009
39,141,0.597394853,0.600985963,0.601347197,0.606423481,0.589862551,0.599202809
39,143,0.77498576,0.7734694,0.784506895,0.788629073,0.773848381,0.779087902
39,145,0.53891743,0.546475428,0.547872828,0.590874429,0.593989418,0.563625907
39,147,0.254329973,0.263428149,0.263118893,0.263969209,0.256302065,0.260229658
39,149,0.569703172,0.569550069,0.577804423,0.589685276,0.563564453,0.574061479
39,151,0.569653144,0.568262102,0.568461232,0.564510493,0.548789319,0.563935258
39,153,0.694121606,0.697359045,0.695940132,0.694180294,0.673070382,0.690934292
39,155,0.635702914,0.634902935,0.634788233,0.634040074,0.637160311,0.635318893
39,157,0.615255764,0.614847999,0.611575657,0.629819822,0.612926162,0.616885081
39,159,0.585630121,0.587023889,0.587798919,0.590519576,0.574761441,0.585146789
39,161,0.458524585,0.460383793,0.484191275,0.482739549,0.474126101,0.471993061
39,163,0.115590796,0.12210866,0.118172773,0.118575368,0.11452332,0.117794183
39,165,0.650520205,0.670841209,0.670811423,0.666246034,0.646562995,0.660996373
39,167,0.611991456,0.607042883,0.626512185,0.627577928,0.61583456,0.617791802
39,169,0.534380694,0.546187297,0.556554894,0.545508633,0.529642271,0.542454758
39,171,0.638321171,0.63607155,0.637992294,0.631809162,0.621019092,0.633042654
39,173,0.711852708,0.715315097,0.732849457,0.732993856,0.713110988,0.721224421
39,175,0.706639531,0.706023991,0.70591829,0.713035716,0.703185527,0.706960611
40,,,,,1,,1
40,1,0.512955812,0.51475318,0.502609404,0.526434341,0.522317728,0.515814093
40,3,0,0,0,0,0,0
40,5,0.874424226,0.88344471,0.899551193,0.898582881,0.896030149,0.890406632
40,7,0.284068685,0.311011639,0.314281664,0.319473701,0.276965885,0.301160315
40,9,0.638015757,0.62542339,0.637923478,0.642975541,0.64481743,0.637831119
40,11,0.526563365,0.523205699,0.517907625,0.514953161,0.511821176,0.518890205
40,13,0.720256637,0.708993808,0.709042696,0.715405301,0.711426185,0.713024925
40,15,0.4932006,0.479324981,0.468055395,0.501356343,0.485938726,0.485575209
40,17,0.74620352,0.74534558,0.742200713,0.740134952,0.74396918,0.743570789
40,19,0.590836579,0.599697456,0.584885954,0.585025203,0.588806325,0.589850303
40,21,0.246133247,0.243547423,0.239061506,0.237685127,0.234317164,0.240148893
40,23,0.761170138,0.757344226,0.753598871,0.740672433,0.732079429,0.748973019
40,25,0.728546232,0.716554159,0.758617987,0.758980482,0.747202086,0.741980189
40,27,0.528216446,0.514354055,0.516748057,0.536847907,0.530466739,0.525326641
40,29,0.551758857,0.526800442,0.52689435,0.534012698,0.549004597,0.537694189
40,31,0.703815103,0.71194885,0.705112771,0.702348953,0.714553916,0.707555919
40,33,0.58735766,0.580825882,0.574764988,0.584618581,0.55575695,0.576664812
40,35,0.708229148,0.701494701,0.692060232,0.675469499,0.685841738,0.692619064
40,37,0.626891327,0.636352809,0.627190471,0.612954496,0.600263815,0.620730584
40,39,0.733750829,0.72579734,0.723538871,0.705927039,0.697461178,0.717295051
40,41,0.331830174,0.328625565,0.340851623,0.300978177,0.288595208,0.318176149
40,43,0.530109985,0.528235067,0.526386554,0.530380553,0.526744282,0.528371288
40,45,0.343783722,0.334729396,0.335225669,0.321837082,0.32134818,0.33138481
40,47,0.49288833,0.492077287,0.522671749,0.494723511,0.488888437,0.498249863
40,49,0.661158558,0.629151435,0.619657425,0.617814987,0.627851929,0.631126867
40,51,0.604804703,0.59723797,0.594223441,0.561908805,0.550553979,0.58174578
40,53,0,0,0,0,0,0
40,55,0,0,0,0,0,0
40,57,0.599209375,0.592450745,0.591690755,0.602582704,0.604491996,0.598085115
40,59,0.259656479,0.256023092,0.272634676,0.292311574,0.292864713,0.274698107
40,61,0,0,0,0,0,0
40,63,0.096135859,0.097593587,0.094835127,0.081199368,0.081042036,0.090161195
40,65,0.427621894,0.409368806,0.397328919,0.365887753,0.375617009,0.395164876
40,67,0.406682527,0.4023214,0.398358072,0.411923192,0.409171234,0.405691285
40,69,0,0,0,0,0,0
40,71,0.523079256,0.55345926,0.559253193,0.591200062,0.58625949,0.562650252
40,73,0.533098902,0.522658462,0.516109213,0.541433001,0.526122139,0.527884343
40,75,0.391999669,0.393130587,0.384919144,0.398011067,0.396480957,0.392908285
40,77,0,0,0,0,0,0
40,79,0.488808007,0.487423613,0.502658915,0.501595636,0.499484518,0.495994138
40,81,0.616281552,0.633047217,0.619418962,0.622322124,0.588899856,0.615993942
40,83,0.560259497,0.5436504,0.541771792,0.530548463,0.520637279,0.539373486
40,85,0.790673239,0.795219649,0.789321613,0.79086549,0.778250952,0.788866189
40,87,0.650472143,0.647668948,0.633798662,0.634443909,0.62231083,0.637738898
40,89,0.672929748,0.669157828,0.667088741,0.689662966,0.686257595,0.677019376
40,91,0.797376338,0.792299751,0.780746135,0.770283646,0.779078852,0.783956944
40,93,0.440301263,0.441373867,0.430952848,0.445748482,0.444271859,0.440529664
40,95,0.399623603,0.404225054,0.416957067,0.416671698,0.412212415,0.409937967
40,97,0.625473063,0.618768957,0.604486291,0.639286044,0.627006897,0.62300425
40,99,0.712309266,0.706443996,0.701017111,0.680714425,0.665919537,0.693280867
40,101,0.56928706,0.568238006,0.586579403,0.595182055,0.587805781,0.581418461
40,103,0.749613774,0.746969699,0.748707572,0.755163559,0.746821871,0.749455295
40,105,0.80477241,0.799644499,0.795410251,0.774628419,0.770915747,0.789074265
40,107,0.675946332,0.633536452,0.633039435,0.650007783,0.683509319,0.655207864
40,109,0.74064787,0.728410242,0.725919682,0.739678398,0.732766223,0.733484483
40,111,0.674656676,0.677359338,0.695671562,0.701446269,0.69273651,0.688374071
40,113,0.336552957,0.337936827,0.33592561,0.331548116,0.327391324,0.333870967
40,115,0.561813834,0.555418297,0.565703908,0.560019945,0.54219204,0.557029605
40,117,0.627283551,0.625576237,0.646972432,0.640490791,0.604949323,0.629054467
40,119,0.412323725,0.410500559,0.412440504,0.406302918,0.38742995,0.405799531
40,121,0.671950712,0.671515737,0.682217248,0.684200704,0.669727812,0.675922443
40,123,0.378711578,0.408996371,0.40567509,0.406478366,0.416975957,0.403367472
40,125,0.511248026,0.508868296,0.519252988,0.506129012,0.506924056,0.510484476
40,127,0.581133964,0.56809319,0.55174188,0.570549089,0.534226574,0.561148939
40,129,0,0,0,0,0,0
40,131,0.68739244,0.687669736,0.680739018,0.670484004,0.668588207,0.678974681
40,133,0.572635883,0.569629744,0.593081082,0.60026872,0.595355187,0.586194123
40,135,0.65709972,0.650395669,0.658860012,0.662078374,0.65628889,0.656944533
40,137,0.581976827,0.579422692,0.614780006,0.605435513,0.601284148,0.596579837
40,139,0.702771981,0.699841681,0.698370969,0.687599206,0.686136952,0.694944158
40,141,0.145102509,0.141094058,0.139436569,0.142919119,0.147470548,0.143204561
40,143,0.675269332,0.673016236,0.673361893,0.648023091,0.672773141,0.668488739
40,145,0.675444032,0.665112462,0.680069032,0.68340283,0.672109497,0.675227571
40,147,0.69050899,0.701863134,0.699978503,0.699024988,0.711904951,0.700656113
40,149,0.630569255,0.617857083,0.645121773,0.64616711,0.636745104,0.635292065
40,151,0.151000095,0.145704565,0.144078463,0.161998598,0.159738614,0.152504067
40,153,0.677747885,0.686559321,0.679159642,0.691033813,0.704193499,0.687738832
41,,,,,#DIV/0!,,#DIV/0!
41,1,0.758988856,0.762109122,0.769449356,0.773719244,0.771198284,0.767092972
41,3,0.423761678,0.431792236,0.436516181,0.434160976,0.444195917,0.434085398
41,5,0.582745807,0.575171347,0.573240846,0.569711902,0.558271379,0.571828256
41,7,0.78252421,0.775525492,0.772507051,0.770614584,0.768187458,0.773871759
41,9,0.691362439,0.696632706,0.68706507,0.701249547,0.696207906,0.694503534
41,11,0.654110982,0.652756636,0.667165116,0.666846274,0.660435596,0.660262921
41,13,0.449815153,0.44843867,0.457905486,0.45893465,0.461296168,0.455278025
41,15,0.758829482,0.760104923,0.755158987,0.753217782,0.647386972,0.734939629
41,17,0.60334714,0.601380727,0.60531435,0.604673802,0.59773108,0.60248942
