ST,CO,YEAR,VMT_Total
56.0,11.0,2019.0,126634848.35000001
56.0,13.0,2019.0,305131594.05
56.0,15.0,2019.0,104625939.64999999
56.0,17.0,2019.0,54866376.6
56.0,19.0,2019.0,190785824.85
56.0,21.0,2019.0,734584619.0
56.0,23.0,2019.0,175978012.1
56.0,25.0,2019.0,417822175.85
56.0,27.0,2019.0,85132643.8
56.0,29.0,2019.0,185353931.35
56.0,31.0,2019.0,215556188.5
56.0,33.0,2019.0,153944900.25
56.0,35.0,2019.0,93886194.25
56.0,37.0,2019.0,902366118.1
56.0,39.0,2019.0,184275451.25
56.0,41.0,2019.0,291546706.50000006
56.0,43.0,2019.0,51652412.900000006
56.0,45.0,2019.0,65117737.400000006
1.0,1.0,2020.0,372532591.26000005
1.0,3.0,2020.0,1555626540.8400002
1.0,5.0,2020.0,131890252.08
1.0,7.0,2020.0,109310606.75999999
1.0,9.0,2020.0,307554385.98
1.0,11.0,2020.0,0.0
1.0,13.0,2020.0,383468770.08
1.0,15.0,2020.0,550638168.4200001
1.0,17.0,2020.0,172023477.0
1.0,19.0,2020.0,34261951.74
1.0,21.0,2020.0,434173528.02
1.0,23.0,2020.0,15710473.14
1.0,25.0,2020.0,179914085.64
1.0,27.0,2020.0,0.0
1.0,29.0,2020.0,295076121.06
1.0,31.0,2020.0,124847958.24000001
1.0,33.0,2020.0,362652004.02
1.0,35.0,2020.0,302033268.66
1.0,37.0,2020.0,101948019.0
1.0,39.0,2020.0,139151062.56
1.0,41.0,2020.0,79880495.52
1.0,43.0,2020.0,566717595.18
1.0,45.0,2020.0,231783290.88000003
1.0,47.0,2020.0,123279875.16
1.0,49.0,2020.0,355063213.62
1.0,51.0,2020.0,258283337.87999997
1.0,53.0,2020.0,306864527.22
1.0,55.0,2020.0,629649981.24
1.0,57.0,2020.0,17494441.32
1.0,59.0,2020.0,145587813.06
1.0,61.0,2020.0,0.0
1.0,63.0,2020.0,276671452.38
1.0,65.0,2020.0,14252984.280000001
1.0,67.0,2020.0,119321083.74000001
1.0,69.0,2020.0,587201934.4200001
1.0,71.0,2020.0,317093433.0
1.0,73.0,2020.0,4594321107.06
1.0,75.0,2020.0,0.0
1.0,77.0,2020.0,378497542.14
1.0,79.0,2020.0,264452736.35999998
1.0,81.0,2020.0,722842969.14
1.0,83.0,2020.0,763842120.7799999
1.0,85.0,2020.0,289697703.48
1.0,87.0,2020.0,385430460.53999996
1.0,89.0,2020.0,1215938233.26
1.0,91.0,2020.0,116184848.04
1.0,93.0,2020.0,258295309.74
1.0,95.0,2020.0,297995337.06
1.0,97.0,2020.0,2339487628.2000003
1.0,99.0,2020.0,34957351.74
1.0,101.0,2020.0,1628530106.4600003
1.0,103.0,2020.0,761898298.44
1.0,105.0,2020.0,32509624.26
1.0,107.0,2020.0,76109692.68
1.0,109.0,2020.0,174653812.85999998
1.0,111.0,2020.0,61860298.86
1.0,113.0,2020.0,301729045.8
1.0,115.0,2020.0,672641603.9399999
1.0,117.0,2020.0,1062276152.76
1.0,119.0,2020.0,236249984.16
1.0,121.0,2020.0,605732734.02
1.0,123.0,2020.0,173518722.42
1.0,125.0,2020.0,1500894750.78
1.0,127.0,2020.0,422489625.84
1.0,129.0,2020.0,128717189.46
1.0,131.0,2020.0,26015280.0
1.0,133.0,2020.0,55802215.620000005
2.0,13.0,2020.0,0.0
2.0,16.0,2020.0,0.0
2.0,20.0,2020.0,1173517801.14
2.0,50.0,2020.0,0.0
2.0,68.0,2020.0,38417932.98
2.0,70.0,2020.0,0.0
2.0,90.0,2020.0,285686819.28
2.0,100.0,2020.0,4902002.7
2.0,105.0,2020.0,347641.44
2.0,110.0,2020.0,70201775.58
2.0,122.0,2020.0,327994007.34
2.0,130.0,2020.0,0.0
2.0,150.0,2020.0,0.0
2.0,170.0,2020.0,445710027.36
2.0,180.0,2020.0,0.0
2.0,185.0,2020.0,8145348.3
2.0,188.0,2020.0,0.0
2.0,195.0,2020.0,0.0
2.0,198.0,2020.0,0.0
2.0,220.0,2020.0,0.0
2.0,230.0,2020.0,2798776.38
2.0,240.0,2020.0,37770768.120000005
2.0,261.0,2020.0,58665016.379999995
2.0,275.0,2020.0,0.0
2.0,282.0,2020.0,0.0
2.0,290.0,2020.0,36407762.160000004
4.0,1.0,2020.0,445858594.08000004
4.0,3.0,2020.0,773465044.0200001
4.0,5.0,2020.0,1586871638.7599998
4.0,7.0,2020.0,331032063.54
4.0,9.0,2020.0,0.0
4.0,11.0,2020.0,0.0
4.0,12.0,2020.0,757272731.88
4.0,13.0,2020.0,10045210464.18
4.0,15.0,2020.0,1752071397.1200001
4.0,17.0,2020.0,826451588.7
4.0,19.0,2020.0,3706251515.160001
4.0,21.0,2020.0,1680937481.7599998
4.0,23.0,2020.0,268515936.59999996
4.0,25.0,2020.0,1758740872.3799999
4.0,27.0,2020.0,834294273.3
5.0,1.0,2020.0,92666035.74000001
5.0,3.0,2020.0,70818511.19999999
5.0,5.0,2020.0,135301375.74
5.0,7.0,2020.0,827469277.32
5.0,9.0,2020.0,177836907.54
5.0,11.0,2020.0,0.0
5.0,13.0,2020.0,50399184.54
5.0,15.0,2020.0,34312112.04
5.0,17.0,2020.0,102168760.92
5.0,19.0,2020.0,317598919.26
5.0,21.0,2020.0,59312763.18000001
5.0,23.0,2020.0,0.0
5.0,25.0,2020.0,32237269.02
5.0,27.0,2020.0,62413251.660000004
5.0,29.0,2020.0,193608144.0
5.0,31.0,2020.0,444683401.02
5.0,33.0,2020.0,473179421.7
5.0,35.0,2020.0,581320896.36
5.0,37.0,2020.0,54511652.04
5.0,39.0,2020.0,31894762.560000002
5.0,41.0,2020.0,84833558.88
5.0,43.0,2020.0,92722677.89999999
5.0,45.0,2020.0,653818740.0
5.0,47.0,2020.0,171898488.0
5.0,49.0,2020.0,73609605.24000001
5.0,51.0,2020.0,356598265.2
5.0,53.0,2020.0,133517081.82000001
5.0,55.0,2020.0,211780475.87999997
5.0,57.0,2020.0,239560542.0
5.0,59.0,2020.0,330052288.86
5.0,61.0,2020.0,0.0
5.0,63.0,2020.0,134532772.08
5.0,65.0,2020.0,0.0
5.0,67.0,2020.0,2532134.4
5.0,69.0,2020.0,401116360.43999994
5.0,71.0,2020.0,206701303.55999997
5.0,73.0,2020.0,29770864.560000002
5.0,75.0,2020.0,135776901.24
5.0,77.0,2020.0,46488631.92
5.0,79.0,2020.0,63317579.1
5.0,81.0,2020.0,67236406.98
5.0,83.0,2020.0,2001434.4
5.0,85.0,2020.0,338991765.66
5.0,87.0,2020.0,60858414.120000005
5.0,89.0,2020.0,60520533.9
5.0,91.0,2020.0,380845172.28000003
5.0,93.0,2020.0,271586877.9
5.0,95.0,2020.0,188454336.96
5.0,97.0,2020.0,33193165.860000003
5.0,99.0,2020.0,151239252.0
5.0,101.0,2020.0,6908945.4
5.0,103.0,2020.0,99007209.0
5.0,105.0,2020.0,5269631.399999999
5.0,107.0,2020.0,67704012.24000001
5.0,109.0,2020.0,0.0
5.0,111.0,2020.0,151434242.16
5.0,113.0,2020.0,79417307.88
5.0,115.0,2020.0,324997638.54
5.0,117.0,2020.0,266039628.18
5.0,119.0,2020.0,2720116600.62
5.0,121.0,2020.0,73011733.26
5.0,123.0,2020.0,545352290.28
5.0,125.0,2020.0,697235877.96
5.0,127.0,2020.0,67931455.62
5.0,129.0,2020.0,64327790.339999996
5.0,131.0,2020.0,509975074.32
5.0,133.0,2020.0,91382704.32
5.0,135.0,2020.0,92578111.56
5.0,137.0,2020.0,0.0
5.0,139.0,2020.0,164756587.26
5.0,141.0,2020.0,104866389.54
5.0,143.0,2020.0,855186409.74
5.0,145.0,2020.0,88764556.25999999
5.0,147.0,2020.0,0.0
5.0,149.0,2020.0,37101840.9
6.0,1.0,2020.0,8416460944.38
6.0,3.0,2020.0,29243637.9
6.0,5.0,2020.0,230108134.5
6.0,7.0,2020.0,783726995.9399999
6.0,9.0,2020.0,109220493.9
6.0,11.0,2020.0,495034452.9
6.0,13.0,2020.0,3928669488.2400002
6.0,15.0,2020.0,175918375.79999998
6.0,17.0,2020.0,375208387.98
6.0,19.0,2020.0,1759862109.72
6.0,21.0,2020.0,320714732.16
6.0,23.0,2020.0,746368859.88
6.0,25.0,2020.0,1332438518.4
6.0,27.0,2020.0,330102968.88
6.0,29.0,2020.0,3068033298.2400002
6.0,31.0,2020.0,574463776.56
6.0,33.0,2020.0,291507427.08
6.0,35.0,2020.0,212383922.04
6.0,37.0,2020.0,37021042421.58
6.0,39.0,2020.0,296436974.94
6.0,41.0,2020.0,276693112.26
6.0,43.0,2020.0,87173704.32
6.0,45.0,2020.0,476099929.68
6.0,47.0,2020.0,1179955898.52
6.0,49.0,2020.0,61698417.06
6.0,51.0,2020.0,213520824.18000004
6.0,53.0,2020.0,624474642.4200001
6.0,55.0,2020.0,289123566.59999996
6.0,57.0,2020.0,680904661.5
6.0,59.0,2020.0,12716110682.460001
6.0,61.0,2020.0,1689264984.6
6.0,63.0,2020.0,0.0
6.0,65.0,2020.0,9373039514.279999
6.0,67.0,2020.0,5116403713.92
6.0,69.0,2020.0,287206637.94
6.0,71.0,2020.0,11295810562.74
6.0,73.0,2020.0,13041406245.0
6.0,75.0,2020.0,1142467872.72
6.0,77.0,2020.0,3280393726.7400002
6.0,79.0,2020.0,436046339.03999996
6.0,81.0,2020.0,1773197136.72
6.0,83.0,2020.0,493193326.5
6.0,85.0,2020.0,5239865044.56
6.0,87.0,2020.0,188560868.58
6.0,89.0,2020.0,1030414864.5600001
6.0,91.0,2020.0,35716069.74
6.0,93.0,2020.0,520124642.28
6.0,95.0,2020.0,3465381450.78
6.0,97.0,2020.0,506659981.73999995
6.0,99.0,2020.0,1306944638.3400002
6.0,101.0,2020.0,314458617.3
6.0,103.0,2020.0,601710606.3000001
6.0,105.0,2020.0,79373644.08
6.0,107.0,2020.0,618933321.9000001
6.0,109.0,2020.0,232423666.44
6.0,111.0,2020.0,1471339427.28
6.0,113.0,2020.0,1223823538.56
6.0,115.0,2020.0,225860320.2
8.0,1.0,2020.0,2614280355.0
8.0,3.0,2020.0,133421932.8
8.0,5.0,2020.0,2208177771.6
8.0,7.0,2020.0,103663973.4
8.0,9.0,2020.0,52519645.8
8.0,11.0,2020.0,40490653.199999996
8.0,13.0,2020.0,562596094.8
8.0,14.0,2020.0,246929586.0
8.0,15.0,2020.0,152962160.39999998
8.0,17.0,2020.0,63033731.46
8.0,19.0,2020.0,480549618.6
8.0,21.0,2020.0,36260205.6
8.0,23.0,2020.0,51366965.4
8.0,25.0,2020.0,0.0
8.0,27.0,2020.0,0.0
8.0,29.0,2020.0,111670260.0
8.0,31.0,2020.0,3006608748.0
8.0,33.0,2020.0,36053452.199999996
8.0,35.0,2020.0,1613596680.6
8.0,37.0,2020.0,590195496.0
8.0,39.0,2020.0,139801861.79999998
8.0,41.0,2020.0,2837583543.0
8.0,43.0,2020.0,132495586.8
8.0,45.0,2020.0,688767640.8000001
8.0,47.0,2020.0,0.0
8.0,49.0,2020.0,192500298.6
8.0,51.0,2020.0,77001459.0
8.0,53.0,2020.0,0.0
8.0,55.0,2020.0,181769910.6
8.0,57.0,2020.0,3673029.6
8.0,59.0,2020.0,1986693603.6
8.0,61.0,2020.0,36035843.94
8.0,63.0,2020.0,218715107.16
8.0,65.0,2020.0,0.0
8.0,67.0,2020.0,321646033.8
8.0,69.0,2020.0,1228462859.3999999
8.0,71.0,2020.0,180251925.6
8.0,73.0,2020.0,169267753.20000002
8.0,75.0,2020.0,174960993.0
8.0,77.0,2020.0,613939892.4
8.0,79.0,2020.0,26347278.6
8.0,81.0,2020.0,86896400.75999999
8.0,83.0,2020.0,221374551.0
8.0,85.0,2020.0,185005131.0
8.0,87.0,2020.0,250551661.08
8.0,89.0,2020.0,91347927.0
8.0,91.0,2020.0,89316736.8
8.0,93.0,2020.0,159909609.0
8.0,95.0,2020.0,10216857.06
8.0,97.0,2020.0,152051040.0
8.0,99.0,2020.0,103314443.39999999
8.0,101.0,2020.0,631082153.8800001
8.0,103.0,2020.0,30336971.4
8.0,105.0,2020.0,88492395.0
8.0,107.0,2020.0,139889262.6
8.0,109.0,2020.0,74191201.2
8.0,111.0,2020.0,21259073.400000002
8.0,113.0,2020.0,59636223.0
8.0,115.0,2020.0,82393381.98
8.0,117.0,2020.0,326934624.0
8.0,119.0,2020.0,81055128.60000001
8.0,121.0,2020.0,100700555.58
8.0,123.0,2020.0,1466978240.82
8.0,125.0,2020.0,71390679.0
9.0,1.0,2020.0,2766565452.0
9.0,3.0,2020.0,3944464716.0
9.0,5.0,2020.0,341122614.0
9.0,7.0,2020.0,679653582.0
9.0,9.0,2020.0,3393240900.0
9.0,11.0,2020.0,1231706571.0
9.0,13.0,2020.0,765948696.0
9.0,15.0,2020.0,433431474.0
10.0,1.0,2020.0,262510927.01999998
10.0,3.0,2020.0,2435408827.6800003
10.0,5.0,2020.0,894816520.0799999
12.0,1.0,2020.0,1625189441.4599998
12.0,3.0,2020.0,232705614.54
12.0,5.0,2020.0,901877926.4399999
12.0,7.0,2020.0,138149430.35999998
12.0,9.0,2020.0,3520545230.64
12.0,11.0,2020.0,7582861123.139999
12.0,13.0,2020.0,54440450.4
12.0,15.0,2020.0,776706995.16
12.0,17.0,2020.0,520590724.98
12.0,19.0,2020.0,640383505.86
12.0,21.0,2020.0,1289361237.06
12.0,23.0,2020.0,781638636.54
12.0,27.0,2020.0,182250600.36
12.0,29.0,2020.0,82811379.60000001
12.0,31.0,2020.0,5092101229.74
12.0,33.0,2020.0,1291337106.36
12.0,35.0,2020.0,709173407.16
12.0,37.0,2020.0,84041172.54
12.0,39.0,2020.0,356019648.47999996
12.0,41.0,2020.0,58427288.4
12.0,43.0,2020.0,101337201.6
12.0,45.0,2020.0,45319950.0
12.0,47.0,2020.0,392228130.96000004
12.0,49.0,2020.0,184862683.79999998
12.0,51.0,2020.0,272631182.03999996
12.0,53.0,2020.0,767593101.0600001
12.0,55.0,2020.0,455968330.25999993
12.0,57.0,2020.0,6676038800.22
12.0,59.0,2020.0,113346466.8
12.0,61.0,2020.0,751538518.3800001
12.0,63.0,2020.0,372803445.9
12.0,65.0,2020.0,231438672.6
12.0,67.0,2020.0,41196996.6
12.0,69.0,2020.0,1278680529.9
12.0,71.0,2020.0,2833327801.14
12.0,73.0,2020.0,991714452.78
12.0,75.0,2020.0,219964806.84
12.0,77.0,2020.0,34744526.4
12.0,79.0,2020.0,254396432.51999998
12.0,81.0,2020.0,2051334064.08
12.0,83.0,2020.0,2133749007.1200001
12.0,85.0,2020.0,1152139386.12
12.0,86.0,2020.0,5131442386.74
12.0,87.0,2020.0,736462487.94
12.0,89.0,2020.0,488507230.86
12.0,91.0,2020.0,1150084135.08
12.0,93.0,2020.0,263004013.2
12.0,95.0,2020.0,4045748811.0
12.0,97.0,2020.0,1541468335.92
12.0,99.0,2020.0,6520986256.44
12.0,101.0,2020.0,2215617219.3599997
12.0,103.0,2020.0,3349796553.6
12.0,105.0,2020.0,3174983955.3
12.0,107.0,2020.0,333636431.7
12.0,109.0,2020.0,1540145751.0
12.0,111.0,2020.0,1445678340.1200001
12.0,113.0,2020.0,686395119.0
12.0,115.0,2020.0,2188891394.28
12.0,117.0,2020.0,1644542990.7600002
12.0,119.0,2020.0,884948351.22
12.0,121.0,2020.0,288230592.48
12.0,123.0,2020.0,136054512.24
12.0,125.0,2020.0,0.0
12.0,127.0,2020.0,3471489961.5
12.0,129.0,2020.0,130906542.9
12.0,131.0,2020.0,857195036.04
12.0,133.0,2020.0,246998979.6
13.0,1.0,2020.0,102846570.96
13.0,3.0,2020.0,78696485.52
13.0,5.0,2020.0,34454237.16
13.0,7.0,2020.0,0.0
13.0,9.0,2020.0,58700108.46
13.0,11.0,2020.0,167096542.37999997
13.0,13.0,2020.0,156930537.35999998
13.0,15.0,2020.0,1076842872.2399998
13.0,17.0,2020.0,11626264.5
13.0,19.0,2020.0,39575214.0
13.0,21.0,2020.0,1044289554.9
13.0,23.0,2020.0,13693231.2
13.0,25.0,2020.0,76396973.39999999
13.0,27.0,2020.0,51258190.2
13.0,29.0,2020.0,475444840.91999996
13.0,31.0,2020.0,422498666.03999996
13.0,33.0,2020.0,78961202.34
13.0,35.0,2020.0,161816802.06
13.0,37.0,2020.0,0.0
13.0,39.0,2020.0,581523499.32
13.0,43.0,2020.0,135086903.4
13.0,45.0,2020.0,381114079.8
13.0,47.0,2020.0,439046097.0
13.0,49.0,2020.0,48645843.24
13.0,51.0,2020.0,1515655172.1000001
13.0,53.0,2020.0,71357984.22
13.0,55.0,2020.0,72844160.16
13.0,57.0,2020.0,823193961.78
13.0,59.0,2020.0,222883407.96
13.0,61.0,2020.0,10305063.06
13.0,63.0,2020.0,1675776493.8000002
13.0,65.0,2020.0,90986022.54
13.0,67.0,2020.0,3040152838.32
13.0,69.0,2020.0,115606597.32000001
13.0,71.0,2020.0,148989852.6
13.0,73.0,2020.0,473920897.44000006
13.0,75.0,2020.0,367884193.62
13.0,77.0,2020.0,748254041.7
13.0,79.0,2020.0,12302910.659999998
13.0,81.0,2020.0,350767087.32
13.0,83.0,2020.0,201841423.8
13.0,85.0,2020.0,142044168.12
13.0,87.0,2020.0,135076948.20000002
13.0,89.0,2020.0,4034431399.2599998
13.0,91.0,2020.0,94344489.78
13.0,93.0,2020.0,318809131.2
13.0,95.0,2020.0,295442296.74
13.0,97.0,2020.0,757211686.74
13.0,99.0,2020.0,67123371.54
13.0,101.0,2020.0,700377.6
13.0,103.0,2020.0,95116497.24000001
13.0,105.0,2020.0,125067898.62
13.0,107.0,2020.0,186183720.54
13.0,109.0,2020.0,26801916.48
13.0,111.0,2020.0,131555918.4
13.0,113.0,2020.0,284639572.5
13.0,115.0,2020.0,418968175.14
13.0,117.0,2020.0,285837307.5
13.0,119.0,2020.0,362332789.79999995
13.0,121.0,2020.0,6028805080.9800005
13.0,123.0,2020.0,147973430.34
13.0,125.0,2020.0,0.0
13.0,127.0,2020.0,632512961.3399999
13.0,129.0,2020.0,491562587.88
13.0,131.0,2020.0,89827713.05999999
13.0,133.0,2020.0,160354555.20000002
13.0,135.0,2020.0,3325976816.1
13.0,137.0,2020.0,168731874.29999998
13.0,139.0,2020.0,889881573.72
13.0,141.0,2020.0,0.0
13.0,143.0,2020.0,172807236.71999997
13.0,145.0,2020.0,200260230.6
13.0,147.0,2020.0,58252527.06
13.0,149.0,2020.0,60667815.96
13.0,151.0,2020.0,1371850591.56
13.0,153.0,2020.0,706893633.4200001
13.0,155.0,2020.0,0.0
13.0,157.0,2020.0,632340524.1
13.0,159.0,2020.0,0.0
13.0,161.0,2020.0,31779139.5
13.0,163.0,2020.0,124007109.84
13.0,165.0,2020.0,52983415.379999995
13.0,167.0,2020.0,0.0
13.0,169.0,2020.0,51012084.48
13.0,171.0,2020.0,73244395.8
13.0,173.0,2020.0,11197715.1
13.0,175.0,2020.0,406269168.3
13.0,177.0,2020.0,121019462.82000001
13.0,179.0,2020.0,390924790.32
13.0,181.0,2020.0,0.0
13.0,183.0,2020.0,46984759.56
13.0,185.0,2020.0,806745427.68
13.0,187.0,2020.0,108493811.88
13.0,189.0,2020.0,213995522.51999998
13.0,191.0,2020.0,394743663.6
13.0,193.0,2020.0,0.0
13.0,195.0,2020.0,74293930.08
13.0,197.0,2020.0,0.0
13.0,199.0,2020.0,78707934.0
13.0,201.0,2020.0,26076343.439999998
13.0,205.0,2020.0,82569856.2
13.0,207.0,2020.0,700809004.1999999
13.0,209.0,2020.0,23377598.52
13.0,211.0,2020.0,365377917.12
13.0,213.0,2020.0,43013084.94
13.0,215.0,2020.0,621592319.22
13.0,217.0,2020.0,401283395.52
13.0,219.0,2020.0,191862957.18
13.0,221.0,2020.0,34910763.6
13.0,223.0,2020.0,288646459.98
13.0,225.0,2020.0,374169423.78
13.0,227.0,2020.0,203862435.54
13.0,229.0,2020.0,61840798.379999995
13.0,231.0,2020.0,50416653.720000006
13.0,233.0,2020.0,180555526.26
13.0,235.0,2020.0,39427093.800000004
13.0,237.0,2020.0,94596667.44
13.0,239.0,2020.0,20004242.400000002
13.0,241.0,2020.0,112627888.02
13.0,243.0,2020.0,100297256.52
13.0,245.0,2020.0,1076484591.1799998
13.0,247.0,2020.0,491998735.44000006
13.0,249.0,2020.0,28421598.24
13.0,251.0,2020.0,40358834.64
13.0,253.0,2020.0,31063609.5
13.0,255.0,2020.0,211569045.0
13.0,257.0,2020.0,124154918.93999998
13.0,259.0,2020.0,90306488.64
13.0,261.0,2020.0,133146455.58
13.0,263.0,2020.0,38362549.86
13.0,265.0,2020.0,94460720.39999999
13.0,267.0,2020.0,30000463.68
13.0,269.0,2020.0,102557138.16
13.0,271.0,2020.0,102280910.64000002
13.0,273.0,2020.0,101624032.13999999
13.0,275.0,2020.0,231790325.4
13.0,277.0,2020.0,456307674.4799999
13.0,279.0,2020.0,101920122.48
13.0,281.0,2020.0,75306688.68
13.0,283.0,2020.0,127887354.0
13.0,285.0,2020.0,551467535.4
13.0,287.0,2020.0,252163861.8
13.0,289.0,2020.0,232182413.88000003
13.0,291.0,2020.0,127784551.92
13.0,293.0,2020.0,61956944.82000001
13.0,295.0,2020.0,126138463.25999999
13.0,297.0,2020.0,271714842.48
13.0,299.0,2020.0,232834311.12000003
13.0,301.0,2020.0,128187814.38
13.0,303.0,2020.0,60781144.2
13.0,305.0,2020.0,167127290.04000002
13.0,307.0,2020.0,40046219.4
13.0,309.0,2020.0,46271121.78
13.0,311.0,2020.0,57497465.4
13.0,313.0,2020.0,683846584.14
13.0,315.0,2020.0,35047380.42
13.0,317.0,2020.0,66768384.48
13.0,319.0,2020.0,97911672.17999999
13.0,321.0,2020.0,102170129.75999999
15.0,1.0,2020.0,469509338.4
15.0,3.0,2020.0,2561871651.12
15.0,7.0,2020.0,161603438.70000002
15.0,9.0,2020.0,420192609.84
16.0,1.0,2020.0,1804447856.4
16.0,3.0,2020.0,62091753.6
16.0,5.0,2020.0,488061951.6
16.0,7.0,2020.0,63025617.24
16.0,9.0,2020.0,34463877.6
16.0,11.0,2020.0,349560963.59999996
16.0,13.0,2020.0,31966996.32
16.0,15.0,2020.0,67813651.2
16.0,17.0,2020.0,213375255.0
16.0,19.0,2020.0,423499954.20000005
16.0,21.0,2020.0,82787435.88
16.0,23.0,2020.0,47175350.4
16.0,25.0,2020.0,19192783.8
16.0,27.0,2020.0,1045393293.78
16.0,29.0,2020.0,33613842.6
16.0,31.0,2020.0,216041601.6
16.0,33.0,2020.0,43440174.0
16.0,35.0,2020.0,16864474.8
16.0,37.0,2020.0,29420573.28
16.0,39.0,2020.0,471600684.36
16.0,41.0,2020.0,0.0
16.0,43.0,2020.0,119477625.6
16.0,45.0,2020.0,32607562.200000003
16.0,47.0,2020.0,177978853.32
16.0,49.0,2020.0,114767483.75999999
16.0,51.0,2020.0,51324655.8
16.0,53.0,2020.0,363885984.0
16.0,55.0,2020.0,798859489.2
16.0,57.0,2020.0,81854033.39999999
16.0,59.0,2020.0,39976518.36
16.0,61.0,2020.0,39104669.76
16.0,63.0,2020.0,26022087.6
16.0,65.0,2020.0,30063331.5
16.0,67.0,2020.0,98751375.0
16.0,69.0,2020.0,156033815.4
16.0,71.0,2020.0,147297541.79999998
16.0,73.0,2020.0,35295319.800000004
16.0,75.0,2020.0,228959059.2
16.0,77.0,2020.0,139722293.39999998
16.0,79.0,2020.0,151312331.22
16.0,81.0,2020.0,0.0
16.0,83.0,2020.0,119096290.2
16.0,85.0,2020.0,117306074.4
16.0,87.0,2020.0,64676299.2
17.0,1.0,2020.0,185254753.98000002
17.0,3.0,2020.0,34473715.68000001
17.0,5.0,2020.0,142298882.16
17.0,7.0,2020.0,305199347.99999994
17.0,9.0,2020.0,20192743.38
17.0,11.0,2020.0,291550959.12
17.0,13.0,2020.0,0.0
17.0,15.0,2020.0,28144722.9
17.0,17.0,2020.0,10048028.579999998
17.0,19.0,2020.0,956289411.6
17.0,21.0,2020.0,106906158.78
17.0,23.0,2020.0,236284428.42
17.0,25.0,2020.0,55310154.239999995
17.0,27.0,2020.0,141894093.48000002
17.0,29.0,2020.0,228462320.34
17.0,31.0,2020.0,14852167780.74
17.0,33.0,2020.0,24934895.580000002
17.0,35.0,2020.0,206678988.54
17.0,37.0,2020.0,220820701.5
17.0,39.0,2020.0,41739210.96
17.0,41.0,2020.0,151243395.12
17.0,43.0,2020.0,4079273474.04
17.0,45.0,2020.0,48415153.44
17.0,47.0,2020.0,15574185.719999999
17.0,49.0,2020.0,415049669.34
17.0,51.0,2020.0,291601295.09999996
17.0,53.0,2020.0,55840524.839999996
17.0,55.0,2020.0,240607389.84
17.0,57.0,2020.0,94244663.28
17.0,59.0,2020.0,18254802.66
17.0,61.0,2020.0,43935719.699999996
17.0,63.0,2020.0,441674580.9
17.0,65.0,2020.0,0.0
17.0,67.0,2020.0,58325042.64
17.0,69.0,2020.0,0.0
17.0,71.0,2020.0,38314775.879999995
17.0,73.0,2020.0,352352324.82
17.0,75.0,2020.0,279163268.22
17.0,77.0,2020.0,181054545.29999998
17.0,79.0,2020.0,0.0
17.0,81.0,2020.0,444360402.36
17.0,83.0,2020.0,61703186.04
17.0,85.0,2020.0,116157200.4
17.0,87.0,2020.0,169280215.5
17.0,89.0,2020.0,1621220896.14
17.0,91.0,2020.0,387462789.0
17.0,93.0,2020.0,272958214.02
17.0,95.0,2020.0,204351005.27999997
17.0,97.0,2020.0,2603033713.02
17.0,99.0,2020.0,688265726.6999999
17.0,101.0,2020.0,62219688.9
17.0,103.0,2020.0,330594792.36
17.0,105.0,2020.0,265190621.64000002
17.0,107.0,2020.0,353763485.4
17.0,109.0,2020.0,89601850.8
17.0,111.0,2020.0,995508408.78
17.0,113.0,2020.0,924573077.7
17.0,115.0,2020.0,368318968.68
17.0,117.0,2020.0,198156737.1
17.0,119.0,2020.0,1564291404.18
17.0,121.0,2020.0,282140209.74
17.0,123.0,2020.0,85489921.32000001
17.0,125.0,2020.0,19140676.38
17.0,127.0,2020.0,120525747.12
17.0,129.0,2020.0,0.0
17.0,131.0,2020.0,25876829.52
17.0,133.0,2020.0,197639048.4
17.0,135.0,2020.0,303139313.34
17.0,137.0,2020.0,165773920.86
17.0,139.0,2020.0,60189446.64
17.0,141.0,2020.0,328739274.84000003
17.0,143.0,2020.0,670008815.8800001
17.0,145.0,2020.0,57277872.71999999
17.0,147.0,2020.0,143510711.82
17.0,149.0,2020.0,150218291.34
17.0,151.0,2020.0,0.0
17.0,153.0,2020.0,81955452.0
17.0,155.0,2020.0,7456042.2
17.0,157.0,2020.0,91259300.10000001
17.0,159.0,2020.0,32654948.22
17.0,161.0,2020.0,536867323.25999993
17.0,163.0,2020.0,1542969971.7
17.0,165.0,2020.0,70228475.28
17.0,167.0,2020.0,1102402526.1599998
17.0,169.0,2020.0,37821729.96
17.0,171.0,2020.0,46594351.02
17.0,173.0,2020.0,80645951.58
17.0,175.0,2020.0,0.0
17.0,177.0,2020.0,138234034.92
17.0,179.0,2020.0,521529006.24000007
17.0,181.0,2020.0,158241681.12
17.0,183.0,2020.0,324571362.0
17.0,185.0,2020.0,41638557.300000004
17.0,187.0,2020.0,59239815.720000006
17.0,189.0,2020.0,271611915.96
17.0,191.0,2020.0,142637659.08
17.0,193.0,2020.0,94324703.82
17.0,195.0,2020.0,242803232.46
17.0,197.0,2020.0,2834300790.1800003
17.0,199.0,2020.0,413457115.5
17.0,201.0,2020.0,1136664851.22
17.0,203.0,2020.0,199793741.64000002
18.0,1.0,2020.0,95469368.82000001
18.0,3.0,2020.0,1280203035.0
18.0,5.0,2020.0,490969074.96000004
18.0,7.0,2020.0,53898700.86
18.0,9.0,2020.0,0.0
18.0,11.0,2020.0,788500920.6
18.0,13.0,2020.0,49978961.64
