b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"04","42512",,334,,27881
"04","44-45",,33706,,1569439
"04","441",,2492,,338289
"04","4411",,1180,,212175
"04","44112",,1180,,212175
"04","4412",,688,,66077
"04","44121",,165,,24477
"04","44122",,523,,41600
"04","441221",,68,,5562
"04","441222",,20,,1811
"04","441229",,435,,34227
"04","4413",,624,,60037
"04","442",,764,,82381
"04","4421",,291,,37509
"04","44211",,291,,37509
"04","4422",,473,,44872
"04","443",,499,,37146
"04","4431",,499,,37146
"04","44311",,319,,21523
"04","443111",,107,,6075
"04","443112",,212,,15448
"04","44312",,149,,12832
"04","44313",,31,,2791
"04","444",,508,,52125
"04","4441",,417,,41474
"04","44411",,35,,1666
"04","44412",,19,,1442
"04","44413",,48,,5738
"04","44419",,315,,32628
"04","4442",,91,,10651
"04","445",,1036,,108811
"04","4451",,394,,53803
"04","4452",,544,,35895
"04","44521",,16,,1298
"04","44522",,7,,315
"04","44523",,48,,2388
"04","44529",,473,,31894
"04","4453",,98,,19113
"04","44531",,98,,19113
"04","446",,2081,,54235
"04","4461",,2081,,54235
"04","44611",,58,,1882
"04","44612",,1129,,18630
"04","44613",,39,,4379
"04","44619",,855,,29344
"04","447",,55,,9553
"04","4471",,55,,9553
"04","448",,1932,,98112
"04","4481",,1127,,56096
"04","44811",,59,,6247
"04","44812",,234,,10527
"04","44813",,69,,2447
"04","44814",,163,,8221
"04","44815",,236,,9647
"04","44819",,366,,19007
"04","4482",,87,,5095
"04","44821",,87,,5095
"04","4483",,718,,36921
"04","44831",,678,,34859
"04","44832",,40,,2062
"04","451",,1417,,60610
"04","4511",,941,,46516
"04","45111",,366,,24994
"04","45112",,278,,12950
"04","45113",,220,,4244
"04","45114",,77,,4328
"04","4512",,476,,14094
"04","45121",,400,,9352
"04","451211",,217,,6286
"04","451212",,183,,3066
"04","45122",,76,,4742
"04","452",,716,,43801
"04","453",,5254,,281128
"04","4531",,250,,12833
"04","45311",,250,,12833
"04","4532",,1305,,54401
"04","45321",,119,,9436
"04","45322",,1186,,44965
"04","4533",,804,,30119
"04","45331",,804,,30119
"04","4539",,2895,,183775
"04","45391",,156,,11587
"04","45392",,484,,20974
"04","45393",,81,,8135
"04","45399",,2174,,143079
"04","454",,16952,,403248
"04","4541",,1788,,73965
"04","45411",,1788,,73965
"04","4542",,652,,21049
"04","45421",,652,,21049
"04","4543",,14512,,308234
"04","45431",,29,,1497
"04","45439",,14483,,306737
"04","48-49",,13336,,827378
"04","481",,499,,29338
"04","483",,56,,3394
"04","484",,6268,,594216
"04","4841",,5502,,526763
"04","48411",,1908,,144162
"04","48412",,3594,,382601
"04","4842",,766,,67453
"04","485",,1913,,61110
"04","4851",,27,,775
"04","48511",,27,,775
"04","4852",,20,,353
"04","48521",,20,,353
"04","4853",,1375,,44087
"04","4854",,21,,419
"04","48541",,21,,419
"04","4855",,50,,1973
"04","48551",,50,,1973
"04","4859",,420,,13503
"04","48599",,420,,13503
"04","486","S",0,"S",0
"04","487",,111,,3396
"04","488",,984,,52199
"04","492",,3395,,76752
"04","493",,105,,7367
"04","4931",,105,,7367
"04","51",,5067,,183571
"04","511",,1472,,47215
"04","512",,794,,28064
"04","5121",,568,,22660
"04","5122",,226,,5404
"04","515",,331,,12856
"04","516",,378,,9374
"04","5161",,378,,9374
"04","51611",,378,,9374
"04","517",,441,,25924
"04","518",,930,,29263
"04","5181",,235,,10031
"04","51811",,235,,10031
"04","518111",,146,,7247
"04","518112",,89,,2784
"04","5182",,695,,19232
"04","51821",,695,,19232
"04","519",,721,,30875
"04","5191",,721,,30875
"04","52",,14773,,919680
"04","522",,1102,,81238
"04","5221",,60,,1974
"04","5222",,503,,45598
"04","5223",,539,,33666
"04","523",,6430,,463613
"04","5231",,633,,93147
"04","52311",,130,,10877
"04","52312",,458,,80254
"04","52313",,9,,180
"04","52314",,36,,1836
"04","5232",,34,,1438
"04","52321",,34,,1438
"04","5239",,5763,,369028
"04","524",,7241,,374829
"04","5241",,4,,253
"04","5242",,7237,,374576
"04","52421",,4998,,285508
"04","52429",,2239,,89068
"04","53",,61515,,4678042
"04","531",,59674,,4538572
"04","5311",,14129,,1796623
"04","5312",,27876,,1517207
"04","53121",,27876,,1517207
"04","5313",,17669,,1224742
"04","53131",,2293,,135095
"04","53132",,955,,57816
"04","53139",,14421,,1031831
"04","532",,1811,,137214
"04","5321",,518,,26795
"04","5322",,379,,14415
"04","53221",,34,,2020
"04","53222",,9,,334
"04","53223",,34,,1269
"04","53229",,302,,10792
"04","5323",,79,,8465
"04","53231",,79,,8465
"04","5324",,835,,87539
"04","533",,30,,2256
"04","5331",,30,,2256
"04","53311",,30,,2256
"04","54",,54110,,2347723
"04","541",,54110,,2347723
"04","5411",,3573,,235755
"04","5412",,6540,,158116
"04","54121",,6540,,158116
"04","541211",,723,,41855
"04","541213",,1459,,24057
"04","541214",,81,,2886
"04","541219",,4277,,89318
"04","5413",,4824,,252973
"04","54131",,1165,,71986
"04","54132",,532,,24821
"04","54133",,1818,,106090
"04","54134",,744,,21939
"04","54135",,292,,12273
"04","54136",,65,,3747
"04","54137",,171,,7751
"04","54138",,37,,4366
"04","5414",,2989,,127912
"04","5415",,5512,,234842
"04","54151",,5512,,234842
"04","5416",,11741,,471148
"04","5417",,560,,27000
"04","5418",,2148,,132835
"04","5419",,16223,,707142
"04","54191",,277,,12237
"04","54192",,1390,,33848
"04","54193",,538,,11431
"04","54194",,266,,17717
"04","54199",,13752,,631909
"04","56",,23324,,724185
"04","561",,23089,,702570
"04","5611",,3515,,61722
"04","56111",,3515,,61722
"04","5612",,502,,20337
"04","56121",,502,,20337
"04","5613",,366,,24194
"04","5614",,3699,,133350
"04","56141",,882,,19809
"04","56142",,229,,5901
"04","56143",,341,,13307
"04","56144",,81,,5810
"04","56145",,16,,508
"04","56149",,2150,,88015
"04","5615",,693,,29790
"04","5616",,1510,,28020
"04","5617",,11161,,325538
"04","56171",,244,,13398
"04","56172",,5960,,109822
"04","56173",,3172,,115856
"04","56174",,551,,23774
"04","56179",,1234,,62688
"04","5619",,1643,,79619
"04","562",,235,,21615
"04","61",,7769,,122174
"04","611",,7769,,122174
"04","62",,28181,,1059288
"04","621",,14433,,842004
"04","6211",,3267,,358760
"04","62111",,3267,,358760
"04","621111",,2718,,322826
"04","621112",,549,,35934
"04","6212",,827,,70654
"04","62121",,827,,70654
"04","6213",,5954,,247096
"04","62131",,607,,46420
"04","62132",,213,,13293
"04","62133",,1252,,45412
"04","62134",,1121,,41605
"04","62139",,2761,,100366
"04","621391",,46,,7200
"04","621399",,2715,,93166
"04","6214",,213,,41912
"04","6215",,373,,25721
"04","62151",,373,,25721
"04","6216",,2922,,58924
"04","62161",,2922,,58924
"04","6219",,877,,38937
"04","623",,1225,,56092
"04","624",,12523,,161192
"04","6241",,2101,,38699
"04","6242",,88,,969
"04","6243",,277,,5600
"04","62431",,277,,5600
"04","6244",,10057,,115924
"04","62441",,10057,,115924
"04","71",,16806,,401582
"04","711",,14224,,277700
"04","7111",,488,,12180
"04","7112",,1613,,44422
"04","71121",,1613,,44422
"04","7113",,656,,28570
"04","7114",,533,,18360
"04","71141",,533,,18360
"04","7115",,10934,,174168
"04","71151",,10934,,174168
"04","712",,74,,1187
"04","7121",,74,,1187
"04","713",,2508,,122695
"04","7131",,105,,10162
"04","7132",,172,,13543
"04","7139",,2231,,98990
"04","72",,4168,,301903
"04","721",,966,,78959
"04","7211",,598,,64527
"04","7212",,110,,6813
"04","72121",,110,,6813
"04","7213",,258,,7619
"04","72131",,258,,7619
"04","722",,3202,,222944
"04","7221",,499,,71126
"04","72211",,499,,71126
"04","7222",,596,,70316
"04","72221",,596,,70316
"04","7223",,1903,,58429
"04","7224",,204,,23073
"04","72241",,204,,23073
"04","81",,48291,,1495912
"04","811",,12433,,566910
"04","8111",,4518,,272238
"04","81111",,2355,,147279
"04","81112",,1163,,68781
"04","81119",,1000,,56178
"04","8112",,774,,32929
"04","81121",,774,,32929
"04","8113",,846,,48501
"04","81131",,846,,48501
"04","8114",,6295,,213242
"04","81141",,961,,38327
"04","81142",,433,,16987
"04","81143",,67,,1858
"04","81149",,4834,,156070
"04","812",,33160,,867738
"04","8121",,13851,,378946
"04","81211",,11592,,328128
"04","812111",,1151,,33610
"04","812112",,6587,,189486
"04","812113",,3854,,105032
"04","81219",,2259,,50818
"04","8122",,87,,4484
"04","81221",,64,,3032
"04","81222",,23,,1452
"04","8123",,332,,20684
"04","81231",,144,,11297
"04","81232",,162,,8962
"04","81233",,26,,425
"04","8129",,18890,,463624
"04","81291",,1040,,22483
"04","81292",,199,,4555
"04","81293",,45,,2246
"04","81299",,17606,,434340
"04","813",,2698,,61264
"05","00",,186786,,7767446
"05","11",,4683,,251933
"05","113",,2179,,169662
"05","114",,703,,13724
"05","1141",,443,,8823
"05","11411",,443,,8823
"05","1142",,260,,4901
"05","11421",,260,,4901
"05","115",,1801,,68547
"05","1151",,838,,34155
"05","11511",,838,,34155
"05","1152",,708,,24304
"05","11521",,708,,24304
"05","1153",,255,,10088
"05","11531",,255,,10088
"05","21",,1149,,104459
"05","211",,988,,91857
"05","2111",,988,,91857
"05","21111",,988,,91857
"05","212",,73,,6165
"05","2121",,4,,334
"05","21211",,4,,334
"05","2122","D",0,"D",0
"05","2123",,68,,5824
"05","213",,87,,6356
"05","2131",,87,,6356
"05","21311",,87,,6356
"05","22",,181,,4099
"05","221",,181,,4099
"05","23",,35847,,1966406
"05","236",,8947,,752569
"05","2361",,7640,,684740
"05","2362",,1307,,67829
"05","237",,1045,,87660
"05","2371",,164,,6696
"05","2372",,340,,46496
"05","23721",,340,,46496
"05","2373",,118,,6462
"05","23731",,118,,6462
"05","2379",,423,,28006
"05","23799",,423,,28006
"05","238",,25855,,1126177
"05","2381",,5427,,259629
"05","2382",,3800,,191266
"05","23821",,1687,,72333
"05","23822",,1842,,102157
"05","23829",,271,,16776
"05","2383",,9190,,366355
"05","2389",,7438,,308927
"05","31-33",,2482,,111137
"05","311",,193,,7630
"05","3111",,18,,828
"05","31111",,18,,828
"05","3112",,9,,1091
"05","3113",,9,,256
"05","3114",,19,,290
"05","3115",,9,,66
"05","3116",,34,,762
"05","31161",,34,,762
"05","3117","D",0,"D",0
"05","31171","D",0,"D",0
"05","3118",,46,,2719
"05","3119",,48,,1586
"05","312",,6,,986
"05","313",,11,,191
"05","314",,10,,321
"05","315",,129,,2323
"05","316",,36,,490
"05","3161",,11,,86
"05","31611",,11,,86
"05","3169",,25,,404
"05","31699",,25,,404
"05","321",,442,,21578
"05","322",,10,,299
"05","323",,138,,6249
"05","3231",,138,,6249
"05","324",,27,,1259
"05","3241",,27,,1259
"05","325",,55,,3591
"05","3251","D",0,"D",0
"05","3252","D",0,"D",0
"05","3253",,14,,1672
"05","3254",,5,,1108
"05","32541",,5,,1108
"05","3255",,9,,178
"05","3256",,6,,110
"05","3259",,17,,261
"05","326",,52,,4046
"05","327",,94,,4306
"05","3271",,27,,491
"05","3272",,19,,566
"05","32721",,19,,566
"05","3273",,26,,2576
"05","3274",,3,,163
"05","3279",,19,,510
"05","331",,26,,3274
"05","332",,337,,16417
"05","333",,139,,6766
"05","334",,32,,672
"05","335",,42,,1599
"05","336",,55,,2870
"05","337",,138,,5778
"05","339",,510,,18758
"05","3391",,27,,1439
"05","33911",,27,,1439
"05","3399",,483,,17319
"05","42",,2877,,215253
"05","423",,1538,,132201
"05","4231",,160,,33101
"05","4232",,108,,4396
"05","4233",,102,,11158
"05","4234",,91,,10025
"05","4235",,16,,2024
"05","4236",,52,,3530
"05","4237",,37,,2253
"05","4238",,168,,15963
"05","4239",,804,,49751
"05","42391",,124,,4933
"05","42392",,71,,1177
"05","42393",,57,,3522
"05","42394",,100,,3098
"05","42399",,452,,37021
"05","424",,1149,,69927
"05","4241",,53,,3329
"05","4242",,24,,565
"05","42421",,24,,565
"05","4243",,116,,4528
"05","4244",,242,,20490
"05","4245",,48,,3776
"05","4246",,30,,2972
"05","4247",,23,,3340
"05","4248",,7,,324
"05","4249",,606,,30603
"05","42491",,49,,5077
"05","42492",,143,,2189
"05","42493",,78,,2780
"05","42494",,11,,948
"05","42495",,12,,724
"05","42499",,313,,18885
"05","425",,189,,11565
"05","4251",,189,,11565
"05","42511",,30,,621
"05","42512",,159,,10944
"05","44-45",,19008,,912072
"05","441",,2505,,346273
"05","4411",,1675,,270114
"05","44112",,1675,,270114
"05","4412",,428,,46105
"05","44121",,70,,6705
"05","44122",,358,,39400
"05","441221",,46,,3320
"05","441222",,37,,5198
"05","441229",,275,,30882
"05","4413",,402,,30054
"05","442",,466,,27076
"05","4421",,203,,12578
"05","44211",,203,,12578
"05","4422",,263,,14498
"05","443",,260,,13910
"05","4431",,260,,13910
"05","44311",,167,,10117
"05","443111",,65,,4095
"05","443112",,102,,6022
"05","44312",,86,,3726
"05","44313",,7,,67
"05","444",,395,,34718
"05","4441",,289,,24313
"05","44411",,25,,1127
"05","44412",,16,,883
"05","44413",,78,,6516
"05","44419",,170,,15787
"05","4442",,106,,10405
"05","445",,814,,73993
"05","4451",,366,,37735
"05","4452",,318,,13032
"05","44521",,23,,1346
"05","44522",,14,,721
"05","44523",,50,,2327
"05","44529",,231,,8638
"05","4453",,130,,23226
"05","44531",,130,,23226
"05","446",,1139,,18889
"05","4461",,1139,,18889
"05","44611",,36,,729
"05","44612",,806,,8747
"05","44613",,13,,1046
"05","44619",,284,,8367
"05","447",,200,,34755
"05","4471",,200,,34755
"05","448",,863,,36196
"05","4481",,606,,24843
"05","44811",,12,,654
"05","44812",,109,,5002
"05","44813",,67,,2735
"05","44814",,108,,4328
"05","44815",,145,,5851
"05","44819",,165,,6273
"05","4482",,38,,3283
"05","44821",,38,,3283
"05","4483",,219,,8070
"05","44831",,208,,7595
"05","44832",,11,,475
"05","451",,1067,,31962
"05","4511",,680,,24647
"05","45111",,275,,13181
"05","45112",,153,,5459
"05","45113",,199,,3602
"05","45114",,53,,2405
"05","4512",,387,,7315
"05","45121",,354,,6221
"05","451211",,100,,2729
"05","451212",,254,,3492
"05","45122",,33,,1094
"05","452",,381,,13370
"05","453",,3665,,145347
"05","4531",,247,,8766
"05","45311",,247,,8766
"05","4532",,800,,21000
"05","45321",,64,,2620
"05","45322",,736,,18380
"05","4533",,985,,23606
"05","45331",,985,,23606
"05","4539",,1633,,91975
"05","45391",,86,,3448
"05","45392",,94,,3720
"05","45393",,56,,5905
"05","45399",,1397,,78902
"05","454",,7252,,135794
"05","4541",,521,,14738
"05","45411",,521,,14738
"05","4542",,344,,9553
"05","45421",,344,,9553
"05","4543",,6387,,111503
"05","45431",,22,,4962
"05","45439",,6365,,106541
"05","48-49",,10796,,721718
"05","481",,271,,15613
"05","483",,26,,1498
"05","484",,7952,,620162
"05","4841",,7186,,563229
"05","48411",,2213,,128431
"05","48412",,4973,,434798
"05","4842",,766,,56933
"05","485",,497,,16778
"05","4851",,5,,245
"05","48511",,5,,245
"05","4852",,10,,244
"05","48521",,10,,244
"05","4853",,114,,2223
"05","4854",,53,,1337
"05","48541",,53,,1337
"05","4855",,19,,177
"05","48551",,19,,177
"05","4859",,296,,12552
"05","48599",,296,,12552
"05","486",,4,,109
"05","487",,12,,293
"05","488",,811,,39962
"05","492",,1157,,23754
"05","493",,67,,3630
"05","4931",,67,,3630
"05","51",,1566,,39033
"05","511",,427,,9943
"05","512",,205,,3763
"05","5121",,126,,2275
"05","5122",,79,,1488
"05","515",,127,,2705
"05","516",,102,,2508
"05","5161",,102,,2508
"05","51611",,102,,2508
"05","517",,212,,8952
"05","518",,284,,5600
"05","5181",,71,,1230
"05","51811",,71,,1230
"05","518111",,55,,887
"05","518112",,16,,343
"05","5182",,213,,4370
"05","51821",,213,,4370
"05","519",,209,,5562
"05","5191",,209,,5562
"05","52",,6237,,273638
"05","522",,439,,19450
"05","5221",,104,,1960
"05","5222",,182,,13889
"05","5223",,153,,3601
"05","523",,1622,,84863
"05","5231",,160,,12408
"05","52311",,50,,2674
"05","52312",,95,,8686
"05","52313",,6,,67
"05","52314",,9,,981
"05","5232",,12,,279
"05","52321",,12,,279
"05","5239",,1450,,72176
"05","524",,4177,,170885
"05","5241",,6,,1217
"05","5242",,4171,,169668
"05","52421",,2793,,130503
"05","52429",,1378,,39165
"05","53",,16426,,1188551
"05","531",,15311,,1110292
"05","5311",,6469,,676425
"05","5312",,4499,,178242
"05","53121",,4499,,178242
"05","5313",,4343,,255625
"05","53131",,1045,,57511
"05","53132",,348,,14222
"05","53139",,2950,,183892
"05","532",,1103,,77308
"05","5321",,318,,15679
"05","5322",,207,,10919
"05","53221",,9,,573
"05","53222",,5,,63
"05","53223",,52,,2317
"05","53229",,141,,7966
"05","5323",,40,,2343
"05","53231",,40,,2343
"05","5324",,538,,48367
"05","533",,13,,2474
"05","5331",,13,,2474
"05","53311",,13,,2474
"05","54",,15824,,453656
"05","541",,15824,,453656
"05","5411",,1408,,62846
"05","5412",,2629,,40385
"05","54121",,2629,,40385
"05","541211",,315,,13462
"05","541213",,733,,9235
"05","541214",,34,,445
"05","541219",,1547,,17243
"05","5413",,1446,,50912
"05","54131",,208,,10647
"05","54132",,314,,7886
"05","54133",,473,,20438
"05","54134",,181,,4012
"05","54135",,76,,1725
"05","54136",,17,,1454
"05","54137",,158,,4446
"05","54138",,19,,304
"05","5414",,706,,20484
"05","5415",,1184,,27921
"05","54151",,1184,,27921
"05","5416",,2937,,83571
"05","5417",,91,,3659
"05","5418",,630,,26308
"05","5419",,4793,,137570
"05","54191",,94,,2601
"05","54192",,518,,9518
"05","54193",,144,,2325
"05","54194",,110,,3503
"05","54199",,3927,,119623
"05","56",,15043,,258955
"05","561",,14791,,247124
"05","5611",,1283,,14658
"05","56111",,1283,,14658
"05","5612",,238,,4090
"05","56121",,238,,4090
"05","5613",,125,,3071
"05","5614",,1796,,37967
"05","56141",,348,,4819
"05","56142",,82,,1970
"05","56143",,112,,2809
"05","56144",,40,,2447
"05","56145","S",0,"S",0
"05","56149",,1209,,25894
"05","5615",,125,,4724
"05","5616",,512,,7010
"05","5617",,9850,,155330
"05","56171",,90,,4352
"05","56172",,5580,,61969
"05","56173",,3143,,59007
"05","56174",,247,,5818
"05","56179",,790,,24184
"05","5619",,862,,20274
"05","562",,252,,11831
"05","61",,2462,,24959
"05","611",,2462,,24959
"05","62",,12152,,324390
"05","621",,6856,,256747
"05","6211",,1336,,98585
"05","62111",,1336,,98585
"05","621111",,1177,,91134
"05","621112",,159,,7451
"05","6212",,216,,14873
"05","62121",,216,,14873
"05","6213",,2203,,84133
"05","62131",,116,,4818
"05","62132",,92,,8925
"05","62133",,385,,10780
"05","62134",,720,,20078
"05","62139",,890,,39532
"05","621391",,11,,562
"05","621399",,879,,38970
"05","6214",,94,,8099
"05","6215",,136,,9008
"05","62151",,136,,9008
"05","6216",,2494,,28000
"05","62161",,2494,,28000
"05","6219",,377,,14049
"05","623",,326,,12244
"05","624",,4970,,55399
"05","6241",,770,,10944
"05","6242",,70,,1504
"05","6243",,72,,1174
"05","62431",,72,,1174
"05","6244",,4058,,41777
"05","62441",,4058,,41777
"05","71",,4673,,83016
"05","711",,3590,,48380
"05","7111",,163,,2211
"05","7112",,684,,11281
"05","71121",,684,,11281
"05","7113",,194,,4497
"05","7114",,107,,3015
"05","71141",,107,,3015
"05","7115",,2442,,27376
"05","71151",,2442,,27376
"05","712",,27,,476
"05","7121",,27,,476
"05","713",,1056,,34160
"05","7131",,75,,3270
"05","7132",,68,,3802
"05","7139",,913,,27088
"05","72",,2379,,107725
"05","721",,632,,28833
"05","7211",,416,,21724
"05","7212",,105,,4279
"05","72121",,105,,4279
"05","7213",,111,,2830
"05","72131",,111,,2830
"05","722",,1747,,78892
"05","7221",,416,,31218
"05","72211",,416,,31218
"05","7222",,314,,16106
"05","72221",,314,,16106
"05","7223",,807,,19627
"05","7224",,210,,11941
"05","72241",,210,,11941
"05","81",,33001,,726446
"05","811",,8356,,273915
"05","8111",,4577,,174093
"05","81111",,2115,,77765
"05","81112",,1400,,59066
"05","81119",,1062,,37262
"05","8112",,473,,14951
"05","81121",,473,,14951
"05","8113",,654,,30478
"05","81131",,654,,30478
"05","8114",,2652,,54393
"05","81141",,481,,10117
"05","81142",,250,,5331
"05","81143",,32,,948
"05","81149",,1889,,37997
"05","812",,21231,,411221
"05","8121",,8968,,161390
"05","81211",,7873,,147570
"05","812111",,1008,,18303
"05","812112",,6112,,109157
"05","812113",,753,,20110
"05","81219",,1095,,13820
"05","8122",,188,,5452
"05","81221",,152,,4658
"05","81222",,36,,794
"05","8123",,286,,8219
"05","81231",,182,,5358
"05","81232",,91,,2562
"05","81233",,13,,299
"05","8129",,11789,,236160
"05","81291",,405,,7325
"05","81292",,120,,1840
"05","81293",,25,,296
"05","81299",,11239,,226699
"05","813",,3414,,41310
"06","00",,2609258,,142438605
"06","11",,12727,,704122
"06","113",,1775,,109211
"06","114",,3486,,142230
"06","1141",,3128,,132032
"06","11411",,3128,,132032
"06","1142",,358,,10198
"06","11421",,358,,10198
"06","115",,7466,,452681
"06","1151",,3404,,251287
"06","11511",,3404,,251287
"06","1152",,3317,,170165
"06","11521",,3317,,170165
"06","1153",,745,,31229
"06","11531",,745,,31229
"06","21",,4549,,284383
"06","211",,4073,,244798
"06","2111",,4073,,244798
