ST,PUMA,YEAR,TMS
29,500,2010,0.00113751264
31,400,2010,0.00542042013
51,51235,2013,0.06123920793
51,51224,2013,0.01232555366
26,3004,2015,0.00733949887
26,1001,2015,0.02833414113
26,2200,2015,0.00790239243
41,1314,2016,0.11131279846
48,3900,2015,0.00000000000
48,4702,2015,0.00647562914
48,2509,2015,0.01669119812
48,3501,2015,0.00188456669
48,2510,2015,0.00092079517
48,4637,2015,0.03562575148
48,3200,2015,0.00191212994
48,1100,2015,0.00376876259
48,5305,2015,0.01427773925
48,2317,2015,0.02016016648
48,5800,2015,0.00084238606
48,6701,2015,0.01065891473
49,35002,2015,0.09001585726
51,51120,2015,0.02674261763
51,51135,2015,0.00646691974
32,410,2016,0.08357662643
34,2301,2016,0.06342072957
34,1901,2016,0.11811298981
34,1902,2016,0.16583930502
34,701,2016,0.40352726157
36,3902,2015,0.29210267872
36,906,2015,0.01229135053
36,3104,2015,0.26882883512
36,4106,2015,0.49736345034
36,4114,2015,0.35947632448
36,3107,2015,0.24973144298
36,2802,2015,0.07664960541
36,402,2015,0.01012294330
36,2401,2015,0.01607352877
36,2203,2015,0.00403786324
36,3901,2015,0.24859441335
36,3102,2015,0.17553991889
36,4018,2015,0.51082918180
37,1301,2015,0.01632195222
37,3700,2015,0.00255838904
42,2202,2007,0.00631583965
42,4109,2007,0.21033053459
12,6902,2013,0.00000000000
12,7300,2013,0.00091385831
12,5702,2013,0.01468437372
42,1400,2011,0.00217213193
17,900,2012,0.00309562173
36,3308,2016,0.02708435308
47,2505,2017,0.02615128152
12,1101,2018,0.02785667468
24,507,2018,0.04109918579
25,507,2018,0.35821981138
42,200,2018,0.00405831432
45,501,2018,0.00571473927
48,3000,2007,0.01428457585
48,300,2007,0.00000000000
17,200,2008,0.00146154924
28,600,2009,0.00210164310
28,2000,2009,0.00530837335
29,1802,2010,0.07201944484
51,51097,2013,0.01232492997
51,51010,2013,0.00222609781
42,1502,2016,0.01430097236
48,5901,2015,0.06583803120
48,2002,2015,0.00386783453
49,35007,2015,0.04160557656
51,51110,2015,0.01336284902
51,51145,2015,0.00161035354
41,1105,2016,0.01139116843
21,1702,2005,0.01265990965
21,1800,2005,0.00421600089
21,1400,2005,0.00289128406
22,1903,2005,0.04269414796
22,1000,2005,0.00712750311
22,101,2005,0.03982335470
48,501,2005,0.00365007324
48,2309,2005,0.03070768645
48,3100,2005,0.00000000000
48,2202,2005,0.00315186694
48,2101,2005,0.00298969972
12,2403,2005,0.00402493158
12,3503,2005,0.01152028181
12,2204,2005,0.03410708858
12,1600,2005,0.00319488818
12,2300,2005,0.01485110691
12,2203,2005,0.03557339045
12,3702,2005,0.01976202074
12,1103,2005,0.01346009036
12,4006,2005,0.10193859568
2,102,2007,0.01781209478
4,500,2007,0.00119200336
4,119,2007,0.03163581264
34,501,2007,0.15389043037
35,800,2007,0.01832125068
35,1000,2007,0.00256483329
35,400,2007,0.00838396402
37,4700,2009,0.00168470492
37,4200,2009,0.00000000000
37,1400,2009,0.00503624993
21,1701,2009,0.13528855251
21,1901,2009,0.02411272700
21,400,2009,0.00278875203
21,1500,2009,0.00684281843
21,1902,2009,0.00356654087
22,2002,2009,0.00336064270
23,700,2009,0.00877369907
13,1600,2009,0.02050677364
13,1900,2009,0.00387763895
13,2900,2009,0.00128453282
13,100,2009,0.00142671050
40,100,2010,0.00073304137
47,3103,2008,0.01574927574
47,1500,2008,0.00000000000
47,2900,2008,0.00450982709
36,4107,2009,0.69196616651
36,1800,2009,0.00608050309
36,3506,2009,0.08706293706
42,4108,2009,0.33015307438
42,4105,2009,0.35271368930
17,600,2009,0.00151999464
17,3001,2009,0.03381296136
17,1202,2009,0.01185799330
17,3005,2009,0.02343727422
17,3403,2009,0.04073161240
28,600,2013,0.00564281992
18,2900,2013,0.00648828172
18,1600,2013,0.00466347957
18,2307,2013,0.01012385568
18,1003,2013,0.00576506866
18,500,2013,0.01472380726
19,1500,2013,0.00281223984
26,2300,2014,0.00494060571
26,1801,2014,0.02978009545
26,3207,2014,0.00620598142
26,1701,2014,0.00208937745
42,500,2014,0.01278442023
42,900,2014,0.00453412235
42,2001,2014,0.01828290822
42,3501,2014,0.03574790142
42,1702,2014,0.14903143275
39,3500,2015,0.00184013599
39,4107,2015,0.09103065213
39,1100,2015,0.00970628282
39,1805,2015,0.00518265176
39,909,2015,0.04880417985
39,3700,2015,0.00543702426
39,100,2015,0.00228169497
40,1002,2015,0.00000000000
48,6802,2015,0.00000000000
54,1100,2016,0.00000000000
55,41004,2016,0.07451980937
13,1800,2016,0.00624921295
16,400,2016,0.00349669354
16,500,2016,0.00000000000
16,702,2016,0.00000000000
47,1602,2015,0.00000000000
47,3207,2015,0.00504809603
6,6510,2015,0.02034622302
6,8101,2015,0.15699755598
6,6705,2015,0.02854570490
6,8504,2015,0.01519570717
6,5902,2015,0.01217932107
6,2500,2015,0.00829411964
6,7504,2015,0.37862603483
6,9904,2015,0.01661698782
6,8508,2015,0.02194286020
6,3766,2015,0.11446435504
6,3720,2015,0.01592526988
6,3702,2015,0.02688713446
6,7313,2015,0.03578683236
6,300,2015,0.03287598790
6,3756,2015,0.02246065808
6,5916,2015,0.06755461452
6,3733,2015,0.24938581015
6,3757,2015,0.03260985780
6,7112,2015,0.01614973633
6,3745,2015,0.17837969247
6,3718,2015,0.08192389715
6,5302,2015,0.01045597707
6,1700,2015,0.01796560322
6,104,2015,0.15235323466
6,8507,2015,0.01954252012
6,1303,2015,0.07734203163
6,3714,2015,0.01605272735
6,1903,2015,0.04141175380
53,11613,2017,0.07472961167
53,11801,2017,0.10630748401
53,10300,2017,0.01585705446
28,300,2017,0.00000000000
6,3720,2017,0.03407806921
6,1902,2017,0.00616983460
6,3739,2017,0.01602396758
6,3733,2017,0.24352140880
6,6103,2017,0.00521178812
6,3750,2017,0.10245994944
6,3749,2017,0.04810408922
6,3732,2017,0.15004458158
6,7114,2017,0.00706276292
6,6502,2017,0.02216291274
6,5301,2017,0.02192204995
6,5910,2017,0.02922537002
6,1304,2017,0.14064447214
6,5902,2017,0.00913775700
6,7101,2017,0.00807961010
6,4701,2017,0.01510021668
42,2001,2013,0.01286145878
42,3201,2013,0.11243690409
42,400,2013,0.00146727342
42,3602,2013,0.00145332588
42,3101,2013,0.01333438785
42,3207,2013,0.38191501883
42,3503,2013,0.00207697007
42,2702,2013,0.02625413336
44,300,2013,0.01188136772
44,103,2013,0.07725824946
45,1101,2013,0.01696169284
1,1800,2014,0.00036942022
42,3900,2017,0.00381433330
42,3203,2017,0.17309235483
22,2100,2017,0.00000000000
23,1000,2017,0.01729519953
36,3101,2005,0.01422044781
36,3602,2005,0.08470632173
36,4203,2005,0.12741026057
36,1605,2005,0.00661820133
36,1402,2005,0.07370427737
36,4304,2005,0.04133692045
36,3708,2005,0.69747560458
5,1500,2005,0.02305488273
32,200,2005,0.05662515302
32,503,2005,0.04316534832
33,100,2005,0.00459078677
34,1101,2005,0.04965222044
34,1503,2005,0.03466984021
34,1404,2005,0.20855743879
22,102,2006,0.00690182464
18,201,2007,0.07726043584
18,1000,2007,0.00188529844
18,2302,2007,0.00853612167
47,1500,2007,0.00150637943
6,6101,2008,0.02203223044
6,8115,2008,0.02592908563
6,3301,2008,0.02936329716
6,7604,2008,0.01912165521
6,2202,2008,0.23502288916
6,7900,2008,0.01429999048
6,1602,2008,0.00822127030
6,2705,2008,0.03273021477
6,2802,2008,0.00745987492
55,600,2007,0.00201815661
18,1700,2013,0.00920070318
26,400,2014,0.00620383594
41,1316,2015,0.07784103493
6,3100,2015,0.00308929714
6,3749,2015,0.05355586001
6,11104,2015,0.01869492130
4,113,2005,0.04981322341
6,5200,2008,0.03109933322
6,8101,2008,0.05716248129
4,205,2006,0.00237793587
4,113,2006,0.08329166506
4,115,2006,0.02996914941
4,700,2006,0.02389248382
4,201,2006,0.09535772050
6,8111,2006,0.00699433116
6,1303,2006,0.00908814487
6,5403,2006,0.04948097502
6,5424,2006,0.05429235423
6,4500,2006,0.00000000000
6,7602,2006,0.00505159624
6,5404,2006,0.03444462573
6,3701,2006,0.01188118812
6,4700,2006,0.03969880943
6,2301,2006,0.15222364906
6,7300,2006,0.01183785723
6,2713,2006,0.01670036831
54,1200,2008,0.00536020583
54,700,2008,0.01895802298
54,500,2008,0.00348643937
55,100,2008,0.00322884589
55,700,2008,0.00877302319
55,2201,2008,0.01253548341
55,600,2009,0.00335283993
55,2001,2009,0.05640496847
41,100,2009,0.00000000000
48,5304,2008,0.05582825579
48,2304,2008,0.04521087439
48,1600,2008,0.01471275105
48,2306,2008,0.04006357119
48,4502,2008,0.00543341504
48,4609,2008,0.05408314058
48,2104,2008,0.02677170248
48,502,2008,0.01301651403
48,3701,2008,0.01228222533
48,3801,2008,0.00243183838
48,3200,2008,0.00285123017
48,4603,2008,0.03720314240
48,300,2008,0.00703443773
10,102,2008,0.02881326269
11,102,2008,0.40690244319
12,300,2008,0.00154538735
12,4012,2008,0.02951314369
12,2608,2008,0.01102487049
12,3610,2008,0.00770105248
12,2103,2008,0.00267646082
12,2801,2008,0.00198036419
12,1102,2008,0.05660089891
12,2404,2011,0.00000000000
12,2401,2011,0.00374531835
12,2702,2011,0.01746397762
12,1400,2011,0.00341849907
12,1802,2011,0.00141307420
12,3604,2011,0.05445158571
12,2101,2011,0.00951823886
36,4009,2011,0.51060621293
36,1401,2011,0.13377864366
36,3708,2011,0.65637116097
36,1001,2011,0.00727648905
36,2100,2011,0.03240324032
36,1005,2011,0.00217458240
36,1200,2011,0.00086146449
36,4106,2011,0.48071304291
36,802,2011,0.00658459777
36,3505,2011,0.19834843445
36,1501,2011,0.00317769763
37,3000,2011,0.00379697938
37,500,2011,0.00136118528
37,903,2011,0.03283033872
37,4700,2011,0.00511275912
37,3900,2011,0.00611829547
12,8500,2012,0.00365030788
12,10900,2012,0.00615687086
12,102,2012,0.00716626525
12,6903,2012,0.00000000000
12,1109,2012,0.06041299159
12,9903,2012,0.03903650665
12,2103,2012,0.05109933084
12,1701,2012,0.00612577970
12,5706,2012,0.01042603863
12,8615,2012,0.07468798752
4,109,2014,0.05899085238
4,129,2014,0.00488030317
4,103,2014,0.04792051842
5,1300,2014,0.00116420162
5,600,2014,0.00000000000
5,1900,2014,0.00549588953
53,11702,2014,0.04620118417
53,11501,2014,0.07013733304
53,10300,2014,0.00143145840
53,11604,2014,0.20402752351
45,102,2015,0.00347348131
45,302,2015,0.00000000000
46,600,2015,0.01279387009
9,903,2014,0.03025426456
41,400,2014,0.00861784975
13,1600,2015,0.01191884794
13,2200,2015,0.00554079696
13,6002,2015,0.00797945340
13,800,2015,0.00422663671
9,1100,2015,0.01341915776
9,102,2015,0.15798393046
48,800,2014,0.00000000000
48,2304,2014,0.04281399893
48,5908,2014,0.01181778709
48,2200,2014,0.00615653664
48,6200,2014,0.00000000000
48,700,2014,0.00682748440
48,3302,2014,0.00544804259
48,2003,2014,0.00606904232
48,2101,2014,0.00241976743
48,2511,2014,0.00515075146
48,4633,2014,0.01954318664
48,4635,2014,0.03122280042
48,6805,2014,0.00828811418
49,5001,2014,0.01410634596
49,57002,2014,0.01405915131
50,400,2014,0.00247730374
51,59302,2014,0.16751013601
17,3531,2016,0.26610813612
17,3202,2016,0.10034284527
34,303,2017,0.23850767948
34,1106,2017,0.08487521299
34,2301,2017,0.07854594661
35,300,2017,0.02766101695
35,500,2017,0.00983073291
36,4004,2017,0.70171461708
36,4013,2017,0.56947162427
36,3312,2017,0.10057192802
36,702,2017,0.00965521489
36,1204,2017,0.01664904863
36,1203,2017,0.01202130090
36,4006,2017,0.69134713268
36,3107,2017,0.33127181251
36,4012,2017,0.58537844733
36,1900,2017,0.02566586582
55,70301,2017,0.00639397390
1,1303,2017,0.00287203609
1,2702,2017,0.01389159111
4,121,2017,0.00705050992
4,119,2017,0.03518488353
4,803,2017,0.00000000000
4,207,2017,0.04212457947
13,2700,2015,0.00000000000
48,2318,2014,0.00561752829
17,3412,2016,0.03649282422
17,3205,2016,0.07017199017
44,600,2005,0.01760111092
45,1600,2005,0.01152222635
,33,2001,0.00535735879
27,600,2009,0.00646620195
27,1001,2009,0.02123471073
47,100,2010,0.00230082172
27,1800,2010,0.01309789760
27,1100,2010,0.01501023029
27,1302,2010,0.12577574967
27,1002,2010,0.04629173786
25,4901,2012,0.05156830523
25,304,2012,0.00298432286
25,4800,2012,0.00779403839
25,1901,2012,0.01122500974
25,1902,2012,0.00133204166
34,2202,2012,0.01351333673
34,1202,2012,0.02473897294
36,100,2012,0.00799237936
36,702,2012,0.00400724682
36,200,2012,0.00976787725
36,3312,2012,0.12076378845
36,3301,2012,0.10564673935
36,1300,2012,0.01412302543
36,3202,2012,0.11954430283
36,4106,2012,0.50644477980
36,3211,2012,0.20818999461
36,3204,2012,0.11644583833
9,904,2012,0.04307628380
9,901,2012,0.03799351001
32,410,2012,0.04942277691
13,1600,2012,0.00035886818
13,3500,2012,0.00197548080
13,4005,2012,0.00149650193
13,2500,2012,0.00611921984
13,4006,2012,0.00418090681
13,3101,2012,0.00186667773
10,104,2012,0.02258794546
24,804,2014,0.14074614458
24,1102,2014,0.11257622498
39,801,2014,0.00214160436
39,4900,2014,0.00309486109
39,3400,2014,0.00289307296
39,4800,2014,0.00355394289
39,4107,2014,0.09612690378
39,906,2014,0.07249227864
39,1805,2014,0.00220072341
39,1802,2014,0.01307790188
39,4400,2014,0.01332775520
51,51224,2016,0.01138840524
51,55002,2016,0.00000000000
51,51167,2016,0.00775237033
18,104,2016,0.03191074805
18,2307,2016,0.00742566724
17,3526,2015,0.20788424834
17,3308,2015,0.04377408269
17,3524,2015,0.33530215504
17,1300,2015,0.01525052053
31,904,2017,0.02524661754
31,702,2017,0.00132178298
32,410,2017,0.06203968233
13,3300,2017,0.00552613605
13,6001,2017,0.01095223075
13,3002,2017,0.00777448555
13,2800,2017,0.00386540463
13,800,2017,0.00124358775
13,4500,2017,0.00352655364
15,307,2017,0.07699406195
6,3737,2016,0.02378115381
6,7701,2016,0.01731355626
6,3744,2016,0.16049894434
6,8900,2016,0.00478350275
6,3713,2016,0.03826468929
6,7703,2016,0.01438872429
6,7305,2016,0.01534715435
6,3742,2016,0.09822198572
6,7504,2016,0.39825231966
6,7108,2016,0.02659240406
46,600,2018,0.00351426439
46,500,2018,0.00000000000
6,10100,2018,0.00431400381
6,9702,2018,0.03028148148
6,3755,2018,0.01998181818
6,4702,2018,0.01407760080
6,3725,2018,0.04777409182
6,3734,2018,0.21979949875
6,7701,2018,0.01395004430
6,7302,2018,0.00467123726
6,6513,2018,0.02562883686
6,1700,2018,0.01989343607
6,7317,2018,0.08435873595
6,5301,2018,0.01565873528
6,2903,2018,0.01733107734
6,7109,2018,0.01480594632
6,105,2018,0.13851237146
39,4800,2018,0.01459327765
39,1200,2018,0.00319455355
39,5200,2018,0.00040053123
39,901,2018,0.01246462335
8,818,2006,0.04119372020
26,3803,2007,0.00101184390
26,300,2007,0.02894668828
26,3200,2007,0.06555070266
26,4104,2007,0.00588887349
12,11701,2017,0.00682916760
12,10504,2017,0.00266062447
12,10104,2017,0.00000000000
12,8615,2017,0.06897622152
12,1114,2017,0.03325689815
12,2101,2017,0.00000000000
36,3903,2010,0.37132295665
36,4009,2010,0.45029447763
36,200,2010,0.00219567139
36,4306,2010,0.05159150503
36,3806,2010,0.65481577874
36,3901,2010,0.19117813811
36,3807,2010,0.47911630648
36,4203,2010,0.10888934093
36,3707,2010,0.67792807511
36,4108,2010,0.62352597782
21,2500,2010,0.00615108686
22,1903,2010,0.05283018868
22,2400,2010,0.00302411588
22,1803,2010,0.08053546108
48,2102,2006,0.02215836690
48,4501,2006,0.01154328733
48,2313,2006,0.00151807635
48,4625,2006,0.00094241970
48,5700,2006,0.00000000000
48,4802,2006,0.00322863006
48,700,2006,0.00237439780
48,2505,2006,0.00263392667
48,2800,2006,0.00225812459
48,4300,2006,0.01293171424
48,4611,2006,0.05166561188
48,6703,2006,0.01012971870
48,4618,2006,0.01551542621
54,800,2010,0.01221534706
54,300,2010,0.00657470672
54,1200,2010,0.00355159345
55,1500,2010,0.00912003320
1,2400,2010,0.00000000000
35,400,2010,0.00859129594
35,300,2010,0.00207108638
6,3800,2010,0.01467659503
6,5413,2010,0.17384754975
6,5406,2010,0.07436692582
6,6802,2010,0.02872025905
6,6112,2010,0.03767228767
6,8112,2010,0.00361525705
6,2712,2010,0.02293765037
6,6000,2010,0.04737152715
6,2305,2010,0.02677477594
9,200,2011,0.01856506193
15,307,2012,0.10468044916
41,1318,2012,0.05556708963
42,3102,2012,0.01332811276
42,2302,2012,0.00123720137
42,3301,2012,0.07433330664
42,3206,2012,0.24996483578
42,1400,2012,0.00315646476
42,1806,2012,0.13616829452
42,1702,2012,0.16787336273
42,3302,2012,0.13887765283
24,506,2013,0.04166666667
24,400,2013,0.01027660928
24,1001,2013,0.06646577455
6,3735,2018,0.08583174072
12,9909,2017,0.00364887406
21,2300,2010,0.02891672068
49,100,2006,0.01091950269
8,812,2011,0.04548733568
5,500,2007,0.00000000000
5,800,2007,0.00371447751
21,1705,2008,0.01800037599
21,1901,2008,0.02775599812
21,300,2008,0.00000000000
55,1000,2005,0.00034621503
9,2000,2005,0.13182099402
9,900,2005,0.01302022785
22,1901,2007,0.00248918958
22,400,2007,0.01269015651
22,200,2007,0.00233505792
24,1005,2007,0.19840995506
39,201,2007,0.00328279060
39,2203,2007,0.00849790735
39,4103,2007,0.00739057020
39,612,2007,0.01250336112
39,902,2007,0.00000000000
39,3104,2007,0.02602058702
39,3300,2007,0.00408010761
39,1103,2007,0.01404095603
40,800,2007,0.00234295918
40,300,2007,0.00054493628
45,1002,2007,0.00000000000
45,301,2007,0.00654298136
45,400,2007,0.00000000000
45,900,2007,0.00209236066
46,300,2007,0.00000000000
,29000,2004,0.01370756302
47,600,2005,0.00287360041
47,2100,2005,0.00734992418
47,2204,2005,0.02999654645
27,1900,2012,0.00655132641
27,100,2012,0.00213219616
28,800,2012,0.00978112521
37,500,2012,0.00256084797
37,3107,2012,0.00789309034
37,3102,2012,0.04969321299
37,4100,2012,0.00429147896
8,824,2013,0.00735428634
8,808,2013,0.05188312025
8,801,2013,0.03614000181
9,700,2013,0.01159313229
9,905,2013,0.07373339983
9,304,2013,0.00971889952
4,105,2013,0.00667139443
4,112,2013,0.02629505392
21,700,2013,0.00379418589
29,1802,2013,0.04218651660
29,1600,2013,0.01897490938
29,1807,2013,0.01832068391
29,903,2013,0.00763072304
25,504,2016,0.03651974266
25,506,2016,0.32366082388
26,3201,2016,0.00373941529
26,2400,2016,0.00563041598
26,500,2016,0.00994559097
26,3205,2016,0.00392401121
26,1500,2016,0.00119559411
26,2904,2016,0.00477893952
26,1300,2016,0.01447081462
26,1702,2016,0.00696458338
26,3203,2016,0.00396019147
26,2200,2016,0.00165403786
26,3006,2016,0.00680049798
47,2402,2013,0.00428290461
47,1400,2013,0.00000000000
48,4609,2013,0.03852633944
48,1902,2013,0.01167571639
48,2316,2013,0.03778337531
48,5308,2013,0.00342284992
48,2004,2013,0.01084375495
48,4633,2013,0.01119426584
48,2003,2013,0.00000000000
48,4638,2013,0.04038147774
48,600,2013,0.00102421304
48,4635,2013,0.01495213100
48,4301,2013,0.00437689002
48,1903,2013,0.02153446795
48,1901,2013,0.01300959419
48,4637,2013,0.03625840990
48,4601,2013,0.03432060640
17,900,2013,0.01587977125
17,3504,2013,0.32230068809
17,1001,2013,0.00299001393
17,3108,2013,0.03957287613
17,1104,2013,0.03395474558
17,3401,2013,0.03998428565
17,700,2013,0.00214588011
17,3421,2013,0.17021066775
24,902,2016,0.03579829688
24,1102,2016,0.09060310103
40,702,2018,0.00000000000
40,800,2018,0.00396644416
40,500,2018,0.00097929765
26,3202,2018,0.00581842134
26,1002,2018,0.03376517494
26,2902,2018,0.00024595975
26,3001,2018,0.00376465173
41,1305,2006,0.15111658656
41,1309,2006,0.05581821690
42,4004,2006,0.05071452188
42,3901,2006,0.01460928344
42,600,2006,0.02762915403
42,4303,2006,0.02792902809
42,2300,2006,0.00308947598
12,2402,2006,0.00165560200
12,3800,2006,0.00915457194
12,2401,2006,0.00488954264
12,1901,2006,0.00705620203
12,4001,2006,0.06162276681
32,509,2007,0.12513360670
37,3500,2005,0.00459981601
37,2602,2005,0.00421400993
37,4600,2005,0.00370717973
39,100,2006,0.00555464458
39,2100,2006,0.01232984107
39,2500,2006,0.00000000000
40,700,2006,0.00000000000
16,900,2007,0.01079442430
13,300,2008,0.00000000000
13,1303,2008,0.01485370878
13,3600,2008,0.00938423962
13,1501,2008,0.01470084452
12,3200,2007,0.02796958430
12,4018,2007,0.03333996024
12,3702,2007,0.02013666568
12,3000,2007,0.00304976195
12,1106,2007,0.01502771505
12,2206,2007,0.04614240352
12,4007,2007,0.08836285383
12,4002,2007,0.05079233680
12,2104,2007,0.00618102370
45,900,2010,0.00000000000
45,201,2010,0.00438492638
15,301,2010,0.07026631383
16,700,2010,0.00357917197
4,104,2012,0.03392419123
4,803,2012,0.00000000000
4,119,2012,0.02164073171
4,112,2012,0.00820412464
48,5100,2011,0.00208689053
48,4702,2011,0.03275616374
48,200,2011,0.01562650719
48,6301,2011,0.02905817801
48,2315,2011,0.02594837835
48,6500,2011,0.00208520819
48,3505,2011,0.01366831750
48,2312,2011,0.00277291924
48,4624,2011,0.01931526154
24,1102,2007,0.10333468185
37,4900,2015,0.00000000000
37,400,2015,0.00052805539
37,2202,2015,0.00271714353
37,3600,2015,0.00634443866
35,600,2016,0.01673189657
48,3602,2018,0.00777713291
48,4605,2018,0.00481086690
48,6806,2018,0.00000000000
48,2313,2018,0.03733195704
48,5908,2018,0.02045051277
48,6500,2018,0.00000000000
48,5304,2018,0.06374816797
48,4611,2018,0.02314484313
48,1700,2018,0.01094646647
49,11002,2018,0.02021563342
