Fips_Txt,True_Fips,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
48359,48359,106393,95243,98501,95641,94015,104362,145243,171412,173285,201642,196206,269964,402050,338090,353425,392285,358662,381181,341322,402859,381682
48361,48361,2847907,2861906,2718745,2857453,2793703,2956667,2968546,2816526,2848718,3096385,3071704,3241678,3461368,3568320,3567191,3518276,3353524,3420869,3265365,3228372,3192213
48363,48363,748394,729419,723846,746370,822028,888812,902227,957235,990760,980587,948222,982525,1034343,1172480,1064649,1018948,987055,1057699,1071908,1006497,982128
48365,48365,3114882,3188665,3032097,2943042,3051851,3183094,3347388,3020515,3213381,2750808,2359833,2251084,2608171,3158501,3277781,2882785,2655602,2665716,3143591,3570589,3977905
48367,48367,1785540,1870025,1894003,1962300,2227009,2628692,3228761,3358133,3377878,3339807,3532962,3496476,3874484,4184268,4087836,3790497,4141225,4350009,4351986,4510527,4870705
48369,48369,709564,728282,704569,644427,688721,716777,729490,802769,885650,1071639,947638,891342,818089,1100107,1388970,1176242,1101097,1040764,1064321,1089930,1124183
48371,48371,2906966,3252386,2765302,2315064,2318415,2528510,2956946,3199895,3818364,2982261,2443202,2312404,2145794,2106761,2284686,2420823,2680151,3124672,4100940,4141289,3619704
48373,48373,1124041,1121404,1103684,1074014,1008373,1104893,1159525,1142460,1181575,1133702,1126982,1134835,1151383,1135356,1159375,1223588,1219327,1218856,1269349,1296623,1283219
48375,48375,6481794,6592191,6662319,6736432,6616411,6968881,7098991,7214090,7178234,7187700,7126728,7317807,7465403,7534967,7666987,7481158,7358454,7673447,7909376,8003712,8377702
48377,48377,153388,143565,140206,124563,118613,129841,119404,127989,138603,159878,169322,212307,224584,222951,222040,241273,226426,241042,239232,242120,257428
48379,48379,139213,140523,131440,137637,143578,153219,152853,149824,157950,162574,157514,164069,157487,167560,168646,170188,178786,190207,197770,200388,207558
48381,48381,2232782,2310201,2384350,2454068,2626079,2802716,2835371,2909287,2973930,3286799,3476556,3119529,3075511,3329122,3517868,3505571,3545044,3568581,3653311,3744787,3869832
48383,48383,605017,698610,818184,828517,699902,769079,838160,804766,1055880,1100868,1254076,1702488,2084776,2753429,3863852,4645854,5257546,5574423,6768860,6349046,5700871
48385,48385,48839,52635,53454,51647,52503,54915,52119,56684,60469,61444,56900,60273,65303,62967,64380,63430,63089,65187,66551,82710,87091
48387,48387,215869,215746,220589,222331,212456,217395,217292,223526,226758,230720,232122,230920,238776,258144,273808,272274,267993,268523,289827,308770,320123
48389,48389,624443,669056,610276,565785,539455,561032,556652,561804,643168,618333,811017,1357388,1654491,2884087,4536164,5657154,8242532,11455904,16648775,15426479,12789394
48391,48391,803073,862452,766108,781407,829838,879644,807723,693802,789620,705582,654800,711751,705985,658347,576675,521008,495802,481603,487764,439458,424597
48393,48393,707162,942522,1026895,992918,1375259,1694990,2271375,2524804,2883829,1907093,1424566,1233460,1439459,1539951,1663666,1392729,1188661,909899,969847,907403,696968
48395,48395,1143774,1316831,1424358,1384169,1761568,2090901,2680501,2968075,3322256,2611514,2387630,2164345,2488213,2630482,2834380,2869094,2878001,2707948,2879417,2955084,2990283
48397,48397,1262892,1335012,1390503,1489185,1563099,1678331,1824988,1812897,1839686,1957358,2070590,2180143,2330428,2417494,2562745,2750119,2978946,3207091,3463950,3652486,3946843
48399,48399,322274,322610,303806,309215,309097,326446,363082,327856,326506,320617,333407,331993,362628,320986,317264,299823,303004,312258,313626,303233,327978
48401,48401,2776634,2862696,2867521,2831727,2991336,3323762,3589193,3555374,3511842,3230522,3000484,2950541,3004373,2993003,2901650,2763377,2741780,2786155,2775246,2794134,2787320
48403,48403,193490,206783,211240,220619,225149,240499,226718,221218,227918,232959,254402,296940,238031,225566,226110,220922,213857,223598,214831,228586,233075
48405,48405,120944,125141,119907,122215,122996,120681,112830,237527,410265,568874,837690,651138,519486,596531,702110,794057,863532,910554,1272806,1407297,1122623
48407,48407,242560,256946,262365,268800,267237,288088,307964,349721,350765,336627,326412,334457,317715,318621,325669,318834,318772,326767,357170,379218,384773
48409,48409,2051467,2080750,2252925,2245106,2167558,2253467,2288664,2259691,2364321,2330060,2421090,2515115,2517627,2338364,2291674,2269429,2179402,2255731,2297371,2740284,2563857
48411,48411,130646,131453,137725,136969,134349,130678,119914,134314,144001,137921,139810,138860,128038,129973,137365,157697,160398,175043,179343,159130,156523
48413,48413,215422,225761,206562,190726,201481,234079,236255,212454,231331,202855,216365,215513,248924,268479,255931,240388,168537,162493,192031,190823,181707
48415,48415,1261964,1810326,1663639,2486137,1979902,2073282,2126627,2146468,2609718,2309591,2405698,2912035,2861246,2796301,2677943,2477048,2450803,2435321,2454977,2253288,2180743
48417,48417,181366,188033,171747,168101,155835,178541,192267,226542,246236,260285,300045,355267,366066,362029,298264,260023,261159,281582,270239,257395,260840
48419,48419,910236,1002388,947903,1046044,1032404,987525,1035695,1139589,1313060,1376829,1295624,1214747,1276643,1417234,1611083,1448081,1432133,1491775,1478891,1432074,1636511
48421,48421,502021,542241,482063,471224,486259,453822,480468,399489,421956,405584,413607,391555,362785,473569,751429,644901,725300,617741,628283,561720,558284
48423,48423,7438374,7485781,7694332,8594678,8986385,9542868,9514747,9367586,9266224,9563274,9662947,9791618,9875066,9721220,9998179,10020146,10024291,10518935,10850746,10841346,11130658
48425,48425,1144856,1005108,1094345,1134378,1076235,1222605,1247701,1329157,1302211,1345964,1305990,1300781,1282292,1167166,1246109,1287089,1131118,1223097,1161448,1144240,1157448
48427,48427,2202623,2680466,2546541,2131406,1996082,1910946,1899135,1802318,1914502,1550403,1372062,1280729,1318127,1338964,1402651,1381103,1395406,1354918,1395173,1457434,1448367
48429,48429,495567,554341,449376,445921,449362,499792,532389,528982,612905,555768,586433,604280,585269,583154,570577,549963,540926,542009,562838,539212,514512
48431,48431,297150,326851,277256,243356,239314,242499,247407,263690,249365,316126,320887,366534,380893,401058,346560,346198,325831,309510,321878,294027,287865
48433,48433,125323,142593,108738,106535,100423,116526,112794,118140,154819,141796,164717,250643,240194,264809,285997,329550,322077,290454,249787,202517,178740
48435,48435,828726,956639,969070,964245,968004,1036678,1064730,945100,907828,668581,691771,571234,556155,602712,522017,424944,395086,380694,354503,313144,275893
48437,48437,308989,339633,333983,347789,438651,379800,338311,323593,393370,455213,458678,351866,308353,440816,653558,618938,655954,670761,587052,535248,545377
48439,48439,65699638,68065849,69442397,74197480,79506324,85439838,88078885,87790444,87021307,88520714,89514170,93070603,94267216,96189269,98855255,99872453,103610266,108554870,111451346,105937202,112682577
48441,48441,4204858,4316446,4401271,4499451,4606230,5020249,5118003,5222654,5045061,5230769,5294278,5469273,5490291,5619329,5543482,5444326,5571997,5849529,6072793,6355251,6558332
48443,48443,644182,712801,697140,612019,597239,673081,652544,497363,511783,341558,240639,195800,198429,215265,231611,222560,202621,156381,166249,153364,171409
48445,48445,546601,639754,602795,618529,640647,674237,735047,668453,831319,887877,770773,886120,916974,750374,771818,748023,859067,786665,774451,722528,639310
48447,48447,113653,128148,115820,119429,115582,129096,117853,98543,113018,98835,99818,124069,141157,178291,184826,170904,158451,157651,118261,109330,167105
48449,48449,2449622,2393141,2527494,2649221,2465376,2743361,2679796,2557529,2425147,2545635,2638193,2393204,2332855,2159530,2007102,1998457,2173788,1846073,1735280,1627849,1813817
48451,48451,3893735,3809866,3813894,3862788,3903792,3931646,3971354,4173680,4428683,4715095,4781864,4714503,4929468,4961608,5054326,4778710,4931055,5355850,5670454,5817748,5941735
48453,48453,47168531,49080142,50085786,52855161,56527724,64078925,66248226,69237037,66581724,70707007,73532045,75200822,80133366,85533548,93518354,98959529,103327127,109328928,114194234,116192625,129639407
48455,48455,174922,188711,190512,190314,186184,201449,197622,198666,209603,216817,220459,226848,227666,236971,238549,235993,226586,226302,238627,248822,253751
48457,48457,329576,357518,373628,392865,477322,565126,594421,563690,597994,520976,454693,439113,437690,445136,460093,448575,411902,401452,420028,447887,449659
48459,48459,1095285,1199248,1132337,1056254,1047531,1001012,996389,938098,969276,893118,819337,835298,810613,854750,845658,814210,808729,803523,858946,861887,869180
48461,48461,1160645,1350127,1153233,1131044,1288214,1444286,1671609,1761191,2385874,2176720,2420441,3305195,3405858,3933393,5103582,6084279,6727308,6763486,8658620,9043360,8381526
48463,48463,676214,696360,707354,703733,691216,700889,668136,653822,666127,710854,746838,805806,918717,887668,1011290,1113674,834149,816764,862494,860801,887966
48465,48465,1378183,1481394,1569646,1467750,1510826,1548818,1576932,1573303,1503366,1560301,1541817,1556814,1499280,1528857,1580601,1576185,1557795,1547357,1591860,1560146,1632065
48467,48467,958344,1032721,1014684,997234,997312,984382,972357,936565,951998,947019,895889,968813,993950,1011331,1011986,1043802,1104572,1131945,1121655,1110729,1149868
48469,48469,3607195,3524286,3526500,3766448,3786921,3948017,3935276,4026436,3695071,3879993,4112311,4395469,4582691,4637512,4365548,4010512,3937800,4144955,4095735,3888047,3955443
48471,48471,1542834,1617155,1609674,1562827,1587764,1652858,1641677,1632859,1689549,1725120,1719568,1780842,1798659,1827474,1808284,1891300,1923788,1963793,1984352,2002620,1995051
48473,48473,952242,1042013,1133921,1261969,1351873,1480359,1587468,1699509,1687243,1722406,1766640,1704355,1774687,1866129,1842924,1928104,2161503,2293463,2675598,2682048,2792552
48475,48475,1323715,1411153,1176018,998861,960176,1133117,1240306,1341000,1686945,1658400,2064426,3103702,3269714,3143613,3183231,3110970,3391528,4396090,5999315,5108935,4761159
48477,48477,1971730,1914993,1822400,1625525,1557070,1497494,1484428,1467945,1468769,1547995,1620299,1553582,1627257,1716243,1620647,1490767,1471321,1646724,1778135,1860689,1941836
48479,48479,8058431,8250169,8136431,7876574,8165897,8281734,8147326,7767846,7827462,7927563,8761361,9353524,9990228,11501325,12787566,12709230,12677956,12067102,12691606,12828793,12832935
48481,48481,2039909,1930322,1834502,1829814,1846028,1867234,1654346,1789844,1918617,1742208,1626185,1672620,1787905,1690761,1667233,1598084,1718623,1728380,1926509,1863552,1922003
48483,48483,534960,497230,477640,511034,738591,999807,1242479,1341634,1586506,1552989,1745527,1914534,1999198,1943326,1675613,1389085,1233436,1003618,916225,895124,769506
48485,48485,4968381,5048744,5021124,4977062,4987402,5229888,5195561,5269597,5138103,5171038,5076412,5236316,5231072,5192481,5050148,5039598,5122457,5238705,5460115,5354436,5509402
48487,48487,696674,724709,754418,770458,766376,797051,792610,788778,833228,906318,935519,747686,823751,742688,682077,701588,689181,760637,795871,723353,663611
48489,48489,548716,516444,577180,636711,604189,538719,654491,580030,597385,662700,574406,425737,557630,474472,481616,438109,463869,534303,513744,517871,606156
48491,48491,9613554,9257628,9994307,10539330,12129148,13242237,14547800,14705687,15020884,16028829,16829789,17829507,17670608,17728323,18155562,18686992,19362820,20553535,21981045,22952688,24642479
48493,48493,411933,471268,467854,470475,477357,473671,492700,526333,561577,581754,725016,960589,1157672,1106129,1011099,991962,968085,1049254,1194503,1152673,1157403
48495,48495,854087,958451,848977,768908,730078,871132,898407,812042,876790,718979,704271,825912,891417,924633,977044,978119,1310201,1862119,2471171,2484774,2175872
48497,48497,2407457,2738009,2964014,2982151,3179837,3515945,3917271,4016802,3900105,3870405,3986447,4000985,4076218,4561553,4335017,3834542,3392150,3326407,3452576,3341670,3409709
48499,48499,1118500,1266874,1141258,1138019,1299938,1370387,1231722,1128153,1302612,1342503,1332433,1436675,1515575,1581411,1667498,1660317,1748630,1732447,1751366,1731831,1739620
48501,48501,2429006,3138381,2758602,2874630,2122274,2560798,2678402,2523904,3093537,2744739,2723705,3225530,3001814,2651130,2806900,3110778,3251940,3219193,3514423,3154261,2612559
48503,48503,696206,707194,648398,660120,665144,724221,735943,777171,832545,830278,823715,892081,889090,891025,901507,880525,893762,879636,870798,880442,922003
48505,48505,3100119,3226417,3041594,2999269,3002077,3025615,3140235,2733789,2600809,1755176,1363201,1137948,1078878,1175260,1022518,840923,894975,859810,890184,818248,831666
48507,48507,180219,198297,217543,221206,234972,263441,292173,227055,211814,219988,259832,568768,762171,841750,1192850,1117977,999557,899507,1056527,988037,953007
49001,49001,271226,234520,230513,307854,343743,232207,254113,253515,306035,337283,285928,294477,381040,408835,325809,301337,377181,336955,380327,366997,405309
49003,49003,1667342,1736812,1703993,1720583,1820211,2093640,2177468,2298289,2291570,2205527,1983675,1798877,1930265,1914381,2074875,2092540,2135792,2157337,2274751,2398104,2469337
49005,49005,2717002,2731318,2897849,3030316,3063357,3173335,3370030,3567730,3675095,3985371,4133671,3989160,4048820,4169631,4318248,4472305,4731518,5042621,5285659,5319836,5775817
49007,49007,1128272,1114773,1110908,1093864,1150797,1229723,1260779,1323346,1264370,1210457,1231828,1084326,1085197,1143689,1095775,1053831,1013020,1036702,1123455,1078258,1088977
49009,49009,51712,53473,51874,49492,55337,51974,51068,57748,60166,58569,70015,57154,53578,67344,126587,119436,158028,175179,134716,122425,111090
49011,49011,8303322,8510885,8831111,9108276,9542867,10070089,10352477,10312929,9949625,10374649,10740920,10917835,11747548,11911982,11882182,12302759,13053754,13857898,14272200,14481481,14849447
49013,49013,514317,520983,517729,576816,698720,789036,932652,1028251,1084906,1051755,1110917,1271763,1324476,1408652,1291210,1161131,1160484,1122853,1167091,1146875,1146902
49015,49015,802779,786470,789192,793879,813769,803022,800696,814562,834537,832124,920315,928409,939545,881696,860817,889958,893229,856148,918142,919600,1028528
49017,49017,152069,150032,147938,154093,166474,186075,211368,223308,209959,215186,197588,196246,202628,199448,217968,230397,238782,238767,251358,248506,284801
49019,49019,314145,322827,335392,355607,384171,412122,409946,443088,461291,457838,454892,438796,440854,471101,473466,491326,539331,574876,608056,559584,606293
49021,49021,1011541,1077712,1095883,1138059,1232527,1371914,1319264,1279735,1257868,1238582,1295966,1189465,1203332,1263307,1269360,1336760,1425106,1579873,1705267,1756657,1880877
49023,49023,201597,217489,204983,240843,285800,348654,386091,365361,372187,413161,411551,352798,382262,383113,409636,388368,380484,449004,476889,488523,561830
49025,49025,202811,205743,214174,201156,223300,265158,248799,236894,224545,232494,245997,252397,257950,275844,276798,291244,305327,318169,318849,338739,388997
